onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.953	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.247	belt	wave	struck	n/a
13.86	4.93	O-P+	1	1.253	clone	trash	moan	1.0
18.79	4.93	O+P+	0	1.01	bench	lean	dean	2.0
23.72	4.93	O-P+	1	1.486	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.245	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	1.169	bond	brass	pond	1.0
38.51	4.93	O+P+	1	1.175	flask	slime	dime	2.0
43.44	4.93	O-P-	1	1.073	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	1.178	crook	sneeze	stout	n/a
57.3	4.85	control	1	1.327	300	500	700	n/a
62.15	4.85	control	1	1.666	500	700	300	n/a
67.0	4.85	control	1	1.194	300	500	300	1.0
71.85	4.85	control	1	1.215	700	300	500	n/a
76.7	4.85	control	1	1.163	500	300	300	2.0
81.55	4.85	control	1	1.226	700	500	700	1.0
86.4	4.85	control	1	1.296	700	300	700	1.0
91.25	4.85	control	1	1.162	300	700	700	2.0
96.1	4.85	control	1	1.258	500	700	700	2.0
100.95	4.85	control	1	1.058	500	300	700	n/a
109.8	4.93	O-P+	1	1.178	tying	cursed	thirst	2.0
114.73	4.93	O-P+	1	1.021	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	1.35	crude	damp	cops	n/a
124.59	4.93	O-P-	1	1.121	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.03	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	0.932	yours	shame	tube	n/a
139.38	4.93	O-P-	1	1.29	blank	heap	odds	n/a
144.31	4.93	O-P+	1	1.131	force	judge	source	1.0
149.24	4.93	O+P+	1	1.414	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	1	1.086	crutch	chuckle	clutch	1.0
163.1	4.85	control	1	1.251	300	700	300	1.0
167.95	4.85	control	1	1.249	300	500	500	2.0
172.8	4.85	control	1	1.333	300	700	500	n/a
177.65	4.85	control	1	1.243	500	300	500	1.0
182.5	4.85	control	1	1.123	500	700	500	1.0
187.35	4.85	control	1	1.039	700	500	300	n/a
192.2	4.85	control	1	1.358	700	500	500	2.0
197.05	4.85	control	1	1.3	700	300	500	n/a
201.9	4.85	control	1	1.202	500	300	700	n/a
206.75	4.85	control	1	1.183	700	300	300	2.0
215.6	4.93	O+P+	1	1.103	bees	clothe	fees	1.0
220.53	4.93	O-P+	0	1.61	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	1.149	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	1.124	ring	move	prove	2.0
235.32	4.93	O+P+	1	1.049	scald	ceased	greased	2.0
240.25	4.93	O-P+	0	1.506	news	beyond	whose	1.0
245.18	4.93	O-P-	1	1.037	sand	catch	truck	n/a
250.11	4.93	O-P-	1	1.242	chick	peas	drier	n/a
255.04	4.93	O-P+	1	0.824	milk	proud	crowd	2.0
259.97	4.93	O-P-	1	1.03	just	front	then	n/a
268.9	4.85	control	1	1.389	700	500	700	1.0
273.75	4.85	control	1	1.322	700	300	500	n/a
278.6	4.85	control	1	1.272	500	300	700	n/a
283.45	4.85	control	1	1.039	500	300	300	2.0
288.3	4.85	control	1	1.118	500	700	700	2.0
293.15	4.85	control	1	1.188	300	500	700	n/a
298.0	4.85	control	1	0.954	300	500	300	1.0
302.85	4.85	control	1	1.064	500	700	300	n/a
307.7	4.85	control	1	1.198	300	700	700	2.0
312.55	4.85	control	1	1.487	700	300	700	1.0
321.4	4.93	O-P-	1	1.671	deed	thaw	lamb	n/a
326.33	4.93	O-P+	1	1.158	tense	drunk	monk	2.0
331.26	4.93	O+P+	1	1.055	haze	scold	fold	2.0
336.19	4.93	O+P+	0	1.578	bite	hump	kite	1.0
341.12	4.93	O-P-	1	1.295	thug	crossed	surf	n/a
346.05	4.93	O+P+	1	1.796	food	golf	mood	1.0
350.98	4.93	O-P+	1	1.513	lace	shrink	vase	1.0
355.91	4.93	O-P+	1	1.112	poodle	lame	maim	2.0
360.84	4.93	O-P-	1	1.532	goods	core	hill	n/a
365.77	4.93	O-P-	1	1.248	fleet	loyal	urge	n/a
374.7	4.85	control	1	1.354	300	500	500	2.0
379.55	4.85	control	1	1.347	500	300	700	n/a
384.4	4.85	control	1	1.193	700	300	300	2.0
389.25	4.85	control	1	1.26	700	500	300	n/a
394.1	4.85	control	1	0.992	500	300	500	1.0
398.95	4.85	control	1	1.475	700	500	500	2.0
403.8	4.85	control	1	1.588	300	700	300	1.0
408.65	4.85	control	1	1.422	500	700	500	1.0
413.5	4.85	control	1	1.34	300	700	500	n/a
418.35	4.85	control	1	1.288	700	300	500	n/a
427.2	4.93	O-P+	1	1.155	worn	state	freight	2.0
432.13	4.93	O+P+	1	1.239	slip	draft	craft	2.0
437.06	4.93	O-P-	1	1.244	jungle	drift	mess	n/a
441.99	4.93	O+P+	1	0.958	pulse	gloss	moss	2.0
446.92	4.93	O-P+	1	1.562	chart	farm	heart	1.0
451.85	4.93	O-P-	1	1.009	crib	spine	zest	n/a
456.78	4.93	O-P+	1	1.448	perch	wilt	birch	1.0
