onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Grammatical	1	1.219	sheep	are	counted	n/a
8.93	4.93	Ungrammatical	1	0.986	athlete	are	stretch	n/a
13.86	4.93	Ungrammatical	1	1.397	foxes	had	clever	n/a
18.79	4.93	Grammatical	1	1.319	shopper	is	jealous	n/a
23.72	4.93	Grammatical	1	1.675	bulls	were	huffing	n/a
28.65	4.93	Ungrammatical	1	1.091	brides	was	return	n/a
33.58	4.93	Grammatical	1	0.796	knights	were	fighting	n/a
38.51	4.93	Ungrammatical	1	1.506	customer	has	guessing	n/a
43.44	4.93	Grammatical	1	0.96	visitors	have	gathered	n/a
48.37	4.93	Grammatical	1	1.071	singer	is	praised	n/a
57.3	4.85	control	1	0.895	500	700	700	2.0
62.15	4.85	control	1	1.164	700	300	700	1.0
67.0	4.85	control	0	1.277	500	700	300	n/a
71.85	4.85	control	1	1.175	300	500	700	n/a
76.7	4.85	control	1	0.857	300	700	700	2.0
81.55	4.85	control	1	1.263	700	500	700	1.0
86.4	4.85	control	1	1.59	700	300	500	n/a
91.25	4.85	control	1	1.29	300	500	300	1.0
96.1	4.85	control	0	1.36	500	300	700	n/a
100.95	4.85	control	1	1.085	500	300	300	2.0
109.8	4.93	Ungrammatical	1	1.862	police	can	searched	n/a
114.73	4.93	Grammatical	1	0.974	principals	have	agreed	n/a
119.66	4.93	Ungrammatical	1	1.11	rabbits	could	hopped	n/a
124.59	4.93	Grammatical	1	1.577	player	has	changed	n/a
129.52	4.93	Grammatical	1	0.976	scientists	are	trained	n/a
134.45	4.93	Grammatical	1	1.479	general	had	tripped	n/a
139.38	4.93	Ungrammatical	1	0.781	directors	is	watched	n/a
144.31	4.93	Grammatical	1	1.364	runner	could	jog	n/a
149.24	4.93	Grammatical	1	1.052	librarian	is	accused	n/a
154.17	4.93	Ungrammatical	1	1.288	painters	could	phoning	n/a
163.1	4.85	control	1	0.931	700	500	500	2.0
167.95	4.85	control	1	1.003	300	700	300	1.0
172.8	4.85	control	1	0.905	300	500	500	2.0
177.65	4.85	control	1	1.796	700	500	300	n/a
182.5	4.85	control	1	1.422	500	700	500	1.0
187.35	4.85	control	1	1.082	700	300	300	2.0
192.2	4.85	control	1	1.669	700	300	500	n/a
197.05	4.85	control	0	1.902	500	300	500	1.0
201.9	4.85	control	0	2.275	300	700	500	n/a
206.75	4.85	control	0	1.602	500	300	700	n/a
215.6	4.93	Grammatical	1	1.241	partners	were	afraid	n/a
220.53	4.93	Grammatical	1	1.541	hero	was	struggling	n/a
225.46	4.93	Ungrammatical	1	1.17	musicians	have	tuning	n/a
230.39	4.93	Ungrammatical	1	1.039	toads	was	jumping	n/a
235.32	4.93	Grammatical	1	0.983	mother	was	answering	n/a
240.25	4.93	Ungrammatical	1	1.117	lions	can	chaining	n/a
245.18	4.93	Grammatical	1	1.099	bullies	had	argued	n/a
250.11	4.93	Grammatical	1	1.709	ranger	can	wrestle	n/a
