onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	2.108	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	0.915	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	0.91	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	0.757	bath	cope	leads	n/a
23.64	4.91	O-P+	0	1.337	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.154	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.05	ought	pace	king	n/a
38.37	4.91	O+P+	1	2.279	free	took	three	1.0
43.28	4.91	O+P+	1	0.779	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	0.885	debt	gaze	grill	n/a
57.1	4.91	control	1	0.918	/ /	/ \	\ \	n/a
62.01	4.91	control	1	0.873	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.141	/ /	/ \	/ /	1.0
71.83	4.91	control	1	0.806	\ /	/ \	/ /	n/a
76.74	4.91	control	1	0.892	\ \	\ /	\ /	2.0
81.65	4.91	control	1	0.792	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.925	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.886	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.749	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.536	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	0.971	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	0.805	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.162	people	girl	what	n/a
124.93	4.91	O+P+	1	0.909	wrong	round	ground	2.0
129.84	4.91	O-P+	1	0.937	clip	weed	plead	2.0
134.75	4.91	O-P-	1	0.824	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.599	town	gain	five	n/a
144.57	4.91	O-P+	1	1.532	throats	startle	quotes	1.0
149.48	4.91	O+P+	0	1.472	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.334	broth	sneer	smear	2.0
163.3	4.91	control	1	0.939	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.02	\ /	\ \	\ \	2.0
173.12	4.91	control	0	1.938	\ /	\ \	\ /	1.0
