onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	1.921	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	1.648	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	1.2	slave	hard	yard	2.0
18.73	4.91	O-P+	1	1.266	click	psalm	prom	n/a
23.64	4.91	O-P+	1	2.032	white	guilt	height	n/a
28.55	4.91	O+P+	1	1.303	temple	spend	tend	2.0
33.46	4.91	O-P-	1	1.75	lust	junk	bats	n/a
38.37	4.91	O+P+	1	0.86	team	pure	dream	1.0
43.28	4.91	O-P-	1	1.76	stack	castle	mint	n/a
48.19	4.91	O-P+	0	n/a	half	flag	graph	n/a
57.1	4.91	control	1	0.911	\ \	\ /	\ /	2.0
62.01	4.91	control	1	1.13	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.28	/ /	/ \	\ \	n/a
71.83	4.91	control	1	1.917	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.125	\ \	\ /	/ \	n/a
81.65	4.91	control	1	2.162	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.251	\ /	/ \	/ /	n/a
91.47	4.91	control	0	1.301	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.326	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.274	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	1.555	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	1.89	fool	cash	tool	1.0
120.02	4.91	O-P+	1	1.81	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.502	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.473	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	2.196	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.473	mold	twice	jack	n/a
144.57	4.91	O+P+	0	n/a	start	mind	part	1.0
149.48	4.91	O-P-	1	1.306	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	2.277	check	prize	rise	n/a
163.3	4.91	control	1	1.69	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.533	\ /	\ \	\ \	2.0
173.12	4.91	control	0	1.252	/ /	\ \	\ /	n/a
178.03	4.91	control	1	1.717	\ /	/ /	/ \	n/a
182.94	4.91	control	1	1.899	/ /	\ \	\ \	2.0
187.85	4.91	control	0	1.354	\ /	\ \	\ /	1.0
192.76	4.91	control	1	1.255	/ \	\ \	/ /	n/a
197.67	4.91	control	0	1.776	/ /	\ \	/ /	1.0
202.58	4.91	control	1	1.107	/ \	/ /	/ /	2.0
207.49	4.91	control	1	1.002	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	1.552	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	1.537	skim	blur	gym	n/a
226.22	4.91	O+P+	1	2.568	sawed	puke	flawed	1.0
