onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Unrelated	1	1.249	gravel	pants	turkey	n/a
8.91	4.91	Related	1	0.81	driver	silent	quiet	2.0
13.82	4.91	Related	1	1.115	tag	sock	shoe	2.0
18.73	4.91	Unrelated	1	1.166	able	mother	party	n/a
23.64	4.91	Related	1	0.792	throw	weapon	catch	1.0
28.55	4.91	Related	1	1.729	tablet	seafood	shrimp	2.0
33.46	4.91	Related	1	1.199	question	behind	answer	1.0
38.37	4.91	Unrelated	1	1.536	club	paid	thinking	n/a
43.28	4.91	Related	1	1.21	syrup	flown	pancakes	1.0
48.19	4.91	Unrelated	1	1.154	nursery	curtain	roar	n/a
57.1	4.91	control	1	1.063	\ /	/ \	\ /	1.0
62.01	4.91	control	1	0.994	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.019	\ \	\ /	/ \	n/a
71.83	4.91	control	1	0.965	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.121	\ /	/ \	/ /	n/a
81.65	4.91	control	1	1.227	/ \	/ /	\ /	n/a
86.56	4.91	control	1	1.087	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.043	/ /	/ \	\ \	n/a
96.38	4.91	control	1	1.126	/ /	/ \	/ \	2.0
101.29	4.91	control	1	1.148	\ \	\ /	\ /	2.0
110.2	4.91	Related	1	0.945	dog	vote	cat	1.0
115.11	4.91	Related	1	0.83	razor	drag	blade	1.0
120.02	4.91	Unrelated	1	1.121	choppy	bandit	thorn	n/a
124.93	4.91	Related	1	1.136	finish	recall	end	1.0
129.84	4.91	Unrelated	1	1.429	chunk	hoof	stitch	n/a
134.75	4.91	Unrelated	1	1.428	roller	kettle	chalk	n/a
139.66	4.91	Related	0	1.333	peanut	oyster	clam	2.0
144.57	4.91	Unrelated	1	1.757	stream	guy	rear	n/a
149.48	4.91	Related	1	1.733	priest	sketch	draw	2.0
154.39	4.91	Related	1	1.095	stinging	washer	dryer	2.0
163.3	4.91	control	1	1.124	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.094	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.942	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.117	/ /	\ \	\ /	n/a
182.94	4.91	control	1	1.187	/ /	\ \	\ \	2.0
187.85	4.91	control	1	1.187	/ \	/ /	/ /	2.0
192.76	4.91	control	1	1.154	/ /	\ \	/ /	1.0
197.67	4.91	control	1	0.887	/ \	/ /	/ \	1.0
202.58	4.91	control	1	1.096	/ \	\ \	/ /	n/a
207.49	4.91	control	1	1.048	\ /	/ /	/ \	n/a
216.4	4.91	Related	1	1.073	tenth	circus	clown	2.0
221.31	4.91	Unrelated	1	1.024	blanket	cried	split	n/a
226.22	4.91	Related	1	1.118	dipping	smudge	smear	2.0
231.13	4.91	Unrelated	1	1.153	wing	hunter	lemon	n/a
236.04	4.91	Related	1	1.081	rib	jello	pudding	2.0
240.95	4.91	Related	1	1.348	server	flashy	waiter	1.0
245.86	4.91	Related	1	0.893	dime	fuss	nickel	1.0
250.77	4.91	Unrelated	1	1.067	pillow	bounce	grinding	n/a
255.68	4.91	Related	1	0.704	left	got	right	1.0
260.59	4.91	Unrelated	1	1.521	cream	pipe	grip	n/a
269.5	4.91	control	1	1.14	/ \	\ \	\ \	2.0
274.41	4.91	control	1	1.096	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.951	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.955	\ \	/ /	\ \	1.0
289.14	4.91	control	1	1.001	\ \	/ /	/ /	2.0
294.05	4.91	control	1	1.005	/ /	\ /	\ /	2.0
298.96	4.91	control	1	1.195	\ /	/ \	/ /	n/a
303.87	4.91	control	1	0.806	/ \	\ \	/ \	1.0
308.78	4.91	control	1	1.006	/ /	\ /	/ /	1.0
313.69	4.91	control	1	0.979	\ \	/ \	/ /	n/a
322.6	4.91	Related	1	1.233	yours	arrive	mine	1.0
327.51	4.91	Unrelated	1	1.08	took	system	head	n/a
332.42	4.91	Related	1	0.948	how	little	big	2.0
337.33	4.91	Unrelated	1	1.396	scar	mister	tunnel	n/a
342.24	4.91	Unrelated	1	1.174	rich	store	pointed	n/a
347.15	4.91	Related	1	0.883	angle	achieve	goal	2.0
352.06	4.91	Related	1	1.469	racket	stealth	tennis	1.0
356.97	4.91	Unrelated	1	1.054	tangle	pretend	barker	n/a
361.88	4.91	Related	1	0.927	glue	lifting	sticky	1.0
366.79	4.91	Related	1	0.82	bush	thunder	lightning	2.0
375.7	4.91	control	1	1.119	\ \	\ /	/ \	n/a
380.61	4.91	control	1	1.248	/ \	\ /	\ /	2.0
385.52	4.91	control	1	0.952	/ \	/ /	\ /	n/a
390.43	4.91	control	1	1.05	\ /	/ /	\ /	1.0
395.34	4.91	control	1	1.169	\ \	/ \	/ \	2.0
