onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.029	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.411	ready	trade	square	n/a
13.86	4.93	Related	1	1.258	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.686	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.187	forgave	glide	maiden	n/a
28.65	4.93	Related	1	1.059	quack	ivy	duck	1.0
33.58	4.93	Related	1	1.097	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.371	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	0	1.241	weep	charcoal	dice	n/a
48.37	4.93	Related	1	1.134	fit	murder	kill	2.0
57.3	4.85	control	1	1.049	700	500	700	1.0
62.15	4.85	control	1	0.847	500	700	700	2.0
67.0	4.85	control	1	1.049	500	700	300	n/a
71.85	4.85	control	1	1.019	300	500	300	1.0
76.7	4.85	control	1	1.033	700	300	500	n/a
81.55	4.85	control	1	1.164	500	300	700	n/a
86.4	4.85	control	1	0.975	700	300	700	1.0
91.25	4.85	control	1	0.959	300	500	700	n/a
96.1	4.85	control	1	0.976	300	700	700	2.0
100.95	4.85	control	1	1.185	500	300	300	2.0
109.8	4.93	Unrelated	1	1.211	dessert	stir	bony	n/a
114.73	4.93	Related	1	1.293	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.275	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	1.035	lion	steam	gap	n/a
129.52	4.93	Related	1	1.045	turn	love	hate	2.0
134.45	4.93	Unrelated	1	1.23	plug	select	belly	n/a
139.38	4.93	Related	1	1.145	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.284	june	lord	oil	n/a
149.24	4.93	Related	1	1.115	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	1.287	cooling	teach	learn	2.0
163.1	4.85	control	1	1.111	500	300	700	n/a
167.95	4.85	control	1	0.921	300	500	500	2.0
172.8	4.85	control	1	1.249	500	300	500	1.0
177.65	4.85	control	1	1.046	700	500	300	n/a
182.5	4.85	control	1	0.926	700	500	500	2.0
187.35	4.85	control	1	1.131	700	300	300	2.0
192.2	4.85	control	1	1.237	500	700	500	1.0
197.05	4.85	control	1	1.202	300	700	300	1.0
201.9	4.85	control	1	0.926	700	300	500	n/a
206.75	4.85	control	1	1.016	300	700	500	n/a
215.6	4.93	Unrelated	1	1.11	flow	warm	teaching	n/a
220.53	4.93	Related	0	1.365	earth	sat	ground	1.0
225.46	4.93	Unrelated	1	1.292	drinking	suit	poem	n/a
230.39	4.93	Unrelated	1	1.707	flood	spell	dim	n/a
235.32	4.93	Related	1	1.412	awful	fuel	gas	2.0
240.25	4.93	Related	0	1.258	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.193	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.568	web	explode	spider	1.0
255.04	4.93	Related	1	1.436	trash	hive	garbage	1.0
259.97	4.93	Related	1	1.893	law	human	person	2.0
268.9	4.85	control	1	0.801	500	300	300	2.0
273.75	4.85	control	1	1.043	300	500	700	n/a
278.6	4.85	control	1	2.065	700	300	500	n/a
283.45	4.85	control	1	1.13	300	500	300	1.0
288.3	4.85	control	0	1.418	300	700	700	2.0
293.15	4.85	control	1	0.922	500	700	700	2.0
298.0	4.85	control	1	0.867	500	700	300	n/a
302.85	4.85	control	1	1.027	700	300	700	1.0
307.7	4.85	control	1	1.164	500	300	700	n/a
312.55	4.85	control	1	1.039	700	500	700	1.0
321.4	4.93	Related	1	1.328	loud	awake	asleep	2.0
326.33	4.93	Unrelated	1	1.414	pirate	shorten	bandage	n/a
331.26	4.93	Related	0	1.546	gather	alike	collect	1.0
336.19	4.93	Related	1	1.23	spread	ship	boat	2.0
341.12	4.93	Unrelated	1	1.58	winking	soak	invent	n/a
346.05	4.93	Unrelated	1	1.519	mop	swan	tug	n/a
350.98	4.93	Related	1	0.975	gang	hide	seek	2.0
355.91	4.93	Related	1	1.156	backbone	loaf	spine	1.0
360.84	4.93	Unrelated	1	1.352	fur	youngest	compass	n/a
365.77	4.93	Related	1	1.547	film	giving	movie	1.0
374.7	4.85	control	1	0.922	500	300	700	n/a
379.55	4.85	control	1	0.932	300	500	500	2.0
384.4	4.85	control	1	0.898	300	700	500	n/a
389.25	4.85	control	1	1.099	300	700	300	1.0
