onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.085	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.001	belt	wave	struck	n/a
13.86	4.93	O-P+	1	0.99	clone	trash	moan	1.0
18.79	4.93	O+P+	1	0.791	bench	lean	dean	2.0
23.72	4.93	O-P+	1	1.147	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.127	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	0.828	bond	brass	pond	1.0
38.51	4.93	O+P+	1	1.025	flask	slime	dime	2.0
43.44	4.93	O-P-	1	0.875	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	0.917	crook	sneeze	stout	n/a
57.3	4.85	control	1	0.885	300	500	700	n/a
62.15	4.85	control	1	0.833	500	700	300	n/a
67.0	4.85	control	1	0.954	300	500	300	1.0
71.85	4.85	control	1	0.851	700	300	500	n/a
76.7	4.85	control	1	1.388	500	300	300	2.0
81.55	4.85	control	1	0.958	700	500	700	1.0
86.4	4.85	control	1	0.837	700	300	700	1.0
91.25	4.85	control	1	1.297	300	700	700	2.0
96.1	4.85	control	1	0.92	500	700	700	2.0
100.95	4.85	control	1	0.946	500	300	700	n/a
109.8	4.93	O-P+	1	1.027	tying	cursed	thirst	2.0
114.73	4.93	O-P+	1	1.833	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	0.978	crude	damp	cops	n/a
124.59	4.93	O-P-	1	0.935	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.245	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	0.837	yours	shame	tube	n/a
139.38	4.93	O-P-	1	1.012	blank	heap	odds	n/a
144.31	4.93	O-P+	1	1.451	force	judge	source	1.0
149.24	4.93	O+P+	1	1.483	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	1	0.935	crutch	chuckle	clutch	1.0
163.1	4.85	control	1	0.845	300	700	300	1.0
167.95	4.85	control	1	0.964	300	500	500	2.0
172.8	4.85	control	1	1.051	300	700	500	n/a
177.65	4.85	control	1	0.967	500	300	500	1.0
182.5	4.85	control	1	0.855	500	700	500	1.0
187.35	4.85	control	1	0.801	700	500	300	n/a
192.2	4.85	control	1	1.339	700	500	500	2.0
197.05	4.85	control	1	1.348	700	300	500	n/a
201.9	4.85	control	1	0.988	500	300	700	n/a
206.75	4.85	control	1	0.981	700	300	300	2.0
215.6	4.93	O+P+	1	1.023	bees	clothe	fees	1.0
220.53	4.93	O-P+	1	1.075	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	0.827	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	1.079	ring	move	prove	2.0
235.32	4.93	O+P+	1	1.288	scald	ceased	greased	2.0
240.25	4.93	O-P+	1	1.663	news	beyond	whose	1.0
245.18	4.93	O-P-	1	0.984	sand	catch	truck	n/a
250.11	4.93	O-P-	1	0.829	chick	peas	drier	n/a
255.04	4.93	O-P+	1	0.898	milk	proud	crowd	2.0
259.97	4.93	O-P-	1	1.036	just	front	then	n/a
268.9	4.85	control	1	0.818	700	500	700	1.0
273.75	4.85	control	1	0.985	700	300	500	n/a
278.6	4.85	control	1	0.946	500	300	700	n/a
283.45	4.85	control	1	1.274	500	300	300	2.0
288.3	4.85	control	1	0.908	500	700	700	2.0
293.15	4.85	control	1	1.299	300	500	700	n/a
298.0	4.85	control	1	0.852	300	500	300	1.0
302.85	4.85	control	1	1.003	500	700	300	n/a
307.7	4.85	control	1	1.277	300	700	700	2.0
312.55	4.85	control	1	0.972	700	300	700	1.0
321.4	4.93	O-P-	1	0.879	deed	thaw	lamb	n/a
326.33	4.93	O-P+	1	1.478	tense	drunk	monk	2.0
331.26	4.93	O+P+	1	1.35	haze	scold	fold	2.0
336.19	4.93	O+P+	1	1.456	bite	hump	kite	1.0
341.12	4.93	O-P-	1	0.904	thug	crossed	surf	n/a
346.05	4.93	O+P+	1	0.977	food	golf	mood	1.0
350.98	4.93	O-P+	1	1.034	lace	shrink	vase	1.0
355.91	4.93	O-P+	1	1.246	poodle	lame	maim	2.0
360.84	4.93	O-P-	1	0.933	goods	core	hill	n/a
365.77	4.93	O-P-	1	1.01	fleet	loyal	urge	n/a
374.7	4.85	control	1	0.968	300	500	500	2.0
379.55	4.85	control	1	0.797	500	300	700	n/a
384.4	4.85	control	1	0.832	700	300	300	2.0
389.25	4.85	control	1	0.901	700	500	300	n/a
394.1	4.85	control	1	0.84	500	300	500	1.0
398.95	4.85	control	1	0.792	700	500	500	2.0
403.8	4.85	control	1	0.786	300	700	300	1.0
408.65	4.85	control	1	0.91	500	700	500	1.0
413.5	4.85	control	0	0.95	300	700	500	n/a
418.35	4.85	control	1	0.835	700	300	500	n/a
427.2	4.93	O-P+	1	1.347	worn	state	freight	2.0
432.13	4.93	O+P+	1	0.852	slip	draft	craft	2.0
437.06	4.93	O-P-	1	1.044	jungle	drift	mess	n/a
441.99	4.93	O+P+	1	1.014	pulse	gloss	moss	2.0
446.92	4.93	O-P+	0	1.441	chart	farm	heart	1.0
451.85	4.93	O-P-	1	1.065	crib	spine	zest	n/a
456.78	4.93	O-P+	0	0.958	perch	wilt	birch	1.0
461.71	4.93	O-P-	1	0.915	stews	toot	hark	n/a
466.64	4.93	O+P+	1	0.714	test	choice	rest	1.0
471.57	4.93	O-P-	1	0.813	teach	fund	edge	n/a
480.5	4.85	control	1	0.753	700	500	700	1.0
485.35	4.85	control	1	0.907	300	500	300	1.0
490.2	4.85	control	1	1.19	300	700	700	2.0
