onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Unrelated	1	1.184	gravel	pants	turkey	n/a
8.91	4.91	Related	1	1.159	driver	silent	quiet	2.0
13.82	4.91	Related	1	1.223	tag	sock	shoe	2.0
18.73	4.91	Unrelated	1	1.226	able	mother	party	n/a
23.64	4.91	Related	1	1.11	throw	weapon	catch	1.0
28.55	4.91	Related	1	1.128	tablet	seafood	shrimp	2.0
33.46	4.91	Related	1	1.151	question	behind	answer	1.0
38.37	4.91	Unrelated	1	1.478	club	paid	thinking	n/a
43.28	4.91	Related	1	1.316	syrup	flown	pancakes	1.0
48.19	4.91	Unrelated	1	1.109	nursery	curtain	roar	n/a
57.1	4.91	control	1	1.185	\ /	/ \	\ /	1.0
62.01	4.91	control	1	1.109	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.077	\ \	\ /	/ \	n/a
71.83	4.91	control	1	1.089	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.079	\ /	/ \	/ /	n/a
81.65	4.91	control	1	1.002	/ \	/ /	\ /	n/a
86.56	4.91	control	1	1.103	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.11	/ /	/ \	\ \	n/a
96.38	4.91	control	1	1.01	/ /	/ \	/ \	2.0
101.29	4.91	control	1	1.097	\ \	\ /	\ /	2.0
110.2	4.91	Related	1	1.114	dog	vote	cat	1.0
115.11	4.91	Related	1	1.146	razor	drag	blade	1.0
120.02	4.91	Unrelated	1	1.574	choppy	bandit	thorn	n/a
124.93	4.91	Related	1	1.093	finish	recall	end	1.0
129.84	4.91	Unrelated	1	1.364	chunk	hoof	stitch	n/a
134.75	4.91	Unrelated	1	1.108	roller	kettle	chalk	n/a
139.66	4.91	Related	1	1.085	peanut	oyster	clam	2.0
144.57	4.91	Unrelated	1	1.208	stream	guy	rear	n/a
149.48	4.91	Related	1	1.218	priest	sketch	draw	2.0
154.39	4.91	Related	1	1.141	stinging	washer	dryer	2.0
163.3	4.91	control	1	1.106	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.084	\ /	\ \	\ \	2.0
