onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Grammatical	1	1.219	divers	were	floating	n/a
8.91	4.91	Ungrammatical	1	1.266	squirrels	has	sniff	n/a
13.82	4.91	Grammatical	1	1.269	buyers	can	rent	n/a
18.73	4.91	Ungrammatical	1	1.151	wolf	could	howling	n/a
23.64	4.91	Grammatical	1	1.215	salesman	is	loud	n/a
28.55	4.91	Ungrammatical	1	1.294	cousin	is	talk	n/a
33.46	4.91	Grammatical	1	1.268	witness	is	honest	n/a
38.37	4.91	Ungrammatical	1	1.261	librarians	can	accusing	n/a
43.28	4.91	Grammatical	1	1.088	fox	was	clever	n/a
48.19	4.91	Grammatical	1	1.372	collector	was	blamed	n/a
57.1	4.91	control	1	1.098	\ /	/ \	/ \	2.0
62.01	4.91	control	1	1.131	\ /	/ \	/ /	n/a
66.92	4.91	control	1	1.114	\ \	\ /	\ \	1.0
71.83	4.91	control	1	1.155	\ \	\ /	/ \	n/a
76.74	4.91	control	1	1.102	/ /	/ \	\ \	n/a
81.65	4.91	control	1	1.111	/ /	/ \	/ \	2.0
86.56	4.91	control	1	1.112	\ /	/ \	\ /	1.0
91.47	4.91	control	1	1.182	/ /	/ \	/ /	1.0
96.38	4.91	control	1	1.32	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.087	\ \	\ /	\ /	2.0
110.2	4.91	Grammatical	1	1.092	lion	was	chained	n/a
115.11	4.91	Ungrammatical	1	1.098	beavers	has	asleep	n/a
120.02	4.91	Ungrammatical	1	1.316	alligator	are	biting	n/a
124.93	4.91	Grammatical	1	1.154	snake	was	cornered	n/a
129.84	4.91	Grammatical	1	1.549	pilots	are	landing	n/a
134.75	4.91	Ungrammatical	1	1.187	wife	are	creative	n/a
139.66	4.91	Grammatical	1	1.264	weavers	could	knit	n/a
144.57	4.91	Grammatical	1	1.167	clowns	were	silly	n/a
149.48	4.91	Ungrammatical	1	1.122	players	were	change	n/a
154.39	4.91	Grammatical	1	1.181	ladies	were	helped	n/a
163.3	4.91	control	1	1.082	/ /	\ \	\ \	2.0
168.21	4.91	control	1	1.131	/ \	/ /	/ \	1.0
173.12	4.91	control	1	1.098	\ /	\ \	\ \	2.0
178.03	4.91	control	1	1.142	/ /	\ \	\ /	n/a
182.94	4.91	control	1	1.14	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.156	/ \	/ /	/ /	2.0
192.76	4.91	control	1	1.093	/ \	\ \	/ /	n/a
197.67	4.91	control	1	1.099	\ /	\ \	\ /	1.0
202.58	4.91	control	1	1.076	\ /	/ /	/ \	n/a
207.49	4.91	control	1	1.209	\ \	/ /	/ \	n/a
216.4	4.91	Grammatical	1	1.148	janitor	has	swept	n/a
221.31	4.91	Ungrammatical	1	1.195	grooms	could	nervous	n/a
226.22	4.91	Grammatical	1	1.136	soldiers	could	attack	n/a
231.13	4.91	Ungrammatical	1	1.209	generals	was	tripping	n/a
236.04	4.91	Ungrammatical	1	1.101	voters	was	cheering	n/a
240.95	4.91	Grammatical	1	1.11	toad	could	jump	n/a
245.86	4.91	Grammatical	1	1.167	director	can	watch	n/a
