onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.236	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.811	ready	trade	square	n/a
13.86	4.93	Related	1	0.746	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.822	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.437	forgave	glide	maiden	n/a
28.65	4.93	Related	1	1.052	quack	ivy	duck	1.0
33.58	4.93	Related	1	1.762	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.691	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	1.428	weep	charcoal	dice	n/a
48.37	4.93	Related	1	2.135	fit	murder	kill	2.0
57.3	4.85	control	1	2.452	700	500	700	1.0
62.15	4.85	control	1	0.864	500	700	700	2.0
67.0	4.85	control	0	1.236	500	700	300	n/a
71.85	4.85	control	1	1.125	300	500	300	1.0
76.7	4.85	control	1	1.286	700	300	500	n/a
81.55	4.85	control	1	1.883	500	300	700	n/a
86.4	4.85	control	1	1.149	700	300	700	1.0
91.25	4.85	control	1	1.0	300	500	700	n/a
96.1	4.85	control	1	1.501	300	700	700	2.0
100.95	4.85	control	1	1.17	500	300	300	2.0
109.8	4.93	Unrelated	0	2.557	dessert	stir	bony	n/a
114.73	4.93	Related	1	1.668	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.56	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	0.846	lion	steam	gap	n/a
129.52	4.93	Related	1	1.82	turn	love	hate	2.0
134.45	4.93	Unrelated	0	2.059	plug	select	belly	n/a
139.38	4.93	Related	1	1.03	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.897	june	lord	oil	n/a
149.24	4.93	Related	1	1.202	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	1.271	cooling	teach	learn	2.0
163.1	4.85	control	1	1.179	500	300	700	n/a
167.95	4.85	control	1	1.585	300	500	500	2.0
172.8	4.85	control	1	1.166	500	300	500	1.0
177.65	4.85	control	1	1.021	700	500	300	n/a
182.5	4.85	control	1	1.978	700	500	500	2.0
187.35	4.85	control	1	1.72	700	300	300	2.0
192.2	4.85	control	0	1.275	500	700	500	1.0
197.05	4.85	control	1	1.291	300	700	300	1.0
201.9	4.85	control	1	1.274	700	300	500	n/a
206.75	4.85	control	1	1.189	300	700	500	n/a
215.6	4.93	Unrelated	1	1.764	flow	warm	teaching	n/a
220.53	4.93	Related	1	1.696	earth	sat	ground	1.0
225.46	4.93	Unrelated	1	1.255	drinking	suit	poem	n/a
230.39	4.93	Unrelated	1	1.49	flood	spell	dim	n/a
235.32	4.93	Related	1	1.14	awful	fuel	gas	2.0
240.25	4.93	Related	1	1.846	without	again	repeat	2.0
245.18	4.93	Unrelated	0	2.469	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.817	web	explode	spider	1.0
255.04	4.93	Related	1	1.257	trash	hive	garbage	1.0
259.97	4.93	Related	1	1.245	law	human	person	2.0
