onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	0	n/a	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.378	june	term	firm	n/a
13.86	4.93	O+P+	1	1.62	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.097	client	flung	trick	n/a
23.72	4.93	O+P+	0	2.081	slept	cone	bone	2.0
28.65	4.93	O-P-	1	2.871	fight	look	show	n/a
33.58	4.93	O-P-	1	1.819	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.811	wife	west	best	2.0
43.44	4.93	O-P-	1	1.66	flown	weave	latch	n/a
48.37	4.93	O-P+	0	2.102	beak	lance	sleek	n/a
57.3	4.85	control	1	1.405	500	700	700	2.0
62.15	4.85	control	1	1.124	300	700	700	2.0
67.0	4.85	control	1	1.161	300	500	700	n/a
71.85	4.85	control	1	1.24	300	500	300	1.0
76.7	4.85	control	1	1.201	500	300	700	n/a
81.55	4.85	control	1	1.068	700	300	700	1.0
86.4	4.85	control	1	1.829	500	700	300	n/a
91.25	4.85	control	1	1.182	500	300	300	2.0
96.1	4.85	control	1	1.082	700	300	500	n/a
100.95	4.85	control	1	1.208	700	500	700	1.0
109.8	4.93	O-P+	1	1.678	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.295	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.911	park	corn	born	2.0
124.59	4.93	O-P+	1	2.518	snug	froze	blows	n/a
129.52	4.93	O-P-	1	1.487	healed	reek	fling	n/a
134.45	4.93	O+P+	1	2.396	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	1.96	slab	stew	glue	n/a
144.31	4.93	O+P+	1	2.35	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	2.276	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	1.689	toil	shrunk	hoist	n/a
163.1	4.85	control	1	0.946	700	500	300	n/a
167.95	4.85	control	1	1.862	700	300	300	2.0
172.8	4.85	control	0	1.463	500	300	700	n/a
177.65	4.85	control	1	2.705	700	300	500	n/a
182.5	4.85	control	1	1.088	300	500	500	2.0
187.35	4.85	control	1	1.429	300	700	300	1.0
192.2	4.85	control	1	2.0	300	700	500	n/a
197.05	4.85	control	1	1.157	500	300	500	1.0
201.9	4.85	control	1	1.056	700	500	500	2.0
206.75	4.85	control	1	2.025	500	700	500	1.0
215.6	4.93	O-P-	1	1.151	plum	wince	hick	n/a
220.53	4.93	O-P+	1	1.708	left	style	while	n/a
225.46	4.93	O+P+	1	1.939	thud	boom	stud	1.0
230.39	4.93	O-P+	1	2.416	lord	rush	ward	n/a
235.32	4.93	O-P+	1	2.587	line	fast	sign	n/a
240.25	4.93	O+P+	1	2.089	built	vote	note	2.0
245.18	4.93	O-P-	1	2.139	whim	skies	plush	n/a
250.11	4.93	O-P-	1	2.439	vents	swum	grail	n/a
255.04	4.93	O+P+	1	2.096	thank	gift	shift	2.0
259.97	4.93	O-P-	1	2.437	mine	stop	single	n/a
268.9	4.85	control	1	1.264	500	700	700	2.0
273.75	4.85	control	1	2.658	300	500	700	n/a
278.6	4.85	control	1	1.808	700	300	500	n/a
283.45	4.85	control	1	1.345	700	300	700	1.0
288.3	4.85	control	1	2.705	500	300	300	2.0
293.15	4.85	control	1	1.292	500	300	700	n/a
298.0	4.85	control	1	1.311	300	500	300	1.0
302.85	4.85	control	1	1.157	500	700	300	n/a
307.7	4.85	control	1	1.065	300	700	700	2.0
312.55	4.85	control	1	1.119	700	500	700	1.0
321.4	4.93	O-P-	1	1.073	lunge	tack	twelfth	n/a
