onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
308.78	4.91	control	1	1.498	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.569	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	1.365	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.488	knee	grass	tree	1.0
332.42	4.91	O+P+	1	1.187	dull	since	prince	2.0
337.33	4.91	O-P-	1	1.423	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	1.155	math	verb	spire	n/a
347.15	4.91	O+P+	1	1.057	knob	swan	blob	1.0
352.06	4.91	O-P-	1	1.81	pound	path	drop	n/a
356.97	4.91	O-P+	1	2.359	streak	sigh	meek	1.0
361.88	4.91	O-P+	0	1.839	wasp	rinse	mince	2.0
366.79	4.91	O-P+	1	1.447	want	caught	thought	2.0
375.7	4.91	control	1	1.275	/ \	\ /	\ /	2.0
380.61	4.91	control	1	1.325	\ \	\ /	/ \	n/a
385.52	4.91	control	1	2.009	\ /	/ /	/ /	2.0
390.43	4.91	control	1	1.494	\ \	/ /	\ /	n/a
395.34	4.91	control	1	1.339	/ \	\ /	/ \	1.0
400.25	4.91	control	1	1.275	\ \	/ \	/ \	2.0
405.16	4.91	control	1	2.392	\ /	/ /	\ /	1.0
410.07	4.91	control	1	1.564	\ \	/ \	\ \	1.0
414.98	4.91	control	1	1.705	/ \	/ /	\ /	n/a
419.89	4.91	control	1	1.366	/ /	\ \	\ /	n/a
428.8	4.91	O-P-	1	1.427	thrush	hauled	torch	n/a
433.71	4.91	O+P+	1	1.509	drowned	coyote	frowned	1.0
438.62	4.91	O+P+	1	1.368	stance	scorn	sworn	2.0
443.53	4.91	O-P+	1	1.842	dealt	close	felt	1.0
448.44	4.91	O-P-	1	1.415	glow	saint	string	n/a
453.35	4.91	O-P-	1	1.069	reared	slang	flex	n/a
458.26	4.91	O-P+	1	1.518	bowl	view	whole	1.0
463.17	4.91	O+P+	1	1.338	straw	wage	rage	2.0
468.08	4.91	O-P-	1	1.607	stark	hoot	bounce	n/a
472.99	4.91	O-P+	1	1.67	budge	lurk	jerk	2.0
481.9	4.91	control	1	1.26	/ /	/ \	/ /	1.0
486.81	4.91	control	1	1.404	\ \	\ /	\ \	1.0
491.72	4.91	control	1	1.292	\ \	/ \	/ \	2.0
496.63	4.91	control	1	1.686	/ /	\ /	\ \	n/a
501.54	4.91	control	1	1.461	/ \	/ /	/ /	2.0
506.45	4.91	control	1	1.374	\ \	/ \	\ /	n/a
511.36	4.91	control	1	1.355	\ /	/ /	\ \	n/a
516.27	4.91	control	1	1.557	/ \	\ \	/ \	1.0
521.18	4.91	control	1	1.317	\ /	\ \	\ \	2.0
526.09	4.91	control	1	1.222	/ \	\ \	/ /	n/a
