onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.016	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.112	belt	wave	struck	n/a
13.86	4.93	O-P+	1	0.799	clone	trash	moan	1.0
18.79	4.93	O+P+	1	0.823	bench	lean	dean	2.0
23.72	4.93	O-P+	1	1.045	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.074	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	1.428	bond	brass	pond	1.0
38.51	4.93	O+P+	1	0.76	flask	slime	dime	2.0
43.44	4.93	O-P-	1	0.818	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	0.994	crook	sneeze	stout	n/a
57.3	4.85	control	1	0.897	300	500	700	n/a
62.15	4.85	control	0	1.196	500	700	300	n/a
67.0	4.85	control	1	0.702	300	500	300	1.0
71.85	4.85	control	1	0.988	700	300	500	n/a
76.7	4.85	control	1	1.247	500	300	300	2.0
81.55	4.85	control	1	1.45	700	500	700	1.0
86.4	4.85	control	1	1.221	700	300	700	1.0
91.25	4.85	control	1	0.813	300	700	700	2.0
96.1	4.85	control	1	0.774	500	700	700	2.0
100.95	4.85	control	1	0.801	500	300	700	n/a
109.8	4.93	O-P+	1	1.424	tying	cursed	thirst	2.0
114.73	4.93	O-P+	1	1.256	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	0.959	crude	damp	cops	n/a
124.59	4.93	O-P-	1	0.794	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.059	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	0.915	yours	shame	tube	n/a
139.38	4.93	O-P-	1	1.144	blank	heap	odds	n/a
144.31	4.93	O-P+	1	1.808	force	judge	source	1.0
149.24	4.93	O+P+	1	1.559	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	1	2.029	crutch	chuckle	clutch	1.0
163.1	4.85	control	1	0.651	300	700	300	1.0
167.95	4.85	control	1	0.828	300	500	500	2.0
172.8	4.85	control	1	1.508	300	700	500	n/a
177.65	4.85	control	1	1.031	500	300	500	1.0
182.5	4.85	control	1	1.401	500	700	500	1.0
187.35	4.85	control	1	1.49	700	500	300	n/a
192.2	4.85	control	1	0.789	700	500	500	2.0
197.05	4.85	control	1	1.474	700	300	500	n/a
201.9	4.85	control	1	2.11	500	300	700	n/a
206.75	4.85	control	1	0.9	700	300	300	2.0
215.6	4.93	O+P+	1	1.437	bees	clothe	fees	1.0
220.53	4.93	O-P+	1	1.069	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	1.283	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	0.932	ring	move	prove	2.0
235.32	4.93	O+P+	1	0.922	scald	ceased	greased	2.0
240.25	4.93	O-P+	1	1.037	news	beyond	whose	1.0
245.18	4.93	O-P-	1	1.381	sand	catch	truck	n/a
250.11	4.93	O-P-	1	1.176	chick	peas	drier	n/a
255.04	4.93	O-P+	1	1.059	milk	proud	crowd	2.0
259.97	4.93	O-P-	1	0.77	just	front	then	n/a
268.9	4.85	control	0	1.455	700	500	700	1.0
273.75	4.85	control	1	1.46	700	300	500	n/a
278.6	4.85	control	1	0.993	500	300	700	n/a
283.45	4.85	control	1	0.679	500	300	300	2.0
288.3	4.85	control	1	1.02	500	700	700	2.0
293.15	4.85	control	1	1.513	300	500	700	n/a
298.0	4.85	control	1	0.936	300	500	300	1.0
302.85	4.85	control	1	1.002	500	700	300	n/a
307.7	4.85	control	1	1.01	300	700	700	2.0
312.55	4.85	control	1	0.887	700	300	700	1.0
321.4	4.93	O-P-	1	0.885	deed	thaw	lamb	n/a
326.33	4.93	O-P+	1	0.917	tense	drunk	monk	2.0
331.26	4.93	O+P+	1	0.791	haze	scold	fold	2.0
336.19	4.93	O+P+	1	0.844	bite	hump	kite	1.0
341.12	4.93	O-P-	1	1.704	thug	crossed	surf	n/a
346.05	4.93	O+P+	1	0.775	food	golf	mood	1.0
350.98	4.93	O-P+	1	1.449	lace	shrink	vase	1.0
355.91	4.93	O-P+	1	0.782	poodle	lame	maim	2.0
