onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	0.601	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	0.736	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	0.891	slave	hard	yard	2.0
18.73	4.91	O-P+	1	0.71	click	psalm	prom	n/a
23.64	4.91	O-P+	1	0.809	white	guilt	height	n/a
28.55	4.91	O+P+	1	0.7	temple	spend	tend	2.0
33.46	4.91	O-P-	1	1.043	lust	junk	bats	n/a
38.37	4.91	O+P+	1	1.081	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.955	stack	castle	mint	n/a
48.19	4.91	O-P+	0	1.169	half	flag	graph	n/a
57.1	4.91	control	1	0.857	\ \	\ /	\ /	2.0
62.01	4.91	control	1	1.17	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.922	/ /	/ \	\ \	n/a
71.83	4.91	control	1	0.992	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.362	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.866	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.041	\ /	/ \	/ /	n/a
91.47	4.91	control	1	0.939	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.912	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.705	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.75	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	1.066	fool	cash	tool	1.0
120.02	4.91	O-P+	1	1.111	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.559	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.439	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	0.845	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.051	mold	twice	jack	n/a
144.57	4.91	O+P+	1	1.002	start	mind	part	1.0
149.48	4.91	O-P-	1	0.698	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.179	check	prize	rise	n/a
163.3	4.91	control	1	0.88	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.053	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.094	/ /	\ \	\ /	n/a
178.03	4.91	control	0	0.915	\ /	/ /	/ \	n/a
182.94	4.91	control	1	1.071	/ /	\ \	\ \	2.0
187.85	4.91	control	1	1.052	\ /	\ \	\ /	1.0
192.76	4.91	control	1	1.097	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.922	/ /	\ \	/ /	1.0
202.58	4.91	control	1	0.9	/ \	/ /	/ /	2.0
207.49	4.91	control	1	1.123	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	1.104	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	1.06	skim	blur	gym	n/a
226.22	4.91	O+P+	1	1.297	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	1.173	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	0.772	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	0.801	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	1	0.927	trust	blame	wind	n/a
250.77	4.91	O+P+	1	1.623	harm	lift	swift	2.0
255.68	4.91	O-P+	1	1.434	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	0.914	racks	skit	tripe	n/a
269.5	4.91	control	1	1.06	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.928	/ /	\ /	/ \	n/a
279.32	4.91	control	1	1.237	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.89	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.904	\ /	/ \	/ /	n/a
294.05	4.91	control	1	1.058	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.806	/ /	\ /	/ /	1.0
303.87	4.91	control	1	1.055	\ \	/ \	/ /	n/a
308.78	4.91	control	1	0.786	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.182	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	0.916	climb	spit	scar	n/a
327.51	4.91	O-P-	1	0.938	boost	woke	dutch	n/a
332.42	4.91	O+P+	1	1.362	gland	price	stand	1.0
337.33	4.91	O-P-	1	0.848	burnt	quack	barge	n/a
342.24	4.91	O+P+	1	1.153	dunk	spoof	flunk	1.0
347.15	4.91	O-P+	1	1.247	your	they	more	n/a
352.06	4.91	O-P+	1	1.863	gulp	groom	womb	n/a
356.97	4.91	O+P+	1	1.03	shell	blade	shade	2.0
361.88	4.91	O-P+	1	0.928	flick	fraud	thawed	n/a
366.79	4.91	O-P-	1	1.071	lies	gable	mall	n/a
375.7	4.91	control	1	0.769	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.962	/ /	\ \	\ /	n/a
385.52	4.91	control	1	1.772	/ \	\ /	\ /	2.0
390.43	4.91	control	1	1.104	\ \	/ \	/ \	2.0
395.34	4.91	control	1	1.341	\ \	/ /	\ /	n/a
400.25	4.91	control	1	0.841	/ \	\ /	/ \	1.0
