onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.487	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.225	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.132	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.338	bath	cope	leads	n/a
23.64	4.91	O-P+	0	2.291	quote	shut	throat	1.0
28.55	4.91	O-P+	1	0.976	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.884	ought	pace	king	n/a
38.37	4.91	O+P+	1	0.996	free	took	three	1.0
43.28	4.91	O+P+	1	1.901	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.344	debt	gaze	grill	n/a
57.1	4.91	control	0	1.555	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.147	\ \	\ /	/ \	n/a
66.92	4.91	control	0	n/a	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.511	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.563	\ \	\ /	\ /	2.0
81.65	4.91	control	0	2.133	\ /	/ \	\ /	1.0
86.56	4.91	control	0	n/a	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.665	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.931	\ /	/ \	/ \	2.0
101.29	4.91	control	1	2.623	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.095	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.213	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.909	people	girl	what	n/a
124.93	4.91	O+P+	1	1.347	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.896	clip	weed	plead	2.0
134.75	4.91	O-P-	1	2.064	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.783	town	gain	five	n/a
144.57	4.91	O-P+	1	1.605	throats	startle	quotes	1.0
149.48	4.91	O+P+	0	1.426	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.811	broth	sneer	smear	2.0
163.3	4.91	control	1	1.163	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.047	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.391	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.953	/ \	\ \	/ /	n/a
182.94	4.91	control	0	1.044	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.002	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.414	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.244	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.072	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.825	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.268	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.358	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	2.226	black	fish	track	1.0
231.13	4.91	O+P+	1	2.054	book	floor	door	2.0
236.04	4.91	O-P+	1	2.788	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.53	blitz	vault	dump	n/a
245.86	4.91	O-P-	0	1.616	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.269	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	2.047	touch	than	such	1.0
260.59	4.91	O-P-	1	1.079	glade	clips	scrape	n/a
269.5	4.91	control	0	2.614	/ /	\ /	/ /	1.0
274.41	4.91	control	0	n/a	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.385	\ \	/ \	/ /	n/a
284.23	4.91	control	1	1.154	/ \	\ \	\ \	2.0
289.14	4.91	control	0	1.882	/ /	\ /	\ /	2.0
294.05	4.91	control	1	1.431	/ /	\ /	/ \	n/a
298.96	4.91	control	1	0.945	\ \	/ /	\ \	1.0
303.87	4.91	control	1	1.172	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.052	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.017	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	1.19	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.245	knee	grass	tree	1.0
332.42	4.91	O+P+	1	2.141	dull	since	prince	2.0
337.33	4.91	O-P-	1	1.495	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	2.736	math	verb	spire	n/a
347.15	4.91	O+P+	1	2.335	knob	swan	blob	1.0
352.06	4.91	O-P-	1	2.705	pound	path	drop	n/a
356.97	4.91	O-P+	0	n/a	streak	sigh	meek	1.0
361.88	4.91	O-P+	0	2.032	wasp	rinse	mince	2.0
366.79	4.91	O-P+	1	1.632	want	caught	thought	2.0
375.7	4.91	control	1	0.988	/ \	\ /	\ /	2.0
380.61	4.91	control	1	1.271	\ \	\ /	/ \	n/a
385.52	4.91	control	1	1.722	\ /	/ /	/ /	2.0
390.43	4.91	control	0	n/a	\ \	/ /	\ /	n/a
395.34	4.91	control	1	0.979	/ \	\ /	/ \	1.0
400.25	4.91	control	1	1.109	\ \	/ \	/ \	2.0
405.16	4.91	control	1	0.955	\ /	/ /	\ /	1.0
410.07	4.91	control	1	1.22	\ \	/ \	\ \	1.0
414.98	4.91	control	1	1.197	/ \	/ /	\ /	n/a
419.89	4.91	control	0	n/a	/ /	\ \	\ /	n/a
428.8	4.91	O-P-	1	1.525	thrush	hauled	torch	n/a
433.71	4.91	O+P+	1	0.957	drowned	coyote	frowned	1.0
438.62	4.91	O+P+	1	0.929	stance	scorn	sworn	2.0
443.53	4.91	O-P+	1	0.937	dealt	close	felt	1.0
448.44	4.91	O-P-	1	1.151	glow	saint	string	n/a
453.35	4.91	O-P-	1	1.05	reared	slang	flex	n/a
458.26	4.91	O-P+	1	0.888	bowl	view	whole	1.0
463.17	4.91	O+P+	1	0.867	straw	wage	rage	2.0
468.08	4.91	O-P-	1	1.788	stark	hoot	bounce	n/a
472.99	4.91	O-P+	1	0.951	budge	lurk	jerk	2.0
