onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Unrelated	1	2.099	gravel	pants	turkey	n/a
8.91	4.91	Related	1	1.275	driver	silent	quiet	2.0
13.82	4.91	Related	1	1.117	tag	sock	shoe	2.0
18.73	4.91	Unrelated	1	1.857	able	mother	party	n/a
23.64	4.91	Related	0	2.792	throw	weapon	catch	1.0
28.55	4.91	Related	1	1.11	tablet	seafood	shrimp	2.0
33.46	4.91	Related	1	1.366	question	behind	answer	1.0
38.37	4.91	Unrelated	1	1.16	club	paid	thinking	n/a
43.28	4.91	Related	1	1.464	syrup	flown	pancakes	1.0
48.19	4.91	Unrelated	1	1.479	nursery	curtain	roar	n/a
57.1	4.91	control	1	1.178	\ /	/ \	\ /	1.0
62.01	4.91	control	0	1.537	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.414	\ \	\ /	/ \	n/a
71.83	4.91	control	0	n/a	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.769	\ /	/ \	/ /	n/a
81.65	4.91	control	1	1.695	/ \	/ /	\ /	n/a
86.56	4.91	control	1	0.95	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.096	/ /	/ \	\ \	n/a
96.38	4.91	control	1	1.178	/ /	/ \	/ \	2.0
101.29	4.91	control	1	1.228	\ \	\ /	\ /	2.0
110.2	4.91	Related	1	1.282	dog	vote	cat	1.0
115.11	4.91	Related	0	n/a	razor	drag	blade	1.0
120.02	4.91	Unrelated	1	1.276	choppy	bandit	thorn	n/a
124.93	4.91	Related	1	1.395	finish	recall	end	1.0
129.84	4.91	Unrelated	1	2.685	chunk	hoof	stitch	n/a
134.75	4.91	Unrelated	1	1.237	roller	kettle	chalk	n/a
139.66	4.91	Related	1	0.967	peanut	oyster	clam	2.0
144.57	4.91	Unrelated	1	1.283	stream	guy	rear	n/a
149.48	4.91	Related	1	1.334	priest	sketch	draw	2.0
154.39	4.91	Related	1	1.398	stinging	washer	dryer	2.0
163.3	4.91	control	1	1.187	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.173	\ /	\ \	\ \	2.0
173.12	4.91	control	0	0.947	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.453	/ /	\ \	\ /	n/a
182.94	4.91	control	1	1.054	/ /	\ \	\ \	2.0
187.85	4.91	control	1	1.058	/ \	/ /	/ /	2.0
192.76	4.91	control	0	1.872	/ /	\ \	/ /	1.0
197.67	4.91	control	0	1.305	/ \	/ /	/ \	1.0
202.58	4.91	control	1	1.473	/ \	\ \	/ /	n/a
207.49	4.91	control	0	1.469	\ /	/ /	/ \	n/a
216.4	4.91	Related	1	2.067	tenth	circus	clown	2.0
221.31	4.91	Unrelated	1	1.469	blanket	cried	split	n/a
226.22	4.91	Related	1	1.494	dipping	smudge	smear	2.0
231.13	4.91	Unrelated	1	1.811	wing	hunter	lemon	n/a
236.04	4.91	Related	1	1.675	rib	jello	pudding	2.0
240.95	4.91	Related	1	1.616	server	flashy	waiter	1.0
245.86	4.91	Related	1	1.182	dime	fuss	nickel	1.0
250.77	4.91	Unrelated	1	1.925	pillow	bounce	grinding	n/a
255.68	4.91	Related	1	1.786	left	got	right	1.0
260.59	4.91	Unrelated	1	1.616	cream	pipe	grip	n/a
269.5	4.91	control	1	1.052	/ \	\ \	\ \	2.0
274.41	4.91	control	1	1.411	/ /	\ /	/ \	n/a
279.32	4.91	control	1	1.027	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.948	\ \	/ /	\ \	1.0
289.14	4.91	control	1	1.079	\ \	/ /	/ /	2.0
294.05	4.91	control	1	1.262	/ /	\ /	\ /	2.0
298.96	4.91	control	1	1.017	\ /	/ \	/ /	n/a
303.87	4.91	control	0	1.104	/ \	\ \	/ \	1.0
308.78	4.91	control	1	1.806	/ /	\ /	/ /	1.0
