onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.326	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.314	ready	trade	square	n/a
13.86	4.93	Related	0	n/a	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.82	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.639	forgave	glide	maiden	n/a
28.65	4.93	Related	1	1.157	quack	ivy	duck	1.0
33.58	4.93	Related	0	1.163	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	2.523	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	2.054	weep	charcoal	dice	n/a
48.37	4.93	Related	1	1.191	fit	murder	kill	2.0
57.3	4.85	control	1	1.153	700	500	700	1.0
62.15	4.85	control	1	0.968	500	700	700	2.0
67.0	4.85	control	1	1.685	500	700	300	n/a
71.85	4.85	control	1	0.909	300	500	300	1.0
76.7	4.85	control	1	0.838	700	300	500	n/a
81.55	4.85	control	1	1.206	500	300	700	n/a
86.4	4.85	control	1	1.111	700	300	700	1.0
91.25	4.85	control	1	1.249	300	500	700	n/a
96.1	4.85	control	1	1.023	300	700	700	2.0
100.95	4.85	control	1	1.093	500	300	300	2.0
109.8	4.93	Unrelated	0	1.779	dessert	stir	bony	n/a
114.73	4.93	Related	1	1.611	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.211	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	1.37	lion	steam	gap	n/a
129.52	4.93	Related	1	0.939	turn	love	hate	2.0
134.45	4.93	Unrelated	1	1.792	plug	select	belly	n/a
139.38	4.93	Related	0	1.567	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.463	june	lord	oil	n/a
149.24	4.93	Related	1	1.704	sunny	pepper	cloudy	1.0
154.17	4.93	Related	0	1.495	cooling	teach	learn	2.0
163.1	4.85	control	1	1.225	500	300	700	n/a
167.95	4.85	control	1	0.99	300	500	500	2.0
172.8	4.85	control	0	1.038	500	300	500	1.0
177.65	4.85	control	1	1.624	700	500	300	n/a
182.5	4.85	control	1	1.065	700	500	500	2.0
187.35	4.85	control	1	0.953	700	300	300	2.0
192.2	4.85	control	1	1.073	500	700	500	1.0
197.05	4.85	control	1	1.056	300	700	300	1.0
201.9	4.85	control	1	0.935	700	300	500	n/a
206.75	4.85	control	0	n/a	300	700	500	n/a
215.6	4.93	Unrelated	1	1.609	flow	warm	teaching	n/a
220.53	4.93	Related	0	1.557	earth	sat	ground	1.0
225.46	4.93	Unrelated	0	n/a	drinking	suit	poem	n/a
230.39	4.93	Unrelated	0	1.659	flood	spell	dim	n/a
235.32	4.93	Related	1	0.909	awful	fuel	gas	2.0
240.25	4.93	Related	1	0.987	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.838	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.649	web	explode	spider	1.0
255.04	4.93	Related	1	1.531	trash	hive	garbage	1.0
259.97	4.93	Related	0	1.686	law	human	person	2.0
268.9	4.85	control	1	1.02	500	300	300	2.0
273.75	4.85	control	1	1.187	300	500	700	n/a
278.6	4.85	control	1	1.211	700	300	500	n/a
283.45	4.85	control	1	1.036	300	500	300	1.0
288.3	4.85	control	0	2.433	300	700	700	2.0
293.15	4.85	control	0	n/a	500	700	700	2.0
298.0	4.85	control	1	1.213	500	700	300	n/a
302.85	4.85	control	1	1.371	700	300	700	1.0
307.7	4.85	control	1	1.052	500	300	700	n/a
312.55	4.85	control	1	1.295	700	500	700	1.0
321.4	4.93	Related	1	1.109	loud	awake	asleep	2.0
326.33	4.93	Unrelated	1	2.615	pirate	shorten	bandage	n/a
331.26	4.93	Related	0	1.328	gather	alike	collect	1.0
336.19	4.93	Related	1	2.231	spread	ship	boat	2.0
341.12	4.93	Unrelated	1	2.367	winking	soak	invent	n/a
346.05	4.93	Unrelated	1	1.565	mop	swan	tug	n/a
