onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.139	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.123	belt	wave	struck	n/a
13.86	4.93	O-P+	1	1.129	clone	trash	moan	1.0
18.79	4.93	O+P+	1	1.006	bench	lean	dean	2.0
23.72	4.93	O-P+	1	1.203	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.413	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	1.218	bond	brass	pond	1.0
38.51	4.93	O+P+	1	1.139	flask	slime	dime	2.0
43.44	4.93	O-P-	0	n/a	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	1.331	crook	sneeze	stout	n/a
57.3	4.85	control	1	1.398	300	500	700	n/a
62.15	4.85	control	1	1.201	500	700	300	n/a
67.0	4.85	control	1	1.049	300	500	300	1.0
71.85	4.85	control	1	1.201	700	300	500	n/a
76.7	4.85	control	1	1.144	500	300	300	2.0
81.55	4.85	control	1	1.283	700	500	700	1.0
86.4	4.85	control	1	1.846	700	300	700	1.0
91.25	4.85	control	1	0.959	300	700	700	2.0
96.1	4.85	control	1	0.939	500	700	700	2.0
100.95	4.85	control	1	1.012	500	300	700	n/a
109.8	4.93	O-P+	0	2.282	tying	cursed	thirst	2.0
114.73	4.93	O-P+	0	1.45	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	2.333	crude	damp	cops	n/a
124.59	4.93	O-P-	1	1.39	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.34	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	1.324	yours	shame	tube	n/a
139.38	4.93	O-P-	1	1.703	blank	heap	odds	n/a
144.31	4.93	O-P+	1	0.993	force	judge	source	1.0
149.24	4.93	O+P+	0	1.24	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	1	2.03	crutch	chuckle	clutch	1.0
163.1	4.85	control	0	n/a	300	700	300	1.0
167.95	4.85	control	1	1.156	300	500	500	2.0
172.8	4.85	control	1	1.319	300	700	500	n/a
177.65	4.85	control	0	1.002	500	300	500	1.0
182.5	4.85	control	0	1.195	500	700	500	1.0
187.35	4.85	control	1	1.173	700	500	300	n/a
192.2	4.85	control	1	1.097	700	500	500	2.0
197.05	4.85	control	1	1.143	700	300	500	n/a
201.9	4.85	control	1	1.501	500	300	700	n/a
206.75	4.85	control	1	1.134	700	300	300	2.0
215.6	4.93	O+P+	1	1.417	bees	clothe	fees	1.0
220.53	4.93	O-P+	1	1.227	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	1.167	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	1.996	ring	move	prove	2.0
