onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	1.784	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	2.271	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	1.598	slave	hard	yard	2.0
18.73	4.91	O-P+	1	1.641	click	psalm	prom	n/a
23.64	4.91	O-P+	0	2.271	white	guilt	height	n/a
28.55	4.91	O+P+	1	1.736	temple	spend	tend	2.0
33.46	4.91	O-P-	1	1.523	lust	junk	bats	n/a
38.37	4.91	O+P+	1	1.796	team	pure	dream	1.0
43.28	4.91	O-P-	1	1.468	stack	castle	mint	n/a
48.19	4.91	O-P+	1	1.427	half	flag	graph	n/a
57.1	4.91	control	1	1.501	\ \	\ /	\ /	2.0
62.01	4.91	control	1	1.619	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.584	/ /	/ \	\ \	n/a
71.83	4.91	control	1	1.29	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.404	\ \	\ /	/ \	n/a
81.65	4.91	control	1	1.499	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.524	\ /	/ \	/ /	n/a
91.47	4.91	control	1	1.586	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.647	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.395	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	1.305	dung	squirm	cramp	n/a
115.11	4.91	O+P+	0	2.359	fool	cash	tool	1.0
120.02	4.91	O-P+	1	1.735	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.404	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.824	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	1.413	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.482	mold	twice	jack	n/a
144.57	4.91	O+P+	1	1.849	start	mind	part	1.0
149.48	4.91	O-P-	1	1.512	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.971	check	prize	rise	n/a
163.3	4.91	control	1	1.321	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.804	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.767	/ /	\ \	\ /	n/a
178.03	4.91	control	0	1.926	\ /	/ /	/ \	n/a
182.94	4.91	control	1	1.697	/ /	\ \	\ \	2.0
187.85	4.91	control	1	1.821	\ /	\ \	\ /	1.0
192.76	4.91	control	1	1.397	/ \	\ \	/ /	n/a
197.67	4.91	control	1	1.501	/ /	\ \	/ /	1.0
202.58	4.91	control	1	1.678	/ \	/ /	/ /	2.0
207.49	4.91	control	0	n/a	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	2.222	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	2.141	skim	blur	gym	n/a
226.22	4.91	O+P+	1	2.095	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	1.526	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	1.666	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	1.584	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	0	n/a	trust	blame	wind	n/a
250.77	4.91	O+P+	0	1.667	harm	lift	swift	2.0
255.68	4.91	O-P+	1	2.424	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	1.469	racks	skit	tripe	n/a
269.5	4.91	control	1	1.582	/ \	\ \	\ \	2.0
274.41	4.91	control	1	1.518	/ /	\ /	/ \	n/a
279.32	4.91	control	0	1.932	/ /	/ \	\ \	n/a
284.23	4.91	control	1	1.413	\ \	/ /	\ \	1.0
289.14	4.91	control	1	1.174	\ /	/ \	/ /	n/a
294.05	4.91	control	1	1.754	/ /	\ /	\ /	2.0
298.96	4.91	control	1	1.314	/ /	\ /	/ /	1.0
303.87	4.91	control	1	1.51	\ \	/ \	/ /	n/a
308.78	4.91	control	1	1.687	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.602	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	1.747	climb	spit	scar	n/a
327.51	4.91	O-P-	1	1.821	boost	woke	dutch	n/a
332.42	4.91	O+P+	1	1.842	gland	price	stand	1.0
337.33	4.91	O-P-	1	1.434	burnt	quack	barge	n/a
342.24	4.91	O+P+	1	1.819	dunk	spoof	flunk	1.0
347.15	4.91	O-P+	0	2.031	your	they	more	n/a
352.06	4.91	O-P+	1	2.115	gulp	groom	womb	n/a
356.97	4.91	O+P+	1	2.598	shell	blade	shade	2.0
361.88	4.91	O-P+	1	2.097	flick	fraud	thawed	n/a
366.79	4.91	O-P-	0	1.672	lies	gable	mall	n/a
375.7	4.91	control	1	1.372	\ \	\ /	/ \	n/a
380.61	4.91	control	1	2.817	/ /	\ \	\ /	n/a
385.52	4.91	control	1	1.633	/ \	\ /	\ /	2.0
390.43	4.91	control	1	1.603	\ \	/ \	/ \	2.0
395.34	4.91	control	1	1.487	\ \	/ /	\ /	n/a
400.25	4.91	control	1	1.535	/ \	\ /	/ \	1.0
405.16	4.91	control	1	1.61	\ \	/ \	\ \	1.0
410.07	4.91	control	1	1.442	\ /	/ /	/ /	2.0
414.98	4.91	control	1	1.375	/ \	/ /	\ /	n/a
419.89	4.91	control	0	2.116	\ /	/ /	\ /	1.0
