onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	2.392	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.435	june	term	firm	n/a
13.86	4.93	O+P+	1	1.35	hold	plant	cold	1.0
18.79	4.93	O-P-	1	0.99	client	flung	trick	n/a
23.72	4.93	O+P+	1	2.35	slept	cone	bone	2.0
28.65	4.93	O-P-	1	2.408	fight	look	show	n/a
33.58	4.93	O-P-	1	1.125	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.695	wife	west	best	2.0
43.44	4.93	O-P-	1	1.671	flown	weave	latch	n/a
48.37	4.93	O-P+	1	2.052	beak	lance	sleek	n/a
57.3	4.85	control	1	0.946	500	700	700	2.0
62.15	4.85	control	1	1.005	300	700	700	2.0
67.0	4.85	control	0	0.984	300	500	700	n/a
71.85	4.85	control	1	1.139	300	500	300	1.0
76.7	4.85	control	1	0.998	500	300	700	n/a
81.55	4.85	control	0	n/a	700	300	700	1.0
86.4	4.85	control	0	1.344	500	700	300	n/a
91.25	4.85	control	1	0.868	500	300	300	2.0
96.1	4.85	control	1	1.402	700	300	500	n/a
100.95	4.85	control	0	1.703	700	500	700	1.0
109.8	4.93	O-P+	1	1.231	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.071	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.682	park	corn	born	2.0
124.59	4.93	O-P+	1	2.611	snug	froze	blows	n/a
129.52	4.93	O-P-	1	1.234	healed	reek	fling	n/a
134.45	4.93	O+P+	1	1.752	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	2.543	slab	stew	glue	n/a
144.31	4.93	O+P+	1	2.339	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.426	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	2.484	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.305	700	500	300	n/a
167.95	4.85	control	1	1.158	700	300	300	2.0
172.8	4.85	control	1	1.268	500	300	700	n/a
177.65	4.85	control	0	1.676	700	300	500	n/a
182.5	4.85	control	0	n/a	300	500	500	2.0
187.35	4.85	control	0	1.169	300	700	300	1.0
192.2	4.85	control	1	1.343	300	700	500	n/a
197.05	4.85	control	1	0.963	500	300	500	1.0
201.9	4.85	control	1	1.033	700	500	500	2.0
206.75	4.85	control	1	0.982	500	700	500	1.0
215.6	4.93	O-P-	1	1.139	plum	wince	hick	n/a
220.53	4.93	O-P+	1	1.721	left	style	while	n/a
225.46	4.93	O+P+	0	n/a	thud	boom	stud	1.0
230.39	4.93	O-P+	0	1.445	lord	rush	ward	n/a
235.32	4.93	O-P+	1	1.421	line	fast	sign	n/a
240.25	4.93	O+P+	1	1.812	built	vote	note	2.0
245.18	4.93	O-P-	1	1.205	whim	skies	plush	n/a
250.11	4.93	O-P-	1	0.917	vents	swum	grail	n/a
255.04	4.93	O+P+	0	2.012	thank	gift	shift	2.0
259.97	4.93	O-P-	1	0.955	mine	stop	single	n/a
268.9	4.85	control	1	1.132	500	700	700	2.0
273.75	4.85	control	1	1.085	300	500	700	n/a
278.6	4.85	control	1	1.167	700	300	500	n/a
283.45	4.85	control	1	1.31	700	300	700	1.0
288.3	4.85	control	1	1.223	500	300	300	2.0
293.15	4.85	control	1	0.99	500	300	700	n/a
298.0	4.85	control	1	0.992	300	500	300	1.0
302.85	4.85	control	0	0.97	500	700	300	n/a
307.7	4.85	control	1	0.982	300	700	700	2.0
312.55	4.85	control	1	1.109	700	500	700	1.0
321.4	4.93	O-P-	1	1.404	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	0	1.982	twin	moat	goat	2.0
331.26	4.93	O-P+	0	1.901	stub	coughed	loft	n/a
336.19	4.93	O-P+	1	1.28	clerk	house	work	n/a
341.12	4.93	O+P+	1	1.421	jeep	crown	sheep	1.0
346.05	4.93	O-P-	1	1.099	idle	dumb	grey	n/a
350.98	4.93	O-P-	1	1.467	scoff	bribe	splice	n/a
355.91	4.93	O+P+	0	n/a	squeeze	lump	freeze	1.0
360.84	4.93	O-P+	1	1.049	join	school	rule	n/a
365.77	4.93	O-P-	1	1.205	shrine	sting	probe	n/a
374.7	4.85	control	1	1.162	700	500	300	n/a
379.55	4.85	control	1	1.272	700	300	500	n/a
384.4	4.85	control	0	n/a	300	500	500	2.0
389.25	4.85	control	1	0.912	700	500	500	2.0
394.1	4.85	control	1	0.905	500	300	700	n/a
398.95	4.85	control	1	1.043	500	300	500	1.0
403.8	4.85	control	0	1.112	500	700	500	1.0
408.65	4.85	control	1	1.247	700	300	300	2.0
413.5	4.85	control	1	1.288	300	700	500	n/a
418.35	4.85	control	1	1.06	300	700	300	1.0
427.2	4.93	O-P-	1	0.99	baffle	whacked	grit	n/a
432.13	4.93	O-P+	1	1.046	strung	snort	quart	n/a
437.06	4.93	O-P-	1	1.494	storm	wire	guess	n/a
441.99	4.93	O+P+	1	1.507	loud	eighth	cloud	1.0
446.92	4.93	O-P-	1	1.051	lend	pill	quart	n/a
451.85	4.93	O+P+	1	1.288	glum	licked	kicked	2.0
456.78	4.93	O-P+	1	1.623	rough	vague	stuff	n/a
461.71	4.93	O-P-	1	1.539	foot	snake	thin	n/a
466.64	4.93	O+P+	1	1.796	soil	slow	grow	2.0
471.57	4.93	O-P+	1	1.612	hope	colt	soap	n/a
480.5	4.85	control	1	1.338	700	300	500	n/a
485.35	4.85	control	1	1.008	300	700	700	2.0
490.2	4.85	control	0	n/a	300	500	700	n/a
495.05	4.85	control	1	0.983	700	300	700	1.0
499.9	4.85	control	1	0.987	500	300	300	2.0
504.75	4.85	control	1	1.077	500	300	700	n/a
509.6	4.85	control	1	1.045	300	500	300	1.0
514.45	4.85	control	0	1.221	500	700	300	n/a
519.3	4.85	control	1	1.348	500	700	700	2.0
524.15	4.85	control	0	1.267	700	500	700	1.0
