onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Grammatical	1	1.44	sheep	are	counted	n/a
8.93	4.93	Ungrammatical	1	0.936	athlete	are	stretch	n/a
13.86	4.93	Ungrammatical	1	1.093	foxes	had	clever	n/a
18.79	4.93	Grammatical	1	0.826	shopper	is	jealous	n/a
23.72	4.93	Grammatical	0	2.19	bulls	were	huffing	n/a
28.65	4.93	Ungrammatical	1	0.941	brides	was	return	n/a
33.58	4.93	Grammatical	1	0.959	knights	were	fighting	n/a
38.51	4.93	Ungrammatical	1	1.121	customer	has	guessing	n/a
43.44	4.93	Grammatical	1	1.128	visitors	have	gathered	n/a
48.37	4.93	Grammatical	1	1.148	singer	is	praised	n/a
57.3	4.85	control	1	1.148	500	700	700	2.0
62.15	4.85	control	1	1.257	700	300	700	1.0
67.0	4.85	control	0	1.443	500	700	300	n/a
71.85	4.85	control	1	1.099	300	500	700	n/a
76.7	4.85	control	1	1.089	300	700	700	2.0
81.55	4.85	control	0	1.577	700	500	700	1.0
86.4	4.85	control	1	1.377	700	300	500	n/a
91.25	4.85	control	1	1.468	300	500	300	1.0
96.1	4.85	control	1	1.46	500	300	700	n/a
100.95	4.85	control	0	2.498	500	300	300	2.0
109.8	4.93	Ungrammatical	1	1.206	police	can	searched	n/a
114.73	4.93	Grammatical	1	0.975	principals	have	agreed	n/a
119.66	4.93	Ungrammatical	1	1.091	rabbits	could	hopped	n/a
124.59	4.93	Grammatical	1	1.031	player	has	changed	n/a
129.52	4.93	Grammatical	1	0.936	scientists	are	trained	n/a
134.45	4.93	Grammatical	1	1.252	general	had	tripped	n/a
139.38	4.93	Ungrammatical	1	0.754	directors	is	watched	n/a
144.31	4.93	Grammatical	1	0.818	runner	could	jog	n/a
149.24	4.93	Grammatical	1	1.057	librarian	is	accused	n/a
154.17	4.93	Ungrammatical	1	1.509	painters	could	phoning	n/a
163.1	4.85	control	1	0.935	700	500	500	2.0
167.95	4.85	control	1	0.918	300	700	300	1.0
172.8	4.85	control	0	n/a	300	500	500	2.0
177.65	4.85	control	1	0.925	700	500	300	n/a
182.5	4.85	control	1	0.969	500	700	500	1.0
187.35	4.85	control	0	1.16	700	300	300	2.0
192.2	4.85	control	0	1.678	700	300	500	n/a
197.05	4.85	control	1	1.012	500	300	500	1.0
201.9	4.85	control	0	n/a	300	700	500	n/a
206.75	4.85	control	1	1.195	500	300	700	n/a
215.6	4.93	Grammatical	1	1.136	partners	were	afraid	n/a
220.53	4.93	Grammatical	1	1.099	hero	was	struggling	n/a
225.46	4.93	Ungrammatical	1	1.057	musicians	have	tuning	n/a
230.39	4.93	Ungrammatical	1	0.837	toads	was	jumping	n/a
235.32	4.93	Grammatical	1	0.945	mother	was	answering	n/a
240.25	4.93	Ungrammatical	1	1.186	lions	can	chaining	n/a
245.18	4.93	Grammatical	1	1.265	bullies	had	argued	n/a
250.11	4.93	Grammatical	1	1.832	ranger	can	wrestle	n/a
255.04	4.93	Grammatical	1	0.908	people	are	grouped	n/a
259.97	4.93	Ungrammatical	1	0.645	lady	have	help	n/a
268.9	4.85	control	1	0.881	300	700	700	2.0
273.75	4.85	control	1	1.324	700	300	500	n/a
278.6	4.85	control	1	1.111	300	500	700	n/a
283.45	4.85	control	1	1.348	700	500	700	1.0
288.3	4.85	control	0	n/a	700	300	700	1.0
293.15	4.85	control	1	0.977	500	700	700	2.0
298.0	4.85	control	0	n/a	500	300	300	2.0
302.85	4.85	control	1	1.601	500	700	300	n/a
307.7	4.85	control	1	1.051	300	500	300	1.0
312.55	4.85	control	1	1.054	500	300	700	n/a
321.4	4.93	Ungrammatical	1	1.026	janitors	can	sweeping	n/a
326.33	4.93	Grammatical	1	0.958	champions	can	stay	n/a
331.26	4.93	Grammatical	0	1.804	wives	were	creative	n/a
336.19	4.93	Ungrammatical	1	1.115	banker	can	laughing	n/a
341.12	4.93	Ungrammatical	1	0.951	senators	has	stood	n/a
346.05	4.93	Grammatical	1	1.0	queens	are	beautiful	n/a
350.98	4.93	Ungrammatical	1	1.168	frogs	were	tease	n/a
355.91	4.93	Grammatical	1	0.96	students	could	study	n/a
360.84	4.93	Grammatical	1	1.093	bears	could	remain	n/a
365.77	4.93	Grammatical	1	1.136	mayor	could	move	n/a
374.7	4.85	control	1	0.93	500	300	700	n/a
379.55	4.85	control	0	1.41	500	700	500	1.0
384.4	4.85	control	1	1.632	300	500	500	2.0
389.25	4.85	control	0	1.051	300	700	300	1.0
394.1	4.85	control	0	1.396	700	300	300	2.0
398.95	4.85	control	0	1.766	300	700	500	n/a
403.8	4.85	control	1	1.539	700	500	300	n/a
408.65	4.85	control	1	1.134	700	500	500	2.0
413.5	4.85	control	1	1.056	500	300	500	1.0
418.35	4.85	control	0	1.185	700	300	500	n/a
427.2	4.93	Ungrammatical	1	0.899	cowboys	had	walk	n/a
432.13	4.93	Ungrammatical	1	0.842	weaver	were	knitting	n/a
437.06	4.93	Grammatical	1	1.468	prince	had	forgotten	n/a
441.99	4.93	Grammatical	1	1.129	pigeons	are	noisy	n/a
446.92	4.93	Grammatical	1	1.261	thief	was	shaking	n/a
451.85	4.93	Ungrammatical	1	1.188	nurse	had	encouraging	n/a
456.78	4.93	Grammatical	1	1.15	groom	was	nervous	n/a
461.71	4.93	Grammatical	1	1.175	ducks	are	quacking	n/a
466.64	4.93	Ungrammatical	0	1.194	goats	could	petting	n/a
471.57	4.93	Grammatical	1	0.867	uncles	can	learn	n/a
480.5	4.85	control	1	0.863	700	500	700	1.0
485.35	4.85	control	1	1.13	700	300	500	n/a
490.2	4.85	control	1	1.405	300	500	300	1.0
495.05	4.85	control	1	1.045	500	300	300	2.0
