onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	0.988	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	0.822	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	0.564	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	0.817	bath	cope	leads	n/a
23.64	4.91	O-P+	1	0.542	quote	shut	throat	1.0
28.55	4.91	O-P+	1	0.58	dance	curve	serve	2.0
33.46	4.91	O-P-	1	0.777	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.324	free	took	three	1.0
43.28	4.91	O+P+	1	0.621	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	0.823	debt	gaze	grill	n/a
57.1	4.91	control	1	1.183	/ /	/ \	\ \	n/a
62.01	4.91	control	1	0.917	\ \	\ /	/ \	n/a
66.92	4.91	control	1	0.725	/ /	/ \	/ /	1.0
71.83	4.91	control	1	0.792	\ /	/ \	/ /	n/a
76.74	4.91	control	1	0.778	\ \	\ /	\ /	2.0
81.65	4.91	control	1	0.635	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.836	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.608	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.634	\ /	/ \	/ \	2.0
101.29	4.91	control	0	0.685	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	0.762	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	0.719	mild	weep	drag	n/a
120.02	4.91	O-P-	1	0.738	people	girl	what	n/a
124.93	4.91	O+P+	1	0.678	wrong	round	ground	2.0
129.84	4.91	O-P+	1	0.864	clip	weed	plead	2.0
134.75	4.91	O-P-	1	0.673	shine	skip	cute	n/a
139.66	4.91	O-P-	1	0.817	town	gain	five	n/a
144.57	4.91	O-P+	1	0.869	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.16	malt	coin	halt	1.0
154.39	4.91	O-P+	1	0.695	broth	sneer	smear	2.0
163.3	4.91	control	1	0.721	/ \	/ /	/ \	1.0
168.21	4.91	control	1	0.744	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.002	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.7	/ \	\ \	/ /	n/a
