onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Grammatical	1	0.749	divers	were	floating	n/a
8.91	4.91	Ungrammatical	1	1.102	squirrels	has	sniff	n/a
13.82	4.91	Grammatical	1	0.679	buyers	can	rent	n/a
18.73	4.91	Ungrammatical	1	0.799	wolf	could	howling	n/a
23.64	4.91	Grammatical	1	0.626	salesman	is	loud	n/a
28.55	4.91	Ungrammatical	1	0.888	cousin	is	talk	n/a
33.46	4.91	Grammatical	1	0.672	witness	is	honest	n/a
38.37	4.91	Ungrammatical	1	0.662	librarians	can	accusing	n/a
43.28	4.91	Grammatical	1	0.831	fox	was	clever	n/a
48.19	4.91	Grammatical	1	1.039	collector	was	blamed	n/a
57.1	4.91	control	1	0.655	\ /	/ \	/ \	2.0
62.01	4.91	control	1	0.6	\ /	/ \	/ /	n/a
66.92	4.91	control	1	0.904	\ \	\ /	\ \	1.0
71.83	4.91	control	1	0.838	\ \	\ /	/ \	n/a
76.74	4.91	control	1	1.062	/ /	/ \	\ \	n/a
81.65	4.91	control	1	0.709	/ /	/ \	/ \	2.0
86.56	4.91	control	1	0.761	\ /	/ \	\ /	1.0
91.47	4.91	control	1	0.565	/ /	/ \	/ /	1.0
96.38	4.91	control	1	0.723	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.676	\ \	\ /	\ /	2.0
110.2	4.91	Grammatical	1	0.756	lion	was	chained	n/a
115.11	4.91	Ungrammatical	1	0.511	beavers	has	asleep	n/a
120.02	4.91	Ungrammatical	1	0.623	alligator	are	biting	n/a
124.93	4.91	Grammatical	1	0.606	snake	was	cornered	n/a
129.84	4.91	Grammatical	1	0.673	pilots	are	landing	n/a
134.75	4.91	Ungrammatical	1	0.731	wife	are	creative	n/a
139.66	4.91	Grammatical	1	0.573	weavers	could	knit	n/a
144.57	4.91	Grammatical	1	0.639	clowns	were	silly	n/a
149.48	4.91	Ungrammatical	1	0.902	players	were	change	n/a
154.39	4.91	Grammatical	1	0.906	ladies	were	helped	n/a
163.3	4.91	control	1	0.604	/ /	\ \	\ \	2.0
168.21	4.91	control	1	0.879	/ \	/ /	/ \	1.0
173.12	4.91	control	1	0.551	\ /	\ \	\ \	2.0
178.03	4.91	control	1	0.569	/ /	\ \	\ /	n/a
182.94	4.91	control	1	0.409	/ /	\ \	/ /	1.0
187.85	4.91	control	1	0.409	/ \	/ /	/ /	2.0
192.76	4.91	control	1	0.669	/ \	\ \	/ /	n/a
197.67	4.91	control	1	1.088	\ /	\ \	\ /	1.0
202.58	4.91	control	1	1.123	\ /	/ /	/ \	n/a
207.49	4.91	control	1	0.804	\ \	/ /	/ \	n/a
216.4	4.91	Grammatical	1	0.689	janitor	has	swept	n/a
221.31	4.91	Ungrammatical	1	2.153	grooms	could	nervous	n/a
226.22	4.91	Grammatical	1	0.848	soldiers	could	attack	n/a
231.13	4.91	Ungrammatical	1	0.426	generals	was	tripping	n/a
236.04	4.91	Ungrammatical	1	0.858	voters	was	cheering	n/a
240.95	4.91	Grammatical	1	0.626	toad	could	jump	n/a
245.86	4.91	Grammatical	1	0.705	director	can	watch	n/a
250.77	4.91	Ungrammatical	1	1.335	cooks	have	tasting	n/a
255.68	4.91	Grammatical	1	0.783	musician	can	tune	n/a
260.59	4.91	Grammatical	1	0.718	rats	were	climbing	n/a
269.5	4.91	control	1	0.552	\ \	/ /	/ /	2.0
274.41	4.91	control	1	0.787	/ /	/ \	\ \	n/a
279.32	4.91	control	1	0.643	/ /	\ /	/ \	n/a
284.23	4.91	control	1	0.931	/ /	\ /	/ /	1.0
289.14	4.91	control	1	0.822	/ \	\ \	/ \	1.0
294.05	4.91	control	1	0.596	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.672	/ \	\ \	\ \	2.0
303.87	4.91	control	1	0.679	\ /	/ \	/ /	n/a
308.78	4.91	control	1	0.744	\ \	/ /	\ \	1.0
313.69	4.91	control	1	0.765	\ \	/ \	/ /	n/a
322.6	4.91	Grammatical	1	1.098	turkey	was	roasted	n/a
327.51	4.91	Grammatical	1	1.187	dove	has	perched	n/a
332.42	4.91	Ungrammatical	1	0.803	horses	have	fast	n/a
337.33	4.91	Ungrammatical	1	0.86	manager	could	serious	n/a
342.24	4.91	Grammatical	1	0.905	detectives	are	surprised	n/a
347.15	4.91	Ungrammatical	1	0.724	nephew	has	lazy	n/a
352.06	4.91	Grammatical	1	1.234	maids	can	serve	n/a
356.97	4.91	Ungrammatical	1	0.307	vets	is	examine	n/a
361.88	4.91	Grammatical	1	0.661	cat	can	drink	n/a
366.79	4.91	Grammatical	1	0.51	sisters	are	smiling	n/a
375.7	4.91	control	1	0.564	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.765	\ \	/ \	\ \	1.0
385.52	4.91	control	1	0.603	/ \	\ /	\ /	2.0
