onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	2.498	youth	bridge	truth	n/a
8.93	4.93	O-P+	0	2.408	june	term	firm	n/a
13.86	4.93	O+P+	1	2.15	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.124	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.849	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.508	fight	look	show	n/a
33.58	4.93	O-P-	1	2.765	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.155	wife	west	best	2.0
43.44	4.93	O-P-	1	1.526	flown	weave	latch	n/a
48.37	4.93	O-P+	0	2.187	beak	lance	sleek	n/a
57.3	4.85	control	1	1.012	500	700	700	2.0
62.15	4.85	control	1	1.172	300	700	700	2.0
67.0	4.85	control	1	1.619	300	500	700	n/a
71.85	4.85	control	1	1.135	300	500	300	1.0
76.7	4.85	control	1	1.191	500	300	700	n/a
81.55	4.85	control	1	1.174	700	300	700	1.0
86.4	4.85	control	1	1.175	500	700	300	n/a
91.25	4.85	control	1	1.265	500	300	300	2.0
96.1	4.85	control	1	1.212	700	300	500	n/a
100.95	4.85	control	0	1.798	700	500	700	1.0
109.8	4.93	O-P+	1	2.13	toys	lore	poise	n/a
114.73	4.93	O-P-	1	2.151	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.271	park	corn	born	2.0
124.59	4.93	O-P+	1	2.404	snug	froze	blows	n/a
129.52	4.93	O-P-	1	2.114	healed	reek	fling	n/a
134.45	4.93	O+P+	1	2.226	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	1	1.334	slab	stew	glue	n/a
144.31	4.93	O+P+	1	2.262	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.42	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	1.23	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.408	700	500	300	n/a
167.95	4.85	control	1	1.745	700	300	300	2.0
172.8	4.85	control	1	1.705	500	300	700	n/a
177.65	4.85	control	1	1.203	700	300	500	n/a
182.5	4.85	control	1	1.123	300	500	500	2.0
187.35	4.85	control	0	2.204	300	700	300	1.0
192.2	4.85	control	1	1.113	300	700	500	n/a
197.05	4.85	control	1	1.132	500	300	500	1.0
201.9	4.85	control	0	1.801	700	500	500	2.0
206.75	4.85	control	1	1.027	500	700	500	1.0
215.6	4.93	O-P-	1	1.133	plum	wince	hick	n/a
220.53	4.93	O-P+	1	2.321	left	style	while	n/a
225.46	4.93	O+P+	1	2.488	thud	boom	stud	1.0
230.39	4.93	O-P+	1	1.782	lord	rush	ward	n/a
235.32	4.93	O-P+	1	2.386	line	fast	sign	n/a
240.25	4.93	O+P+	1	2.3	built	vote	note	2.0
245.18	4.93	O-P-	1	2.572	whim	skies	plush	n/a
250.11	4.93	O-P-	1	1.084	vents	swum	grail	n/a
255.04	4.93	O+P+	1	1.426	thank	gift	shift	2.0
259.97	4.93	O-P-	1	2.332	mine	stop	single	n/a
268.9	4.85	control	0	1.21	500	700	700	2.0
273.75	4.85	control	1	1.129	300	500	700	n/a
278.6	4.85	control	1	1.119	700	300	500	n/a
283.45	4.85	control	1	1.169	700	300	700	1.0
288.3	4.85	control	1	1.119	500	300	300	2.0
293.15	4.85	control	1	0.968	500	300	700	n/a
298.0	4.85	control	1	1.179	300	500	300	1.0
302.85	4.85	control	1	1.246	500	700	300	n/a
307.7	4.85	control	1	1.167	300	700	700	2.0
312.55	4.85	control	1	1.245	700	500	700	1.0
321.4	4.93	O-P-	1	1.094	lunge	tack	twelfth	n/a
