onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	0.533	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	0.824	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	0.753	slave	hard	yard	2.0
18.73	4.91	O-P+	1	0.847	click	psalm	prom	n/a
23.64	4.91	O-P+	1	0.787	white	guilt	height	n/a
28.55	4.91	O+P+	1	0.868	temple	spend	tend	2.0
33.46	4.91	O-P-	1	0.628	lust	junk	bats	n/a
38.37	4.91	O+P+	1	1.212	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.646	stack	castle	mint	n/a
48.19	4.91	O-P+	1	1.038	half	flag	graph	n/a
57.1	4.91	control	1	0.874	\ \	\ /	\ /	2.0
62.01	4.91	control	1	0.655	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.597	/ /	/ \	\ \	n/a
71.83	4.91	control	1	0.784	/ /	/ \	/ /	1.0
76.74	4.91	control	1	0.72	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.714	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.564	\ /	/ \	/ /	n/a
91.47	4.91	control	1	0.727	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.718	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.859	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.676	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	0.832	fool	cash	tool	1.0
120.02	4.91	O-P+	1	0.786	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	0.732	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.436	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	0.724	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	0.746	mold	twice	jack	n/a
144.57	4.91	O+P+	1	0.831	start	mind	part	1.0
149.48	4.91	O-P-	1	0.673	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	0.81	check	prize	rise	n/a
163.3	4.91	control	1	0.649	\ \	/ /	/ \	n/a
168.21	4.91	control	1	1.351	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.898	/ /	\ \	\ /	n/a
178.03	4.91	control	1	0.653	\ /	/ /	/ \	n/a
182.94	4.91	control	1	0.55	/ /	\ \	\ \	2.0
187.85	4.91	control	1	0.992	\ /	\ \	\ /	1.0
192.76	4.91	control	1	0.581	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.654	/ /	\ \	/ /	1.0
202.58	4.91	control	1	0.516	/ \	/ /	/ /	2.0
207.49	4.91	control	1	0.876	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	1.247	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	0.627	skim	blur	gym	n/a
226.22	4.91	O+P+	1	0.838	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	0.788	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	0.605	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	0.675	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	1	0.706	trust	blame	wind	n/a
250.77	4.91	O+P+	1	0.823	harm	lift	swift	2.0
255.68	4.91	O-P+	1	1.282	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	0.623	racks	skit	tripe	n/a
269.5	4.91	control	1	0.713	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.704	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.755	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.832	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.63	\ /	/ \	/ /	n/a
294.05	4.91	control	1	0.564	/ /	\ /	\ /	2.0
298.96	4.91	control	0	0.674	/ /	\ /	/ /	1.0
303.87	4.91	control	1	0.636	\ \	/ \	/ /	n/a
308.78	4.91	control	1	0.468	\ \	/ /	/ /	2.0
313.69	4.91	control	1	0.741	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	0.649	climb	spit	scar	n/a
327.51	4.91	O-P-	1	0.64	boost	woke	dutch	n/a
332.42	4.91	O+P+	1	0.533	gland	price	stand	1.0
337.33	4.91	O-P-	1	0.603	burnt	quack	barge	n/a
342.24	4.91	O+P+	1	0.847	dunk	spoof	flunk	1.0
347.15	4.91	O-P+	1	0.84	your	they	more	n/a
352.06	4.91	O-P+	1	0.781	gulp	groom	womb	n/a
356.97	4.91	O+P+	1	1.76	shell	blade	shade	2.0
361.88	4.91	O-P+	1	0.69	flick	fraud	thawed	n/a
366.79	4.91	O-P-	1	0.884	lies	gable	mall	n/a
375.7	4.91	control	1	0.61	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.627	/ /	\ \	\ /	n/a
385.52	4.91	control	1	0.551	/ \	\ /	\ /	2.0
390.43	4.91	control	0	0.499	\ \	/ \	/ \	2.0
395.34	4.91	control	1	1.647	\ \	/ /	\ /	n/a
400.25	4.91	control	1	0.673	/ \	\ /	/ \	1.0
405.16	4.91	control	1	1.014	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.519	\ /	/ /	/ /	2.0
414.98	4.91	control	1	0.731	/ \	/ /	\ /	n/a
419.89	4.91	control	1	0.826	\ /	/ /	\ /	1.0
428.8	4.91	O-P+	1	0.81	strewn	deem	swoon	n/a
433.71	4.91	O-P-	1	0.785	shore	maybe	heart	n/a
438.62	4.91	O+P+	1	0.475	pray	bloom	gloom	2.0
443.53	4.91	O-P+	1	0.832	plea	hatch	spree	n/a
448.44	4.91	O+P+	1	0.63	plump	twitch	stitch	2.0
453.35	4.91	O-P-	1	0.992	snows	pouch	clam	n/a
458.26	4.91	O-P-	1	0.768	knock	burn	grab	n/a
463.17	4.91	O+P+	1	1.068	snail	mask	frail	1.0
468.08	4.91	O-P+	1	0.768	male	mean	queen	n/a
472.99	4.91	O-P-	1	0.652	coach	tooth	rank	n/a
481.9	4.91	control	1	0.767	/ /	\ /	\ \	n/a
486.81	4.91	control	1	0.535	\ /	\ \	\ \	2.0
491.72	4.91	control	1	0.566	/ \	\ \	/ /	n/a
496.63	4.91	control	1	0.709	\ \	\ /	\ \	1.0
501.54	4.91	control	1	0.821	/ \	/ /	/ /	2.0
506.45	4.91	control	1	0.848	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.686	/ /	/ \	/ /	1.0
516.27	4.91	control	1	0.878	\ /	/ /	\ \	n/a
521.18	4.91	control	1	0.685	\ \	/ \	/ \	2.0
526.09	4.91	control	0	0.979	/ \	\ \	/ \	1.0
