onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.618	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.901	ready	trade	square	n/a
13.86	4.93	Related	1	1.048	mom	saturn	dad	1.0
18.79	4.93	Related	1	0.944	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.486	forgave	glide	maiden	n/a
28.65	4.93	Related	0	1.844	quack	ivy	duck	1.0
33.58	4.93	Related	1	0.865	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.766	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	1.283	weep	charcoal	dice	n/a
48.37	4.93	Related	1	0.617	fit	murder	kill	2.0
57.3	4.85	control	1	1.023	700	500	700	1.0
62.15	4.85	control	1	0.76	500	700	700	2.0
67.0	4.85	control	1	1.708	500	700	300	n/a
71.85	4.85	control	1	1.025	300	500	300	1.0
76.7	4.85	control	1	0.894	700	300	500	n/a
81.55	4.85	control	1	0.763	500	300	700	n/a
86.4	4.85	control	1	0.906	700	300	700	1.0
91.25	4.85	control	1	1.139	300	500	700	n/a
96.1	4.85	control	1	0.763	300	700	700	2.0
100.95	4.85	control	1	0.772	500	300	300	2.0
109.8	4.93	Unrelated	1	0.958	dessert	stir	bony	n/a
114.73	4.93	Related	1	1.265	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.232	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	1.269	lion	steam	gap	n/a
129.52	4.93	Related	1	0.869	turn	love	hate	2.0
134.45	4.93	Unrelated	1	0.865	plug	select	belly	n/a
139.38	4.93	Related	1	0.776	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.312	june	lord	oil	n/a
149.24	4.93	Related	1	1.026	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	0.846	cooling	teach	learn	2.0
163.1	4.85	control	1	1.291	500	300	700	n/a
167.95	4.85	control	0	n/a	300	500	500	2.0
172.8	4.85	control	0	1.135	500	300	500	1.0
177.65	4.85	control	1	0.863	700	500	300	n/a
182.5	4.85	control	1	0.886	700	500	500	2.0
187.35	4.85	control	1	0.911	700	300	300	2.0
192.2	4.85	control	0	n/a	500	700	500	1.0
197.05	4.85	control	0	1.18	300	700	300	1.0
201.9	4.85	control	1	1.221	700	300	500	n/a
206.75	4.85	control	1	0.966	300	700	500	n/a
215.6	4.93	Unrelated	1	1.23	flow	warm	teaching	n/a
220.53	4.93	Related	1	1.17	earth	sat	ground	1.0
225.46	4.93	Unrelated	1	1.161	drinking	suit	poem	n/a
230.39	4.93	Unrelated	1	1.875	flood	spell	dim	n/a
235.32	4.93	Related	1	1.197	awful	fuel	gas	2.0
240.25	4.93	Related	0	1.402	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.269	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.463	web	explode	spider	1.0
255.04	4.93	Related	0	2.892	trash	hive	garbage	1.0
259.97	4.93	Related	1	1.806	law	human	person	2.0
268.9	4.85	control	0	n/a	500	300	300	2.0
273.75	4.85	control	1	1.721	300	500	700	n/a
278.6	4.85	control	1	2.133	700	300	500	n/a
283.45	4.85	control	1	1.838	300	500	300	1.0
288.3	4.85	control	1	0.804	300	700	700	2.0
293.15	4.85	control	1	0.731	500	700	700	2.0
298.0	4.85	control	1	0.831	500	700	300	n/a
302.85	4.85	control	1	0.958	700	300	700	1.0
307.7	4.85	control	1	1.041	500	300	700	n/a
312.55	4.85	control	1	1.23	700	500	700	1.0
321.4	4.93	Related	1	1.436	loud	awake	asleep	2.0
326.33	4.93	Unrelated	1	1.117	pirate	shorten	bandage	n/a
331.26	4.93	Related	1	1.154	gather	alike	collect	1.0
336.19	4.93	Related	1	1.055	spread	ship	boat	2.0
341.12	4.93	Unrelated	1	1.47	winking	soak	invent	n/a
346.05	4.93	Unrelated	1	1.937	mop	swan	tug	n/a
350.98	4.93	Related	1	1.313	gang	hide	seek	2.0
355.91	4.93	Related	1	0.654	backbone	loaf	spine	1.0
360.84	4.93	Unrelated	1	1.798	fur	youngest	compass	n/a
