onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
221.31	4.91	O-P-	1	0.913	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.136	black	fish	track	1.0
231.13	4.91	O+P+	1	0.682	book	floor	door	2.0
236.04	4.91	O-P+	1	0.845	clause	geese	niece	2.0
240.95	4.91	O-P-	1	0.698	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	0.908	trait	vine	trance	n/a
250.77	4.91	O-P+	1	0.84	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	1.452	touch	than	such	1.0
260.59	4.91	O-P-	1	0.955	glade	clips	scrape	n/a
269.5	4.91	control	1	0.773	/ /	\ /	/ /	1.0
274.41	4.91	control	1	0.764	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.106	\ \	/ \	/ /	n/a
284.23	4.91	control	1	0.956	/ \	\ \	\ \	2.0
289.14	4.91	control	1	0.659	/ /	\ /	\ /	2.0
294.05	4.91	control	1	0.989	/ /	\ /	/ \	n/a
298.96	4.91	control	1	0.796	\ \	/ /	\ \	1.0
303.87	4.91	control	1	0.628	\ /	/ \	/ /	n/a
308.78	4.91	control	1	0.92	\ \	/ /	/ /	2.0
313.69	4.91	control	1	0.713	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	0.838	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.252	knee	grass	tree	1.0
332.42	4.91	O+P+	1	0.695	dull	since	prince	2.0
337.33	4.91	O-P-	1	0.844	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	0.814	math	verb	spire	n/a
347.15	4.91	O+P+	1	1.345	knob	swan	blob	1.0
352.06	4.91	O-P-	1	0.835	pound	path	drop	n/a
356.97	4.91	O-P+	1	0.843	streak	sigh	meek	1.0
361.88	4.91	O-P+	1	0.828	wasp	rinse	mince	2.0
366.79	4.91	O-P+	1	0.578	want	caught	thought	2.0
375.7	4.91	control	1	0.528	/ \	\ /	\ /	2.0
380.61	4.91	control	1	0.709	\ \	\ /	/ \	n/a
385.52	4.91	control	1	0.661	\ /	/ /	/ /	2.0
390.43	4.91	control	1	0.724	\ \	/ /	\ /	n/a
395.34	4.91	control	1	0.859	/ \	\ /	/ \	1.0
400.25	4.91	control	1	0.554	\ \	/ \	/ \	2.0
405.16	4.91	control	1	0.603	\ /	/ /	\ /	1.0
410.07	4.91	control	1	0.712	\ \	/ \	\ \	1.0
414.98	4.91	control	1	0.787	/ \	/ /	\ /	n/a
419.89	4.91	control	1	0.67	/ /	\ \	\ /	n/a
428.8	4.91	O-P-	1	1.296	thrush	hauled	torch	n/a
433.71	4.91	O+P+	1	0.681	drowned	coyote	frowned	1.0
438.62	4.91	O+P+	1	0.533	stance	scorn	sworn	2.0
443.53	4.91	O-P+	1	1.097	dealt	close	felt	1.0
448.44	4.91	O-P-	1	0.736	glow	saint	string	n/a
453.35	4.91	O-P-	1	0.699	reared	slang	flex	n/a
458.26	4.91	O-P+	1	1.174	bowl	view	whole	1.0
463.17	4.91	O+P+	1	1.378	straw	wage	rage	2.0
468.08	4.91	O-P-	1	0.774	stark	hoot	bounce	n/a
472.99	4.91	O-P+	1	0.648	budge	lurk	jerk	2.0
481.9	4.91	control	0	2.012	/ /	/ \	/ /	1.0
486.81	4.91	control	1	0.914	\ \	\ /	\ \	1.0
491.72	4.91	control	1	0.542	\ \	/ \	/ \	2.0
496.63	4.91	control	1	1.077	/ /	\ /	\ \	n/a
501.54	4.91	control	1	0.491	/ \	/ /	/ /	2.0
506.45	4.91	control	1	0.589	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.888	\ /	/ /	\ \	n/a
516.27	4.91	control	1	1.44	/ \	\ \	/ \	1.0
521.18	4.91	control	1	0.546	\ /	\ \	\ \	2.0
526.09	4.91	control	1	0.574	/ \	\ \	/ /	n/a
