onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Unrelated	1	0.76	gravel	pants	turkey	n/a
8.91	4.91	Related	1	0.548	driver	silent	quiet	2.0
13.82	4.91	Related	1	0.867	tag	sock	shoe	2.0
18.73	4.91	Unrelated	1	0.816	able	mother	party	n/a
23.64	4.91	Related	1	1.164	throw	weapon	catch	1.0
28.55	4.91	Related	1	0.863	tablet	seafood	shrimp	2.0
33.46	4.91	Related	1	1.255	question	behind	answer	1.0
38.37	4.91	Unrelated	1	1.156	club	paid	thinking	n/a
43.28	4.91	Related	1	0.931	syrup	flown	pancakes	1.0
48.19	4.91	Unrelated	1	0.697	nursery	curtain	roar	n/a
57.1	4.91	control	1	0.82	\ /	/ \	\ /	1.0
62.01	4.91	control	1	0.763	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.717	\ \	\ /	/ \	n/a
71.83	4.91	control	1	1.263	/ /	/ \	/ /	1.0
76.74	4.91	control	1	0.706	\ /	/ \	/ /	n/a
81.65	4.91	control	1	0.74	/ \	/ /	\ /	n/a
86.56	4.91	control	1	0.735	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.871	/ /	/ \	\ \	n/a
96.38	4.91	control	1	0.817	/ /	/ \	/ \	2.0
101.29	4.91	control	1	0.956	\ \	\ /	\ /	2.0
110.2	4.91	Related	0	0.712	dog	vote	cat	1.0
115.11	4.91	Related	1	0.935	razor	drag	blade	1.0
120.02	4.91	Unrelated	1	0.682	choppy	bandit	thorn	n/a
124.93	4.91	Related	1	0.761	finish	recall	end	1.0
129.84	4.91	Unrelated	1	1.127	chunk	hoof	stitch	n/a
134.75	4.91	Unrelated	1	0.652	roller	kettle	chalk	n/a
139.66	4.91	Related	1	0.689	peanut	oyster	clam	2.0
144.57	4.91	Unrelated	1	0.947	stream	guy	rear	n/a
149.48	4.91	Related	1	1.229	priest	sketch	draw	2.0
154.39	4.91	Related	1	0.81	stinging	washer	dryer	2.0
163.3	4.91	control	1	0.622	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.658	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.936	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.665	/ /	\ \	\ /	n/a
182.94	4.91	control	1	0.579	/ /	\ \	\ \	2.0
187.85	4.91	control	0	0.597	/ \	/ /	/ /	2.0
192.76	4.91	control	1	0.534	/ /	\ \	/ /	1.0
197.67	4.91	control	1	0.906	/ \	/ /	/ \	1.0
202.58	4.91	control	1	1.297	/ \	\ \	/ /	n/a
207.49	4.91	control	1	1.471	\ /	/ /	/ \	n/a
216.4	4.91	Related	1	1.062	tenth	circus	clown	2.0
221.31	4.91	Unrelated	1	1.117	blanket	cried	split	n/a
226.22	4.91	Related	1	0.58	dipping	smudge	smear	2.0
231.13	4.91	Unrelated	1	0.602	wing	hunter	lemon	n/a
236.04	4.91	Related	1	0.957	rib	jello	pudding	2.0
240.95	4.91	Related	1	1.338	server	flashy	waiter	1.0
245.86	4.91	Related	1	0.858	dime	fuss	nickel	1.0
250.77	4.91	Unrelated	1	1.782	pillow	bounce	grinding	n/a
255.68	4.91	Related	1	0.812	left	got	right	1.0
260.59	4.91	Unrelated	1	0.814	cream	pipe	grip	n/a
269.5	4.91	control	1	0.595	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.624	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.705	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.744	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.606	\ \	/ /	/ /	2.0
294.05	4.91	control	1	0.67	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.766	\ /	/ \	/ /	n/a
303.87	4.91	control	1	0.882	/ \	\ \	/ \	1.0
308.78	4.91	control	1	0.823	/ /	\ /	/ /	1.0
313.69	4.91	control	1	0.723	\ \	/ \	/ /	n/a
322.6	4.91	Related	1	1.245	yours	arrive	mine	1.0
327.51	4.91	Unrelated	0	1.397	took	system	head	n/a
332.42	4.91	Related	1	0.997	how	little	big	2.0
337.33	4.91	Unrelated	1	1.135	scar	mister	tunnel	n/a
342.24	4.91	Unrelated	1	0.736	rich	store	pointed	n/a
347.15	4.91	Related	1	0.908	angle	achieve	goal	2.0
352.06	4.91	Related	1	0.928	racket	stealth	tennis	1.0
356.97	4.91	Unrelated	1	1.111	tangle	pretend	barker	n/a
361.88	4.91	Related	1	1.004	glue	lifting	sticky	1.0
366.79	4.91	Related	1	0.757	bush	thunder	lightning	2.0
375.7	4.91	control	1	0.779	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.655	/ \	\ /	\ /	2.0
385.52	4.91	control	1	0.96	/ \	/ /	\ /	n/a
390.43	4.91	control	1	0.835	\ /	/ /	\ /	1.0
395.34	4.91	control	1	0.685	\ \	/ \	/ \	2.0
400.25	4.91	control	1	0.579	\ \	/ /	\ /	n/a
405.16	4.91	control	1	0.62	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.632	/ \	\ /	/ \	1.0
414.98	4.91	control	1	0.57	\ /	/ /	/ /	2.0
419.89	4.91	control	1	0.621	/ /	\ \	\ /	n/a
428.8	4.91	Related	1	0.866	lend	instinct	borrow	1.0
433.71	4.91	Unrelated	1	1.049	hearing	formed	bottle	n/a
438.62	4.91	Related	1	0.723	mask	cheese	cracker	2.0
443.53	4.91	Related	1	0.861	plenty	motion	movement	2.0
448.44	4.91	Related	1	0.815	cow	silver	gold	2.0
453.35	4.91	Unrelated	1	1.41	tilting	jewel	moan	n/a
458.26	4.91	Unrelated	1	0.653	corn	pencil	blame	n/a
463.17	4.91	Related	0	0.904	thin	jack	fat	1.0
468.08	4.91	Unrelated	1	1.955	starter	pigeon	gamble	n/a
472.99	4.91	Related	1	2.329	temper	deaf	tantrum	1.0
481.9	4.91	control	1	0.659	/ \	/ /	/ /	2.0
486.81	4.91	control	1	0.794	\ \	/ \	/ \	2.0
491.72	4.91	control	1	0.675	\ \	/ \	\ /	n/a
496.63	4.91	control	1	0.755	/ /	/ \	/ /	1.0
501.54	4.91	control	1	0.666	\ /	\ \	\ \	2.0
506.45	4.91	control	1	0.702	\ /	/ /	\ \	n/a
511.36	4.91	control	1	0.814	/ \	\ \	/ /	n/a
516.27	4.91	control	1	0.895	/ \	\ \	/ \	1.0
521.18	4.91	control	1	0.989	\ \	\ /	\ \	1.0
526.09	4.91	control	1	1.334	/ /	\ /	\ \	n/a
