onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.211	youth	bridge	truth	n/a
8.93	4.93	O-P+	0	1.049	june	term	firm	n/a
13.86	4.93	O+P+	1	1.029	hold	plant	cold	1.0
18.79	4.93	O-P-	1	0.956	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.018	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.018	fight	look	show	n/a
33.58	4.93	O-P-	1	1.024	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.101	wife	west	best	2.0
43.44	4.93	O-P-	1	0.829	flown	weave	latch	n/a
48.37	4.93	O-P+	0	1.159	beak	lance	sleek	n/a
57.3	4.85	control	1	1.027	500	700	700	2.0
62.15	4.85	control	1	1.028	300	700	700	2.0
67.0	4.85	control	1	1.178	300	500	700	n/a
71.85	4.85	control	1	1.007	300	500	300	1.0
76.7	4.85	control	1	1.12	500	300	700	n/a
81.55	4.85	control	1	1.002	700	300	700	1.0
86.4	4.85	control	1	1.07	500	700	300	n/a
91.25	4.85	control	1	1.235	500	300	300	2.0
96.1	4.85	control	1	1.141	700	300	500	n/a
100.95	4.85	control	1	1.629	700	500	700	1.0
109.8	4.93	O-P+	0	1.01	toys	lore	poise	n/a
114.73	4.93	O-P-	1	0.977	layer	scream	snap	n/a
119.66	4.93	O+P+	1	0.96	park	corn	born	2.0
124.59	4.93	O-P+	0	1.074	snug	froze	blows	n/a
129.52	4.93	O-P-	0	1.08	healed	reek	fling	n/a
134.45	4.93	O+P+	1	0.885	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	1.079	slab	stew	glue	n/a
144.31	4.93	O+P+	1	1.347	hurled	slouch	curled	1.0
149.24	4.93	O-P-	0	n/a	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	1.125	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.16	700	500	300	n/a
167.95	4.85	control	1	1.008	700	300	300	2.0
172.8	4.85	control	1	0.897	500	300	700	n/a
177.65	4.85	control	1	1.215	700	300	500	n/a
182.5	4.85	control	1	1.065	300	500	500	2.0
187.35	4.85	control	1	1.027	300	700	300	1.0
192.2	4.85	control	1	1.14	300	700	500	n/a
197.05	4.85	control	1	1.028	500	300	500	1.0
201.9	4.85	control	1	1.125	700	500	500	2.0
206.75	4.85	control	1	0.972	500	700	500	1.0
215.6	4.93	O-P-	0	1.254	plum	wince	hick	n/a
220.53	4.93	O-P+	0	1.385	left	style	while	n/a
225.46	4.93	O+P+	1	2.623	thud	boom	stud	1.0
230.39	4.93	O-P+	0	1.011	lord	rush	ward	n/a
235.32	4.93	O-P+	0	1.198	line	fast	sign	n/a
240.25	4.93	O+P+	1	1.034	built	vote	note	2.0
245.18	4.93	O-P-	1	1.281	whim	skies	plush	n/a
250.11	4.93	O-P-	1	1.065	vents	swum	grail	n/a
255.04	4.93	O+P+	1	1.273	thank	gift	shift	2.0
259.97	4.93	O-P-	1	1.129	mine	stop	single	n/a
268.9	4.85	control	1	1.04	500	700	700	2.0
273.75	4.85	control	1	1.151	300	500	700	n/a
278.6	4.85	control	1	1.295	700	300	500	n/a
283.45	4.85	control	1	0.965	700	300	700	1.0
288.3	4.85	control	1	1.114	500	300	300	2.0
293.15	4.85	control	1	1.127	500	300	700	n/a
298.0	4.85	control	1	1.089	300	500	300	1.0
302.85	4.85	control	1	1.074	500	700	300	n/a
307.7	4.85	control	1	1.124	300	700	700	2.0
312.55	4.85	control	1	1.017	700	500	700	1.0
321.4	4.93	O-P-	1	1.044	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	1	0.915	twin	moat	goat	2.0
331.26	4.93	O-P+	0	1.284	stub	coughed	loft	n/a
336.19	4.93	O-P+	0	0.922	clerk	house	work	n/a
341.12	4.93	O+P+	1	1.398	jeep	crown	sheep	1.0
346.05	4.93	O-P-	0	0.993	idle	dumb	grey	n/a
350.98	4.93	O-P-	1	1.142	scoff	bribe	splice	n/a
355.91	4.93	O+P+	0	1.184	squeeze	lump	freeze	1.0
360.84	4.93	O-P+	0	1.105	join	school	rule	n/a
365.77	4.93	O-P-	1	0.904	shrine	sting	probe	n/a
374.7	4.85	control	1	1.111	700	500	300	n/a
379.55	4.85	control	1	1.081	700	300	500	n/a
384.4	4.85	control	1	1.043	300	500	500	2.0
389.25	4.85	control	1	1.037	700	500	500	2.0
394.1	4.85	control	1	1.415	500	300	700	n/a
398.95	4.85	control	1	1.125	500	300	500	1.0
403.8	4.85	control	1	1.096	500	700	500	1.0
408.65	4.85	control	1	1.111	700	300	300	2.0
413.5	4.85	control	1	1.106	300	700	500	n/a
418.35	4.85	control	1	1.107	300	700	300	1.0
427.2	4.93	O-P-	1	0.919	baffle	whacked	grit	n/a
432.13	4.93	O-P+	0	1.11	strung	snort	quart	n/a
437.06	4.93	O-P-	1	1.066	storm	wire	guess	n/a
441.99	4.93	O+P+	1	1.078	loud	eighth	cloud	1.0
446.92	4.93	O-P-	1	1.037	lend	pill	quart	n/a
451.85	4.93	O+P+	1	1.027	glum	licked	kicked	2.0
456.78	4.93	O-P+	0	1.195	rough	vague	stuff	n/a
461.71	4.93	O-P-	1	1.15	foot	snake	thin	n/a
466.64	4.93	O+P+	1	1.099	soil	slow	grow	2.0
471.57	4.93	O-P+	0	0.987	hope	colt	soap	n/a
480.5	4.85	control	1	1.07	700	300	500	n/a
485.35	4.85	control	1	1.077	300	700	700	2.0
490.2	4.85	control	1	1.108	300	500	700	n/a
495.05	4.85	control	1	0.826	700	300	700	1.0
499.9	4.85	control	1	1.063	500	300	300	2.0
504.75	4.85	control	1	1.161	500	300	700	n/a
509.6	4.85	control	1	1.048	300	500	300	1.0
514.45	4.85	control	1	1.069	500	700	300	n/a
519.3	4.85	control	1	1.099	500	700	700	2.0
524.15	4.85	control	1	1.12	700	500	700	1.0
