onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.763	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.393	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.556	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.524	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.641	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.615	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.38	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.42	free	took	three	1.0
43.28	4.91	O+P+	1	1.507	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.602	debt	gaze	grill	n/a
57.1	4.91	control	1	1.311	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.329	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.949	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.479	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.22	\ \	\ /	\ /	2.0
81.65	4.91	control	1	1.257	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.372	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.22	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.272	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.516	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.526	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.303	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.524	people	girl	what	n/a
124.93	4.91	O+P+	1	1.584	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.438	clip	weed	plead	2.0
134.75	4.91	O-P-	1	1.442	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.352	town	gain	five	n/a
144.57	4.91	O-P+	1	1.713	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.292	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.628	broth	sneer	smear	2.0
163.3	4.91	control	1	1.243	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.164	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.207	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.33	/ \	\ \	/ /	n/a
182.94	4.91	control	1	1.235	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.355	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.237	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.307	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.236	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.15	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.345	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.324	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.561	black	fish	track	1.0
231.13	4.91	O+P+	1	1.48	book	floor	door	2.0
236.04	4.91	O-P+	1	1.328	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.466	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.458	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.371	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	1.37	touch	than	such	1.0
260.59	4.91	O-P-	1	1.553	glade	clips	scrape	n/a
269.5	4.91	control	1	1.206	/ /	\ /	/ /	1.0
274.41	4.91	control	1	1.038	/ /	/ \	\ \	n/a
279.32	4.91	control	0	1.23	\ \	/ \	/ /	n/a
284.23	4.91	control	1	1.028	/ \	\ \	\ \	2.0
289.14	4.91	control	1	1.352	/ /	\ /	\ /	2.0
294.05	4.91	control	1	1.398	/ /	\ /	/ \	n/a
298.96	4.91	control	1	1.319	\ \	/ /	\ \	1.0
303.87	4.91	control	1	1.252	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.18	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.12	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	1.317	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.48	knee	grass	tree	1.0
332.42	4.91	O+P+	1	1.464	dull	since	prince	2.0
337.33	4.91	O-P-	1	1.6	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	1.336	math	verb	spire	n/a
347.15	4.91	O+P+	1	1.524	knob	swan	blob	1.0
352.06	4.91	O-P-	0	2.585	pound	path	drop	n/a
356.97	4.91	O-P+	1	1.863	streak	sigh	meek	1.0
361.88	4.91	O-P+	0	1.6	wasp	rinse	mince	2.0
366.79	4.91	O-P+	1	1.296	want	caught	thought	2.0
375.7	4.91	control	1	1.2	/ \	\ /	\ /	2.0
380.61	4.91	control	1	1.287	\ \	\ /	/ \	n/a
385.52	4.91	control	1	1.202	\ /	/ /	/ /	2.0
390.43	4.91	control	1	1.137	\ \	/ /	\ /	n/a
395.34	4.91	control	1	1.163	/ \	\ /	/ \	1.0
400.25	4.91	control	1	1.053	\ \	/ \	/ \	2.0
405.16	4.91	control	1	1.098	\ /	/ /	\ /	1.0
410.07	4.91	control	1	1.033	\ \	/ \	\ \	1.0
414.98	4.91	control	1	1.163	/ \	/ /	\ /	n/a
419.89	4.91	control	1	1.164	/ /	\ \	\ /	n/a
428.8	4.91	O-P-	1	1.364	thrush	hauled	torch	n/a
433.71	4.91	O+P+	1	1.71	drowned	coyote	frowned	1.0
438.62	4.91	O+P+	1	2.394	stance	scorn	sworn	2.0
443.53	4.91	O-P+	1	1.121	dealt	close	felt	1.0
448.44	4.91	O-P-	1	1.101	glow	saint	string	n/a
453.35	4.91	O-P-	1	1.016	reared	slang	flex	n/a
458.26	4.91	O-P+	1	1.589	bowl	view	whole	1.0
