onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.738	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.669	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.685	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.447	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.741	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.409	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.554	ought	pace	king	n/a
38.37	4.91	O+P+	1	2.038	free	took	three	1.0
43.28	4.91	O+P+	1	1.476	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.595	debt	gaze	grill	n/a
57.1	4.91	control	1	1.875	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.498	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.375	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.549	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.393	\ \	\ /	\ /	2.0
81.65	4.91	control	1	1.449	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.626	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.384	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.46	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.466	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.465	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.33	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.533	people	girl	what	n/a
124.93	4.91	O+P+	1	1.608	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.428	clip	weed	plead	2.0
134.75	4.91	O-P-	1	1.67	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.333	town	gain	five	n/a
144.57	4.91	O-P+	1	1.496	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.447	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.587	broth	sneer	smear	2.0
163.3	4.91	control	1	1.435	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.474	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.29	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.385	/ \	\ \	/ /	n/a
182.94	4.91	control	1	1.57	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.558	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.485	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.453	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.605	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.449	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.285	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.616	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.971	black	fish	track	1.0
231.13	4.91	O+P+	1	1.53	book	floor	door	2.0
236.04	4.91	O-P+	0	1.522	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.477	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.487	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.405	swirl	knit	pearl	1.0
255.68	4.91	O-P+	0	1.22	touch	than	such	1.0
260.59	4.91	O-P-	1	1.593	glade	clips	scrape	n/a
269.5	4.91	control	1	1.308	/ /	\ /	/ /	1.0
274.41	4.91	control	1	1.228	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.412	\ \	/ \	/ /	n/a
284.23	4.91	control	1	1.639	/ \	\ \	\ \	2.0
289.14	4.91	control	1	1.32	/ /	\ /	\ /	2.0
294.05	4.91	control	1	1.494	/ /	\ /	/ \	n/a
298.96	4.91	control	1	1.334	\ \	/ /	\ \	1.0
303.87	4.91	control	1	1.39	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.441	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.255	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	1.49	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.427	knee	grass	tree	1.0
332.42	4.91	O+P+	0	1.673	dull	since	prince	2.0
337.33	4.91	O-P-	1	1.537	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	1.542	math	verb	spire	n/a
347.15	4.91	O+P+	0	1.515	knob	swan	blob	1.0
352.06	4.91	O-P-	1	1.696	pound	path	drop	n/a
356.97	4.91	O-P+	1	2.022	streak	sigh	meek	1.0
361.88	4.91	O-P+	1	2.071	wasp	rinse	mince	2.0
366.79	4.91	O-P+	0	1.508	want	caught	thought	2.0
375.7	4.91	control	1	1.49	/ \	\ /	\ /	2.0
380.61	4.91	control	1	1.504	\ \	\ /	/ \	n/a
385.52	4.91	control	1	1.488	\ /	/ /	/ /	2.0
390.43	4.91	control	1	1.462	\ \	/ /	\ /	n/a
395.34	4.91	control	1	1.597	/ \	\ /	/ \	1.0
400.25	4.91	control	1	1.604	\ \	/ \	/ \	2.0
405.16	4.91	control	1	1.469	\ /	/ /	\ /	1.0
410.07	4.91	control	1	1.403	\ \	/ \	\ \	1.0
414.98	4.91	control	1	1.54	/ \	/ /	\ /	n/a
419.89	4.91	control	1	1.506	/ /	\ \	\ /	n/a
428.8	4.91	O-P-	1	1.554	thrush	hauled	torch	n/a
433.71	4.91	O+P+	1	1.84	drowned	coyote	frowned	1.0
438.62	4.91	O+P+	1	1.459	stance	scorn	sworn	2.0
443.53	4.91	O-P+	1	1.467	dealt	close	felt	1.0
448.44	4.91	O-P-	1	1.525	glow	saint	string	n/a
453.35	4.91	O-P-	1	1.363	reared	slang	flex	n/a
458.26	4.91	O-P+	0	1.641	bowl	view	whole	1.0
463.17	4.91	O+P+	1	1.444	straw	wage	rage	2.0
468.08	4.91	O-P-	1	1.665	stark	hoot	bounce	n/a
472.99	4.91	O-P+	1	1.749	budge	lurk	jerk	2.0
481.9	4.91	control	1	1.503	/ /	/ \	/ /	1.0
486.81	4.91	control	1	1.379	\ \	\ /	\ \	1.0
491.72	4.91	control	1	2.019	\ \	/ \	/ \	2.0
496.63	4.91	control	1	1.513	/ /	\ /	\ \	n/a
501.54	4.91	control	1	1.549	/ \	/ /	/ /	2.0
506.45	4.91	control	1	1.484	\ \	/ \	\ /	n/a
511.36	4.91	control	1	1.498	\ /	/ /	\ \	n/a
516.27	4.91	control	1	1.484	/ \	\ \	/ \	1.0
521.18	4.91	control	1	1.702	\ /	\ \	\ \	2.0
526.09	4.91	control	1	1.408	/ \	\ \	/ /	n/a
