onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	2.351	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	1.242	harp	cruised	runt	n/a
13.82	4.91	O+P+	0	1.441	slave	hard	yard	2.0
18.73	4.91	O-P+	1	0.96	click	psalm	prom	n/a
23.64	4.91	O-P+	1	1.326	white	guilt	height	n/a
28.55	4.91	O+P+	0	1.323	temple	spend	tend	2.0
33.46	4.91	O-P-	1	0.98	lust	junk	bats	n/a
38.37	4.91	O+P+	1	2.232	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.991	stack	castle	mint	n/a
48.19	4.91	O-P+	1	2.142	half	flag	graph	n/a
57.1	4.91	control	1	1.248	\ \	\ /	\ /	2.0
62.01	4.91	control	1	1.003	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.445	/ /	/ \	\ \	n/a
71.83	4.91	control	1	1.173	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.024	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.802	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.978	\ /	/ \	/ /	n/a
91.47	4.91	control	1	1.049	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.358	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.161	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.927	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	0.832	fool	cash	tool	1.0
120.02	4.91	O-P+	1	1.929	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.198	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.476	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	1.294	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.042	mold	twice	jack	n/a
144.57	4.91	O+P+	1	0.685	start	mind	part	1.0
149.48	4.91	O-P-	1	0.794	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.093	check	prize	rise	n/a
163.3	4.91	control	1	0.776	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.79	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.66	/ /	\ \	\ /	n/a
178.03	4.91	control	1	0.829	\ /	/ /	/ \	n/a
182.94	4.91	control	1	0.593	/ /	\ \	\ \	2.0
187.85	4.91	control	1	0.73	\ /	\ \	\ /	1.0
192.76	4.91	control	1	0.801	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.652	/ /	\ \	/ /	1.0
202.58	4.91	control	1	0.892	/ \	/ /	/ /	2.0
207.49	4.91	control	1	1.609	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	1.654	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	1.502	skim	blur	gym	n/a
226.22	4.91	O+P+	1	0.771	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	1.14	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	1.136	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	0.633	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	1	1.087	trust	blame	wind	n/a
250.77	4.91	O+P+	1	1.693	harm	lift	swift	2.0
255.68	4.91	O-P+	1	1.981	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	1.365	racks	skit	tripe	n/a
269.5	4.91	control	1	0.643	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.659	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.947	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.678	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.689	\ /	/ \	/ /	n/a
294.05	4.91	control	1	0.581	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.865	/ /	\ /	/ /	1.0
303.87	4.91	control	1	0.835	\ \	/ \	/ /	n/a
308.78	4.91	control	1	0.508	\ \	/ /	/ /	2.0
313.69	4.91	control	1	0.951	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	0.632	climb	spit	scar	n/a
327.51	4.91	O-P-	1	0.737	boost	woke	dutch	n/a
332.42	4.91	O+P+	1	0.787	gland	price	stand	1.0
337.33	4.91	O-P-	1	0.958	burnt	quack	barge	n/a
342.24	4.91	O+P+	1	1.635	dunk	spoof	flunk	1.0
347.15	4.91	O-P+	1	1.365	your	they	more	n/a
352.06	4.91	O-P+	0	1.937	gulp	groom	womb	n/a
356.97	4.91	O+P+	1	0.947	shell	blade	shade	2.0
361.88	4.91	O-P+	1	0.917	flick	fraud	thawed	n/a
366.79	4.91	O-P-	1	1.692	lies	gable	mall	n/a
375.7	4.91	control	1	0.801	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.89	/ /	\ \	\ /	n/a
385.52	4.91	control	1	0.554	/ \	\ /	\ /	2.0
390.43	4.91	control	1	0.759	\ \	/ \	/ \	2.0
395.34	4.91	control	1	0.755	\ \	/ /	\ /	n/a
400.25	4.91	control	1	0.752	/ \	\ /	/ \	1.0
405.16	4.91	control	1	0.748	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.659	\ /	/ /	/ /	2.0
414.98	4.91	control	1	0.916	/ \	/ /	\ /	n/a
419.89	4.91	control	1	0.765	\ /	/ /	\ /	1.0
428.8	4.91	O-P+	1	0.671	strewn	deem	swoon	n/a
433.71	4.91	O-P-	1	0.713	shore	maybe	heart	n/a
438.62	4.91	O+P+	1	0.671	pray	bloom	gloom	2.0
443.53	4.91	O-P+	1	0.961	plea	hatch	spree	n/a
448.44	4.91	O+P+	1	2.13	plump	twitch	stitch	2.0
453.35	4.91	O-P-	1	1.055	snows	pouch	clam	n/a
458.26	4.91	O-P-	1	0.841	knock	burn	grab	n/a
463.17	4.91	O+P+	1	1.204	snail	mask	frail	1.0
468.08	4.91	O-P+	1	1.11	male	mean	queen	n/a
472.99	4.91	O-P-	1	1.193	coach	tooth	rank	n/a
481.9	4.91	control	1	0.719	/ /	\ /	\ \	n/a
486.81	4.91	control	1	0.62	\ /	\ \	\ \	2.0
491.72	4.91	control	1	0.666	/ \	\ \	/ /	n/a
496.63	4.91	control	1	0.714	\ \	\ /	\ \	1.0
501.54	4.91	control	1	0.541	/ \	/ /	/ /	2.0
506.45	4.91	control	1	0.657	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.65	/ /	/ \	/ /	1.0
516.27	4.91	control	1	0.651	\ /	/ /	\ \	n/a
521.18	4.91	control	1	0.696	\ \	/ \	/ \	2.0
526.09	4.91	control	1	0.572	/ \	\ \	/ \	1.0
