onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Grammatical	1	1.679	divers	were	floating	n/a
8.91	4.91	Ungrammatical	1	0.66	squirrels	has	sniff	n/a
13.82	4.91	Grammatical	1	0.769	buyers	can	rent	n/a
18.73	4.91	Ungrammatical	1	0.712	wolf	could	howling	n/a
23.64	4.91	Grammatical	1	0.69	salesman	is	loud	n/a
28.55	4.91	Ungrammatical	1	0.732	cousin	is	talk	n/a
33.46	4.91	Grammatical	1	0.835	witness	is	honest	n/a
38.37	4.91	Ungrammatical	1	0.668	librarians	can	accusing	n/a
43.28	4.91	Grammatical	1	0.696	fox	was	clever	n/a
48.19	4.91	Grammatical	1	0.829	collector	was	blamed	n/a
57.1	4.91	control	1	0.442	\ /	/ \	/ \	2.0
62.01	4.91	control	1	0.592	\ /	/ \	/ /	n/a
66.92	4.91	control	1	0.711	\ \	\ /	\ \	1.0
71.83	4.91	control	1	0.532	\ \	\ /	/ \	n/a
76.74	4.91	control	1	0.692	/ /	/ \	\ \	n/a
81.65	4.91	control	1	0.49	/ /	/ \	/ \	2.0
86.56	4.91	control	1	0.561	\ /	/ \	\ /	1.0
91.47	4.91	control	1	0.956	/ /	/ \	/ /	1.0
96.38	4.91	control	1	0.58	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.451	\ \	\ /	\ /	2.0
110.2	4.91	Grammatical	1	0.713	lion	was	chained	n/a
115.11	4.91	Ungrammatical	1	0.565	beavers	has	asleep	n/a
120.02	4.91	Ungrammatical	1	0.666	alligator	are	biting	n/a
124.93	4.91	Grammatical	1	0.884	snake	was	cornered	n/a
129.84	4.91	Grammatical	1	0.704	pilots	are	landing	n/a
134.75	4.91	Ungrammatical	1	0.579	wife	are	creative	n/a
139.66	4.91	Grammatical	1	0.847	weavers	could	knit	n/a
144.57	4.91	Grammatical	1	0.635	clowns	were	silly	n/a
149.48	4.91	Ungrammatical	1	0.893	players	were	change	n/a
154.39	4.91	Grammatical	1	0.881	ladies	were	helped	n/a
163.3	4.91	control	1	0.511	/ /	\ \	\ \	2.0
168.21	4.91	control	1	0.583	/ \	/ /	/ \	1.0
173.12	4.91	control	1	0.416	\ /	\ \	\ \	2.0
178.03	4.91	control	1	0.586	/ /	\ \	\ /	n/a
182.94	4.91	control	1	0.543	/ /	\ \	/ /	1.0
187.85	4.91	control	1	0.542	/ \	/ /	/ /	2.0
192.76	4.91	control	1	0.635	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.714	\ /	\ \	\ /	1.0
202.58	4.91	control	1	0.831	\ /	/ /	/ \	n/a
207.49	4.91	control	1	1.015	\ \	/ /	/ \	n/a
216.4	4.91	Grammatical	1	0.837	janitor	has	swept	n/a
221.31	4.91	Ungrammatical	1	0.64	grooms	could	nervous	n/a
226.22	4.91	Grammatical	1	0.545	soldiers	could	attack	n/a
231.13	4.91	Ungrammatical	1	0.437	generals	was	tripping	n/a
236.04	4.91	Ungrammatical	1	0.46	voters	was	cheering	n/a
240.95	4.91	Grammatical	1	0.509	toad	could	jump	n/a
245.86	4.91	Grammatical	1	0.644	director	can	watch	n/a
250.77	4.91	Ungrammatical	1	0.674	cooks	have	tasting	n/a
255.68	4.91	Grammatical	1	0.626	musician	can	tune	n/a
260.59	4.91	Grammatical	1	0.542	rats	were	climbing	n/a
269.5	4.91	control	1	0.6	\ \	/ /	/ /	2.0
274.41	4.91	control	1	0.54	/ /	/ \	\ \	n/a
279.32	4.91	control	1	0.61	/ /	\ /	/ \	n/a
284.23	4.91	control	1	0.608	/ /	\ /	/ /	1.0
289.14	4.91	control	1	0.672	/ \	\ \	/ \	1.0
294.05	4.91	control	1	0.502	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.405	/ \	\ \	\ \	2.0
303.87	4.91	control	1	0.869	\ /	/ \	/ /	n/a
308.78	4.91	control	1	0.506	\ \	/ /	\ \	1.0
313.69	4.91	control	1	0.84	\ \	/ \	/ /	n/a
322.6	4.91	Grammatical	1	0.571	turkey	was	roasted	n/a
327.51	4.91	Grammatical	0	0.685	dove	has	perched	n/a
332.42	4.91	Ungrammatical	0	0.724	horses	have	fast	n/a
337.33	4.91	Ungrammatical	1	0.89	manager	could	serious	n/a
342.24	4.91	Grammatical	1	0.672	detectives	are	surprised	n/a
347.15	4.91	Ungrammatical	1	0.745	nephew	has	lazy	n/a
352.06	4.91	Grammatical	1	0.865	maids	can	serve	n/a
356.97	4.91	Ungrammatical	1	1.044	vets	is	examine	n/a
361.88	4.91	Grammatical	1	0.851	cat	can	drink	n/a
366.79	4.91	Grammatical	1	0.555	sisters	are	smiling	n/a
375.7	4.91	control	1	0.568	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.936	\ \	/ \	\ \	1.0
385.52	4.91	control	1	0.534	/ \	\ /	\ /	2.0
390.43	4.91	control	1	0.778	\ /	/ /	\ /	1.0
395.34	4.91	control	1	0.417	\ /	/ /	/ /	2.0
400.25	4.91	control	1	0.418	/ \	/ /	\ /	n/a
405.16	4.91	control	1	0.56	\ \	/ /	\ /	n/a
410.07	4.91	control	1	0.52	\ \	/ \	/ \	2.0
414.98	4.91	control	1	0.563	/ \	\ /	/ \	1.0
419.89	4.91	control	1	0.638	/ /	\ \	\ /	n/a
428.8	4.91	Grammatical	1	0.633	pig	is	snorting	n/a
