onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.633	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.04	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	0.834	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	0.884	bath	cope	leads	n/a
23.64	4.91	O-P+	1	0.812	quote	shut	throat	1.0
28.55	4.91	O-P+	1	0.669	dance	curve	serve	2.0
33.46	4.91	O-P-	1	0.673	ought	pace	king	n/a
38.37	4.91	O+P+	1	0.78	free	took	three	1.0
43.28	4.91	O+P+	1	0.704	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	0.774	debt	gaze	grill	n/a
57.1	4.91	control	1	0.648	/ /	/ \	\ \	n/a
62.01	4.91	control	1	0.682	\ \	\ /	/ \	n/a
66.92	4.91	control	1	0.547	/ /	/ \	/ /	1.0
71.83	4.91	control	1	0.631	\ /	/ \	/ /	n/a
76.74	4.91	control	1	0.467	\ \	\ /	\ /	2.0
81.65	4.91	control	1	0.571	\ /	/ \	\ /	1.0
86.56	4.91	control	0	0.605	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.572	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.538	\ /	/ \	/ \	2.0
101.29	4.91	control	1	0.687	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	0.702	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	0.708	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.04	people	girl	what	n/a
124.93	4.91	O+P+	1	0.572	wrong	round	ground	2.0
129.84	4.91	O-P+	1	0.903	clip	weed	plead	2.0
134.75	4.91	O-P-	1	0.646	shine	skip	cute	n/a
139.66	4.91	O-P-	1	0.698	town	gain	five	n/a
144.57	4.91	O-P+	1	1.42	throats	startle	quotes	1.0
149.48	4.91	O+P+	0	0.643	malt	coin	halt	1.0
154.39	4.91	O-P+	1	0.646	broth	sneer	smear	2.0
163.3	4.91	control	1	0.679	/ \	/ /	/ \	1.0
168.21	4.91	control	1	0.479	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.513	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.582	/ \	\ \	/ /	n/a
182.94	4.91	control	1	0.549	/ /	\ \	/ /	1.0
187.85	4.91	control	1	0.573	/ /	\ \	\ /	n/a
192.76	4.91	control	1	0.557	/ /	\ \	\ \	2.0
197.67	4.91	control	1	0.735	\ /	/ /	/ \	n/a
202.58	4.91	control	0	1.234	\ \	/ /	/ \	n/a
207.49	4.91	control	1	0.5	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	0.56	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	0.615	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	0.616	black	fish	track	1.0
231.13	4.91	O+P+	1	0.726	book	floor	door	2.0
236.04	4.91	O-P+	1	0.737	clause	geese	niece	2.0
240.95	4.91	O-P-	1	0.59	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	0.823	trait	vine	trance	n/a
250.77	4.91	O-P+	1	0.677	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	0.805	touch	than	such	1.0
260.59	4.91	O-P-	0	0.597	glade	clips	scrape	n/a
269.5	4.91	control	1	0.855	/ /	\ /	/ /	1.0
274.41	4.91	control	1	0.603	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.241	\ \	/ \	/ /	n/a
284.23	4.91	control	1	0.467	/ \	\ \	\ \	2.0
289.14	4.91	control	1	0.576	/ /	\ /	\ /	2.0
294.05	4.91	control	1	0.777	/ /	\ /	/ \	n/a
298.96	4.91	control	1	0.568	\ \	/ /	\ \	1.0
303.87	4.91	control	1	0.706	\ /	/ \	/ /	n/a
308.78	4.91	control	1	0.456	\ \	/ /	/ /	2.0
