onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	0.856	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	0.926	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	0.587	slave	hard	yard	2.0
18.73	4.91	O-P+	1	0.738	click	psalm	prom	n/a
23.64	4.91	O-P+	1	1.142	white	guilt	height	n/a
28.55	4.91	O+P+	1	0.621	temple	spend	tend	2.0
33.46	4.91	O-P-	1	0.6	lust	junk	bats	n/a
38.37	4.91	O+P+	0	0.779	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.618	stack	castle	mint	n/a
48.19	4.91	O-P+	1	1.537	half	flag	graph	n/a
57.1	4.91	control	1	0.849	\ \	\ /	\ /	2.0
62.01	4.91	control	1	0.624	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.552	/ /	/ \	\ \	n/a
71.83	4.91	control	1	0.512	/ /	/ \	/ /	1.0
76.74	4.91	control	1	0.558	\ \	\ /	/ \	n/a
81.65	4.91	control	0	1.339	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.691	\ /	/ \	/ /	n/a
91.47	4.91	control	1	0.574	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.458	/ \	/ /	\ /	n/a
101.29	4.91	control	0	1.595	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.711	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	0.555	fool	cash	tool	1.0
120.02	4.91	O-P+	1	0.804	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	0.782	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	0.537	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	0.583	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	0.611	mold	twice	jack	n/a
144.57	4.91	O+P+	1	0.841	start	mind	part	1.0
149.48	4.91	O-P-	1	0.575	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.692	check	prize	rise	n/a
163.3	4.91	control	1	0.528	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.434	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.522	/ /	\ \	\ /	n/a
178.03	4.91	control	1	0.582	\ /	/ /	/ \	n/a
182.94	4.91	control	1	0.413	/ /	\ \	\ \	2.0
187.85	4.91	control	0	0.406	\ /	\ \	\ /	1.0
