onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	0	1.801	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.387	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.878	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.504	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.464	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.278	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.416	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.368	free	took	three	1.0
43.28	4.91	O+P+	1	1.446	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.162	debt	gaze	grill	n/a
57.1	4.91	control	1	1.264	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.431	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.238	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.161	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.375	\ \	\ /	\ /	2.0
81.65	4.91	control	1	1.405	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.273	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.571	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.472	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.676	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.234	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.483	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.543	people	girl	what	n/a
124.93	4.91	O+P+	1	1.505	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.894	clip	weed	plead	2.0
134.75	4.91	O-P-	1	1.628	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.594	town	gain	five	n/a
144.57	4.91	O-P+	1	1.327	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.181	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.583	broth	sneer	smear	2.0
163.3	4.91	control	1	1.375	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.034	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.246	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.284	/ \	\ \	/ /	n/a
182.94	4.91	control	1	1.162	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.425	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.307	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.274	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.422	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.445	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.363	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.497	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.464	black	fish	track	1.0
231.13	4.91	O+P+	1	1.152	book	floor	door	2.0
236.04	4.91	O-P+	1	2.047	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.774	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.36	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.571	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	1.49	touch	than	such	1.0
260.59	4.91	O-P-	1	1.668	glade	clips	scrape	n/a
269.5	4.91	control	1	1.368	/ /	\ /	/ /	1.0
274.41	4.91	control	1	1.529	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.342	\ \	/ \	/ /	n/a
284.23	4.91	control	1	1.425	/ \	\ \	\ \	2.0
289.14	4.91	control	1	1.413	/ /	\ /	\ /	2.0
