onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.22	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.208	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.308	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.26	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.841	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.236	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.22	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.284	free	took	three	1.0
43.28	4.91	O+P+	1	1.414	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.636	debt	gaze	grill	n/a
57.1	4.91	control	1	1.287	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.668	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.208	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.032	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.235	\ \	\ /	\ /	2.0
81.65	4.91	control	1	1.539	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.98	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.154	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.007	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.138	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.326	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.114	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.415	people	girl	what	n/a
124.93	4.91	O+P+	1	1.232	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.356	clip	weed	plead	2.0
134.75	4.91	O-P-	1	1.361	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.233	town	gain	five	n/a
144.57	4.91	O-P+	1	1.244	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.423	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.272	broth	sneer	smear	2.0
163.3	4.91	control	1	1.028	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.115	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.212	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.121	/ \	\ \	/ /	n/a
182.94	4.91	control	1	1.097	/ /	\ \	/ /	1.0
187.85	4.91	control	1	0.996	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.355	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.07	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.101	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.02	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.144	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.096	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.364	black	fish	track	1.0
231.13	4.91	O+P+	1	1.059	book	floor	door	2.0
236.04	4.91	O-P+	1	1.149	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.208	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.301	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.351	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	1.335	touch	than	such	1.0
260.59	4.91	O-P-	1	1.315	glade	clips	scrape	n/a
269.5	4.91	control	1	1.023	/ /	\ /	/ /	1.0
274.41	4.91	control	1	0.809	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.053	\ \	/ \	/ /	n/a
284.23	4.91	control	1	0.926	/ \	\ \	\ \	2.0
289.14	4.91	control	1	1.164	/ /	\ /	\ /	2.0
294.05	4.91	control	1	0.986	/ /	\ /	/ \	n/a
298.96	4.91	control	1	0.738	\ \	/ /	\ \	1.0
303.87	4.91	control	1	0.928	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.394	\ \	/ /	/ /	2.0
