onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Grammatical	1	1.205	divers	were	floating	n/a
8.91	4.91	Ungrammatical	1	0.868	squirrels	has	sniff	n/a
13.82	4.91	Grammatical	1	1.5	buyers	can	rent	n/a
18.73	4.91	Ungrammatical	1	1.218	wolf	could	howling	n/a
23.64	4.91	Grammatical	1	1.419	salesman	is	loud	n/a
28.55	4.91	Ungrammatical	1	1.133	cousin	is	talk	n/a
33.46	4.91	Grammatical	1	1.257	witness	is	honest	n/a
38.37	4.91	Ungrammatical	1	1.029	librarians	can	accusing	n/a
43.28	4.91	Grammatical	1	1.161	fox	was	clever	n/a
48.19	4.91	Grammatical	1	1.323	collector	was	blamed	n/a
57.1	4.91	control	1	0.91	\ /	/ \	/ \	2.0
62.01	4.91	control	1	0.999	\ /	/ \	/ /	n/a
66.92	4.91	control	1	0.982	\ \	\ /	\ \	1.0
71.83	4.91	control	1	0.959	\ \	\ /	/ \	n/a
76.74	4.91	control	1	1.047	/ /	/ \	\ \	n/a
81.65	4.91	control	1	0.966	/ /	/ \	/ \	2.0
86.56	4.91	control	1	1.081	\ /	/ \	\ /	1.0
91.47	4.91	control	1	1.181	/ /	/ \	/ /	1.0
96.38	4.91	control	1	1.183	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.026	\ \	\ /	\ /	2.0
110.2	4.91	Grammatical	1	1.084	lion	was	chained	n/a
115.11	4.91	Ungrammatical	1	1.169	beavers	has	asleep	n/a
120.02	4.91	Ungrammatical	1	1.181	alligator	are	biting	n/a
124.93	4.91	Grammatical	1	1.118	snake	was	cornered	n/a
129.84	4.91	Grammatical	1	1.178	pilots	are	landing	n/a
134.75	4.91	Ungrammatical	1	1.155	wife	are	creative	n/a
139.66	4.91	Grammatical	1	1.27	weavers	could	knit	n/a
144.57	4.91	Grammatical	1	1.141	clowns	were	silly	n/a
149.48	4.91	Ungrammatical	1	1.238	players	were	change	n/a
154.39	4.91	Grammatical	1	1.025	ladies	were	helped	n/a
163.3	4.91	control	1	1.071	/ /	\ \	\ \	2.0
168.21	4.91	control	1	1.06	/ \	/ /	/ \	1.0
173.12	4.91	control	1	0.971	\ /	\ \	\ \	2.0
178.03	4.91	control	1	0.947	/ /	\ \	\ /	n/a
182.94	4.91	control	1	1.176	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.241	/ \	/ /	/ /	2.0
192.76	4.91	control	1	1.478	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.967	\ /	\ \	\ /	1.0
202.58	4.91	control	1	0.983	\ /	/ /	/ \	n/a
207.49	4.91	control	1	1.231	\ \	/ /	/ \	n/a
216.4	4.91	Grammatical	1	1.559	janitor	has	swept	n/a
221.31	4.91	Ungrammatical	1	1.168	grooms	could	nervous	n/a
226.22	4.91	Grammatical	1	1.096	soldiers	could	attack	n/a
231.13	4.91	Ungrammatical	1	1.178	generals	was	tripping	n/a
236.04	4.91	Ungrammatical	1	1.098	voters	was	cheering	n/a
240.95	4.91	Grammatical	1	0.931	toad	could	jump	n/a
245.86	4.91	Grammatical	1	1.342	director	can	watch	n/a
250.77	4.91	Ungrammatical	1	1.078	cooks	have	tasting	n/a
255.68	4.91	Grammatical	1	1.572	musician	can	tune	n/a
260.59	4.91	Grammatical	1	1.406	rats	were	climbing	n/a
269.5	4.91	control	1	1.109	\ \	/ /	/ /	2.0
274.41	4.91	control	1	1.186	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.359	/ /	\ /	/ \	n/a
284.23	4.91	control	1	1.229	/ /	\ /	/ /	1.0
289.14	4.91	control	1	1.142	/ \	\ \	/ \	1.0
294.05	4.91	control	1	1.232	/ /	\ /	\ /	2.0
298.96	4.91	control	1	1.274	/ \	\ \	\ \	2.0
303.87	4.91	control	1	1.114	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.352	\ \	/ /	\ \	1.0
313.69	4.91	control	1	1.232	\ \	/ \	/ /	n/a
322.6	4.91	Grammatical	1	1.337	turkey	was	roasted	n/a
327.51	4.91	Grammatical	1	1.548	dove	has	perched	n/a
332.42	4.91	Ungrammatical	1	1.397	horses	have	fast	n/a
337.33	4.91	Ungrammatical	1	1.219	manager	could	serious	n/a
342.24	4.91	Grammatical	1	1.322	detectives	are	surprised	n/a
347.15	4.91	Ungrammatical	1	1.165	nephew	has	lazy	n/a
352.06	4.91	Grammatical	1	1.194	maids	can	serve	n/a
356.97	4.91	Ungrammatical	1	0.995	vets	is	examine	n/a
361.88	4.91	Grammatical	1	1.645	cat	can	drink	n/a
366.79	4.91	Grammatical	1	1.504	sisters	are	smiling	n/a
375.7	4.91	control	1	0.984	\ \	\ /	/ \	n/a
380.61	4.91	control	1	1.178	\ \	/ \	\ \	1.0
385.52	4.91	control	1	1.054	/ \	\ /	\ /	2.0
390.43	4.91	control	1	1.175	\ /	/ /	\ /	1.0
395.34	4.91	control	1	1.141	\ /	/ /	/ /	2.0
400.25	4.91	control	1	1.118	/ \	/ /	\ /	n/a
405.16	4.91	control	1	1.336	\ \	/ /	\ /	n/a
410.07	4.91	control	1	1.182	\ \	/ \	/ \	2.0
414.98	4.91	control	1	1.137	/ \	\ /	/ \	1.0
419.89	4.91	control	1	1.086	/ /	\ \	\ /	n/a
428.8	4.91	Grammatical	1	1.197	pig	is	snorting	n/a
433.71	4.91	Grammatical	1	1.381	builders	are	strong	n/a
438.62	4.91	Ungrammatical	1	1.092	experts	are	test	n/a
443.53	4.91	Grammatical	1	1.383	riders	are	exercising	n/a
448.44	4.91	Grammatical	1	1.31	coach	can	win	n/a
453.35	4.91	Grammatical	1	1.278	gardeners	are	digging	n/a
458.26	4.91	Ungrammatical	1	1.327	uncle	had	learning	n/a
463.17	4.91	Grammatical	1	1.311	strangers	were	chosen	n/a
468.08	4.91	Ungrammatical	1	0.942	turtles	was	hide	n/a
472.99	4.91	Ungrammatical	1	1.327	boxer	has	punching	n/a
481.9	4.91	control	1	1.042	/ /	/ \	/ /	1.0
486.81	4.91	control	1	1.039	\ \	/ \	\ /	n/a
491.72	4.91	control	1	1.033	\ \	\ /	\ \	1.0
496.63	4.91	control	1	1.078	\ /	\ \	\ \	2.0
501.54	4.91	control	1	1.189	/ \	\ \	/ \	1.0
506.45	4.91	control	1	0.862	/ \	/ /	/ /	2.0
511.36	4.91	control	1	0.983	/ /	\ /	\ \	n/a
516.27	4.91	control	1	1.301	\ /	/ /	\ \	n/a
521.18	4.91	control	1	1.049	\ \	/ \	/ \	2.0
526.09	4.91	control	1	1.013	/ \	\ \	/ /	n/a
