onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.906	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.186	june	term	firm	n/a
13.86	4.93	O+P+	1	1.696	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.039	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.35	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.339	fight	look	show	n/a
33.58	4.93	O-P-	1	1.37	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.265	wife	west	best	2.0
43.44	4.93	O-P-	1	1.056	flown	weave	latch	n/a
48.37	4.93	O-P+	1	2.636	beak	lance	sleek	n/a
57.3	4.85	control	1	1.134	500	700	700	2.0
62.15	4.85	control	1	1.156	300	700	700	2.0
67.0	4.85	control	1	0.997	300	500	700	n/a
71.85	4.85	control	1	1.048	300	500	300	1.0
76.7	4.85	control	1	1.117	500	300	700	n/a
81.55	4.85	control	1	1.213	700	300	700	1.0
86.4	4.85	control	1	1.117	500	700	300	n/a
91.25	4.85	control	1	1.238	500	300	300	2.0
96.1	4.85	control	1	1.138	700	300	500	n/a
100.95	4.85	control	1	1.148	700	500	700	1.0
109.8	4.93	O-P+	1	2.255	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.008	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.62	park	corn	born	2.0
124.59	4.93	O-P+	1	1.69	snug	froze	blows	n/a
129.52	4.93	O-P-	1	1.084	healed	reek	fling	n/a
134.45	4.93	O+P+	1	1.719	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	1	1.031	slab	stew	glue	n/a
144.31	4.93	O+P+	1	1.751	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.111	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	1.158	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.123	700	500	300	n/a
167.95	4.85	control	1	1.052	700	300	300	2.0
172.8	4.85	control	1	1.209	500	300	700	n/a
177.65	4.85	control	1	1.239	700	300	500	n/a
182.5	4.85	control	1	1.137	300	500	500	2.0
187.35	4.85	control	1	1.116	300	700	300	1.0
192.2	4.85	control	1	1.165	300	700	500	n/a
197.05	4.85	control	1	1.114	500	300	500	1.0
201.9	4.85	control	1	1.467	700	500	500	2.0
206.75	4.85	control	1	1.433	500	700	500	1.0
215.6	4.93	O-P-	1	0.952	plum	wince	hick	n/a
220.53	4.93	O-P+	1	1.919	left	style	while	n/a
225.46	4.93	O+P+	1	1.535	thud	boom	stud	1.0
230.39	4.93	O-P+	1	1.528	lord	rush	ward	n/a
235.32	4.93	O-P+	1	1.401	line	fast	sign	n/a
240.25	4.93	O+P+	1	1.601	built	vote	note	2.0
245.18	4.93	O-P-	1	0.999	whim	skies	plush	n/a
250.11	4.93	O-P-	1	1.153	vents	swum	grail	n/a
255.04	4.93	O+P+	1	1.387	thank	gift	shift	2.0
259.97	4.93	O-P-	1	1.216	mine	stop	single	n/a
268.9	4.85	control	1	1.156	500	700	700	2.0
273.75	4.85	control	1	1.013	300	500	700	n/a
278.6	4.85	control	1	1.192	700	300	500	n/a
283.45	4.85	control	1	1.142	700	300	700	1.0
288.3	4.85	control	1	1.193	500	300	300	2.0
293.15	4.85	control	1	1.023	500	300	700	n/a
298.0	4.85	control	1	1.626	300	500	300	1.0
302.85	4.85	control	1	1.256	500	700	300	n/a
307.7	4.85	control	1	1.832	300	700	700	2.0
312.55	4.85	control	1	1.331	700	500	700	1.0
321.4	4.93	O-P-	1	1.204	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	1	1.055	twin	moat	goat	2.0
331.26	4.93	O-P+	1	1.208	stub	coughed	loft	n/a
336.19	4.93	O-P+	1	1.218	clerk	house	work	n/a
341.12	4.93	O+P+	1	1.304	jeep	crown	sheep	1.0
346.05	4.93	O-P-	1	1.145	idle	dumb	grey	n/a
350.98	4.93	O-P-	1	1.258	scoff	bribe	splice	n/a
355.91	4.93	O+P+	1	1.455	squeeze	lump	freeze	1.0
360.84	4.93	O-P+	1	1.325	join	school	rule	n/a
365.77	4.93	O-P-	1	0.994	shrine	sting	probe	n/a
374.7	4.85	control	1	1.169	700	500	300	n/a
379.55	4.85	control	1	1.162	700	300	500	n/a
384.4	4.85	control	1	1.428	300	500	500	2.0
389.25	4.85	control	1	1.023	700	500	500	2.0
394.1	4.85	control	1	1.033	500	300	700	n/a
398.95	4.85	control	1	1.056	500	300	500	1.0
403.8	4.85	control	1	1.421	500	700	500	1.0
408.65	4.85	control	1	1.782	700	300	300	2.0
413.5	4.85	control	1	0.979	300	700	500	n/a
418.35	4.85	control	1	1.423	300	700	300	1.0
427.2	4.93	O-P-	1	0.906	baffle	whacked	grit	n/a
432.13	4.93	O-P+	1	1.69	strung	snort	quart	n/a
437.06	4.93	O-P-	1	1.191	storm	wire	guess	n/a
441.99	4.93	O+P+	1	1.022	loud	eighth	cloud	1.0
446.92	4.93	O-P-	1	1.054	lend	pill	quart	n/a
451.85	4.93	O+P+	1	1.414	glum	licked	kicked	2.0
456.78	4.93	O-P+	1	1.546	rough	vague	stuff	n/a
461.71	4.93	O-P-	1	1.244	foot	snake	thin	n/a
466.64	4.93	O+P+	1	1.083	soil	slow	grow	2.0
471.57	4.93	O-P+	1	1.18	hope	colt	soap	n/a
480.5	4.85	control	1	1.148	700	300	500	n/a
485.35	4.85	control	1	1.445	300	700	700	2.0
490.2	4.85	control	1	1.111	300	500	700	n/a
495.05	4.85	control	1	1.684	700	300	700	1.0
499.9	4.85	control	1	1.202	500	300	300	2.0
504.75	4.85	control	1	1.008	500	300	700	n/a
509.6	4.85	control	1	1.164	300	500	300	1.0
514.45	4.85	control	1	1.164	500	700	300	n/a
519.3	4.85	control	1	1.175	500	700	700	2.0
524.15	4.85	control	0	1.113	700	500	700	1.0
