onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	0.974	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.448	ready	trade	square	n/a
13.86	4.93	Related	1	0.973	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.123	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.095	forgave	glide	maiden	n/a
28.65	4.93	Related	1	0.985	quack	ivy	duck	1.0
33.58	4.93	Related	1	1.213	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.286	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	1.027	weep	charcoal	dice	n/a
48.37	4.93	Related	1	0.859	fit	murder	kill	2.0
57.3	4.85	control	1	1.165	700	500	700	1.0
62.15	4.85	control	1	1.007	500	700	700	2.0
67.0	4.85	control	1	1.298	500	700	300	n/a
71.85	4.85	control	1	1.141	300	500	300	1.0
76.7	4.85	control	1	1.154	700	300	500	n/a
81.55	4.85	control	1	1.132	500	300	700	n/a
86.4	4.85	control	1	1.069	700	300	700	1.0
91.25	4.85	control	1	1.225	300	500	700	n/a
96.1	4.85	control	1	1.221	300	700	700	2.0
100.95	4.85	control	1	1.1	500	300	300	2.0
109.8	4.93	Unrelated	1	1.113	dessert	stir	bony	n/a
114.73	4.93	Related	0	1.381	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.049	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	0.914	lion	steam	gap	n/a
129.52	4.93	Related	1	0.968	turn	love	hate	2.0
134.45	4.93	Unrelated	1	1.12	plug	select	belly	n/a
139.38	4.93	Related	0	1.215	dish	fancy	plate	1.0
144.31	4.93	Unrelated	0	1.231	june	lord	oil	n/a
149.24	4.93	Related	1	1.765	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	1.266	cooling	teach	learn	2.0
163.1	4.85	control	1	0.991	500	300	700	n/a
167.95	4.85	control	1	1.046	300	500	500	2.0
172.8	4.85	control	1	1.233	500	300	500	1.0
177.65	4.85	control	1	1.115	700	500	300	n/a
182.5	4.85	control	1	0.96	700	500	500	2.0
187.35	4.85	control	1	1.105	700	300	300	2.0
192.2	4.85	control	1	1.177	500	700	500	1.0
197.05	4.85	control	1	1.394	300	700	300	1.0
201.9	4.85	control	1	1.215	700	300	500	n/a
206.75	4.85	control	1	1.733	300	700	500	n/a
215.6	4.93	Unrelated	1	1.048	flow	warm	teaching	n/a
220.53	4.93	Related	1	1.104	earth	sat	ground	1.0
225.46	4.93	Unrelated	1	1.132	drinking	suit	poem	n/a
230.39	4.93	Unrelated	1	1.332	flood	spell	dim	n/a
235.32	4.93	Related	1	1.089	awful	fuel	gas	2.0
240.25	4.93	Related	1	1.715	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.369	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.032	web	explode	spider	1.0
255.04	4.93	Related	1	1.107	trash	hive	garbage	1.0
259.97	4.93	Related	1	1.397	law	human	person	2.0
268.9	4.85	control	1	1.034	500	300	300	2.0
273.75	4.85	control	1	1.074	300	500	700	n/a
278.6	4.85	control	1	1.021	700	300	500	n/a
283.45	4.85	control	1	1.008	300	500	300	1.0
288.3	4.85	control	1	1.343	300	700	700	2.0
293.15	4.85	control	1	0.911	500	700	700	2.0
298.0	4.85	control	1	1.214	500	700	300	n/a
302.85	4.85	control	1	1.189	700	300	700	1.0
307.7	4.85	control	1	0.975	500	300	700	n/a
312.55	4.85	control	1	2.088	700	500	700	1.0
321.4	4.93	Related	1	1.109	loud	awake	asleep	2.0
326.33	4.93	Unrelated	0	1.47	pirate	shorten	bandage	n/a
331.26	4.93	Related	1	1.191	gather	alike	collect	1.0
336.19	4.93	Related	1	1.0	spread	ship	boat	2.0
341.12	4.93	Unrelated	1	1.424	winking	soak	invent	n/a
346.05	4.93	Unrelated	1	2.033	mop	swan	tug	n/a
350.98	4.93	Related	1	1.272	gang	hide	seek	2.0
355.91	4.93	Related	1	2.001	backbone	loaf	spine	1.0
360.84	4.93	Unrelated	1	1.233	fur	youngest	compass	n/a
365.77	4.93	Related	1	1.588	film	giving	movie	1.0
374.7	4.85	control	1	1.424	500	300	700	n/a
379.55	4.85	control	1	1.837	300	500	500	2.0
384.4	4.85	control	1	1.065	300	700	500	n/a
389.25	4.85	control	1	1.051	300	700	300	1.0
394.1	4.85	control	1	1.981	700	500	500	2.0
398.95	4.85	control	1	1.709	700	500	300	n/a
403.8	4.85	control	0	1.952	500	700	500	1.0
408.65	4.85	control	1	1.025	500	300	500	1.0
413.5	4.85	control	1	1.227	700	300	300	2.0
418.35	4.85	control	1	1.612	700	300	500	n/a
427.2	4.93	Unrelated	1	1.459	sunset	creek	arrow	n/a
432.13	4.93	Related	1	1.076	cactus	veal	prickly	1.0
437.06	4.93	Related	0	1.274	spoon	canoe	fork	1.0
441.99	4.93	Unrelated	1	1.01	tackle	bacon	wipe	n/a
446.92	4.93	Related	1	1.154	founder	dig	shovel	2.0
451.85	4.93	Related	1	1.633	aim	supper	dinner	2.0
456.78	4.93	Related	1	1.367	gloom	purse	wallet	2.0
461.71	4.93	Unrelated	1	1.613	chest	handle	depth	n/a
466.64	4.93	Related	1	1.04	summer	trial	winter	1.0
471.57	4.93	Unrelated	1	1.228	joke	wealth	chart	n/a
480.5	4.85	control	1	0.998	500	700	700	2.0
485.35	4.85	control	1	1.439	700	300	500	n/a
490.2	4.85	control	1	1.228	300	700	700	2.0
495.05	4.85	control	0	1.595	700	500	700	1.0
499.9	4.85	control	1	1.11	500	300	300	2.0
504.75	4.85	control	1	1.281	500	300	700	n/a
509.6	4.85	control	1	1.121	500	700	300	n/a
514.45	4.85	control	1	2.887	700	300	700	1.0
519.3	4.85	control	1	2.443	300	500	300	1.0
524.15	4.85	control	1	1.064	300	500	700	n/a
