onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	1	1.217	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.066	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.118	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	0.824	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.112	quote	shut	throat	1.0
28.55	4.91	O-P+	1	0.85	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.039	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.098	free	took	three	1.0
43.28	4.91	O+P+	1	0.99	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	0.938	debt	gaze	grill	n/a
57.1	4.91	control	1	1.113	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.142	\ \	\ /	/ \	n/a
66.92	4.91	control	1	0.949	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.097	\ /	/ \	/ /	n/a
76.74	4.91	control	1	0.958	\ \	\ /	\ /	2.0
81.65	4.91	control	1	0.808	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.936	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.331	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.903	\ /	/ \	/ \	2.0
101.29	4.91	control	1	0.838	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	1.132	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.011	mild	weep	drag	n/a
120.02	4.91	O-P-	0	1.148	people	girl	what	n/a
124.93	4.91	O+P+	1	1.291	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.304	clip	weed	plead	2.0
134.75	4.91	O-P-	1	0.941	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.265	town	gain	five	n/a
144.57	4.91	O-P+	1	1.106	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.655	malt	coin	halt	1.0
154.39	4.91	O-P+	1	1.28	broth	sneer	smear	2.0
163.3	4.91	control	1	1.117	/ \	/ /	/ \	1.0
168.21	4.91	control	1	0.94	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.318	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.957	/ \	\ \	/ /	n/a
182.94	4.91	control	0	1.208	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.261	/ /	\ \	\ /	n/a
192.76	4.91	control	1	0.942	/ /	\ \	\ \	2.0
197.67	4.91	control	1	1.177	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.091	\ \	/ /	/ \	n/a
207.49	4.91	control	1	0.882	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.407	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.196	wharf	gleam	dell	n/a
226.22	4.91	O+P+	0	1.548	black	fish	track	1.0
231.13	4.91	O+P+	1	1.02	book	floor	door	2.0
236.04	4.91	O-P+	1	1.662	clause	geese	niece	2.0
240.95	4.91	O-P-	1	0.996	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.188	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.117	swirl	knit	pearl	1.0
255.68	4.91	O-P+	0	1.271	touch	than	such	1.0
260.59	4.91	O-P-	1	1.262	glade	clips	scrape	n/a
269.5	4.91	control	1	1.376	/ /	\ /	/ /	1.0
274.41	4.91	control	1	0.986	/ /	/ \	\ \	n/a
279.32	4.91	control	1	0.943	\ \	/ \	/ /	n/a
284.23	4.91	control	1	0.837	/ \	\ \	\ \	2.0
289.14	4.91	control	1	0.984	/ /	\ /	\ /	2.0
294.05	4.91	control	1	0.926	/ /	\ /	/ \	n/a
298.96	4.91	control	1	1.308	\ \	/ /	\ \	1.0
303.87	4.91	control	1	1.049	\ /	/ \	/ /	n/a
308.78	4.91	control	1	0.814	\ \	/ /	/ /	2.0
313.69	4.91	control	0	0.998	/ \	\ \	/ \	1.0
