onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	0	1.277	youth	bridge	truth	n/a
8.93	4.93	O-P+	0	1.227	june	term	firm	n/a
13.86	4.93	O+P+	1	1.023	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.193	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.06	slept	cone	bone	2.0
28.65	4.93	O-P-	1	0.995	fight	look	show	n/a
33.58	4.93	O-P-	1	1.07	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.066	wife	west	best	2.0
43.44	4.93	O-P-	1	1.027	flown	weave	latch	n/a
48.37	4.93	O-P+	1	1.079	beak	lance	sleek	n/a
57.3	4.85	control	1	1.167	500	700	700	2.0
62.15	4.85	control	1	1.116	300	700	700	2.0
67.0	4.85	control	1	1.008	300	500	700	n/a
71.85	4.85	control	1	1.432	300	500	300	1.0
76.7	4.85	control	1	1.138	500	300	700	n/a
81.55	4.85	control	1	1.03	700	300	700	1.0
86.4	4.85	control	1	1.313	500	700	300	n/a
91.25	4.85	control	1	0.944	500	300	300	2.0
96.1	4.85	control	1	1.134	700	300	500	n/a
100.95	4.85	control	1	1.208	700	500	700	1.0
109.8	4.93	O-P+	0	1.127	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.092	layer	scream	snap	n/a
119.66	4.93	O+P+	1	0.927	park	corn	born	2.0
124.59	4.93	O-P+	0	1.089	snug	froze	blows	n/a
129.52	4.93	O-P-	1	1.128	healed	reek	fling	n/a
134.45	4.93	O+P+	1	1.083	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	0.902	slab	stew	glue	n/a
144.31	4.93	O+P+	1	1.21	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	0.988	strayed	pawn	carve	n/a
154.17	4.93	O-P-	0	1.196	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.161	700	500	300	n/a
167.95	4.85	control	1	1.223	700	300	300	2.0
172.8	4.85	control	1	1.31	500	300	700	n/a
177.65	4.85	control	1	1.232	700	300	500	n/a
182.5	4.85	control	1	1.078	300	500	500	2.0
187.35	4.85	control	1	1.376	300	700	300	1.0
192.2	4.85	control	1	1.138	300	700	500	n/a
197.05	4.85	control	0	1.218	500	300	500	1.0
201.9	4.85	control	1	1.032	700	500	500	2.0
206.75	4.85	control	0	1.081	500	700	500	1.0
215.6	4.93	O-P-	1	0.846	plum	wince	hick	n/a
220.53	4.93	O-P+	0	1.117	left	style	while	n/a
225.46	4.93	O+P+	1	1.291	thud	boom	stud	1.0
230.39	4.93	O-P+	0	1.215	lord	rush	ward	n/a
235.32	4.93	O-P+	0	1.132	line	fast	sign	n/a
240.25	4.93	O+P+	1	1.921	built	vote	note	2.0
245.18	4.93	O-P-	1	1.259	whim	skies	plush	n/a
250.11	4.93	O-P-	1	1.565	vents	swum	grail	n/a
255.04	4.93	O+P+	1	1.143	thank	gift	shift	2.0
259.97	4.93	O-P-	1	1.246	mine	stop	single	n/a
268.9	4.85	control	1	1.011	500	700	700	2.0
273.75	4.85	control	1	1.166	300	500	700	n/a
278.6	4.85	control	1	1.245	700	300	500	n/a
283.45	4.85	control	1	1.396	700	300	700	1.0
288.3	4.85	control	1	1.033	500	300	300	2.0
293.15	4.85	control	1	1.114	500	300	700	n/a
298.0	4.85	control	1	1.019	300	500	300	1.0
302.85	4.85	control	1	1.266	500	700	300	n/a
307.7	4.85	control	1	1.248	300	700	700	2.0
312.55	4.85	control	1	1.168	700	500	700	1.0
321.4	4.93	O-P-	1	1.054	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	1	0.926	twin	moat	goat	2.0
331.26	4.93	O-P+	0	1.223	stub	coughed	loft	n/a
336.19	4.93	O-P+	1	1.52	clerk	house	work	n/a
341.12	4.93	O+P+	0	1.501	jeep	crown	sheep	1.0
346.05	4.93	O-P-	1	1.299	idle	dumb	grey	n/a
350.98	4.93	O-P-	1	1.535	scoff	bribe	splice	n/a
355.91	4.93	O+P+	1	1.055	squeeze	lump	freeze	1.0
360.84	4.93	O-P+	0	1.044	join	school	rule	n/a
365.77	4.93	O-P-	1	1.027	shrine	sting	probe	n/a
374.7	4.85	control	1	1.254	700	500	300	n/a
379.55	4.85	control	1	1.207	700	300	500	n/a
384.4	4.85	control	1	1.005	300	500	500	2.0
389.25	4.85	control	1	1.432	700	500	500	2.0
394.1	4.85	control	1	1.147	500	300	700	n/a
398.95	4.85	control	1	1.369	500	300	500	1.0
403.8	4.85	control	1	1.207	500	700	500	1.0
408.65	4.85	control	1	1.015	700	300	300	2.0
