onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	0	0.922	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	1.852	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.09	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.199	bath	cope	leads	n/a
23.64	4.91	O-P+	1	0.783	quote	shut	throat	1.0
28.55	4.91	O-P+	1	0.933	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.011	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.491	free	took	three	1.0
43.28	4.91	O+P+	1	1.026	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.735	debt	gaze	grill	n/a
57.1	4.91	control	1	1.204	/ /	/ \	\ \	n/a
62.01	4.91	control	1	0.915	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.162	/ /	/ \	/ /	1.0
71.83	4.91	control	1	0.88	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.059	\ \	\ /	\ /	2.0
81.65	4.91	control	1	0.714	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.75	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.935	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.951	\ /	/ \	/ \	2.0
101.29	4.91	control	1	1.089	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	0.838	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	0.878	mild	weep	drag	n/a
120.02	4.91	O-P-	1	2.45	people	girl	what	n/a
124.93	4.91	O+P+	1	0.964	wrong	round	ground	2.0
129.84	4.91	O-P+	1	1.603	clip	weed	plead	2.0
134.75	4.91	O-P-	1	1.342	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.26	town	gain	five	n/a
144.57	4.91	O-P+	1	0.971	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.032	malt	coin	halt	1.0
154.39	4.91	O-P+	0	1.39	broth	sneer	smear	2.0
163.3	4.91	control	1	0.857	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.128	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.118	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.12	/ \	\ \	/ /	n/a
182.94	4.91	control	0	0.996	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.147	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.022	/ /	\ \	\ \	2.0
197.67	4.91	control	0	1.23	\ /	/ /	/ \	n/a
202.58	4.91	control	1	1.415	\ \	/ /	/ \	n/a
207.49	4.91	control	0	1.831	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	0	1.577	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	0.863	wharf	gleam	dell	n/a
226.22	4.91	O+P+	0	n/a	black	fish	track	1.0
231.13	4.91	O+P+	1	2.158	book	floor	door	2.0
236.04	4.91	O-P+	1	1.416	clause	geese	niece	2.0
240.95	4.91	O-P-	0	1.473	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	1.078	trait	vine	trance	n/a
250.77	4.91	O-P+	0	2.467	swirl	knit	pearl	1.0
255.68	4.91	O-P+	1	1.275	touch	than	such	1.0
