onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	1.224	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	1.369	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	1.231	slave	hard	yard	2.0
18.73	4.91	O-P+	1	1.298	click	psalm	prom	n/a
23.64	4.91	O-P+	1	2.045	white	guilt	height	n/a
28.55	4.91	O+P+	1	1.911	temple	spend	tend	2.0
33.46	4.91	O-P-	1	1.233	lust	junk	bats	n/a
38.37	4.91	O+P+	1	1.784	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.903	stack	castle	mint	n/a
48.19	4.91	O-P+	1	2.006	half	flag	graph	n/a
57.1	4.91	control	0	1.475	\ \	\ /	\ /	2.0
62.01	4.91	control	1	0.863	\ /	/ \	/ \	2.0
66.92	4.91	control	1	1.076	/ /	/ \	\ \	n/a
71.83	4.91	control	0	1.801	/ /	/ \	/ /	1.0
76.74	4.91	control	1	1.023	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.89	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.868	\ /	/ \	/ /	n/a
91.47	4.91	control	1	0.848	/ /	/ \	/ \	2.0
96.38	4.91	control	1	0.948	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.805	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.952	dung	squirm	cramp	n/a
115.11	4.91	O+P+	0	1.221	fool	cash	tool	1.0
120.02	4.91	O-P+	0	1.086	dense	crowned	hound	n/a
124.93	4.91	O-P+	0	1.023	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.23	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	1.043	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.156	mold	twice	jack	n/a
144.57	4.91	O+P+	0	1.704	start	mind	part	1.0
149.48	4.91	O-P-	1	0.943	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.448	check	prize	rise	n/a
163.3	4.91	control	1	0.952	\ \	/ /	/ \	n/a
