onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.341	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.267	belt	wave	struck	n/a
13.86	4.93	O-P+	1	0.974	clone	trash	moan	1.0
18.79	4.93	O+P+	1	0.949	bench	lean	dean	2.0
23.72	4.93	O-P+	0	1.546	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.028	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	0.894	bond	brass	pond	1.0
38.51	4.93	O+P+	1	1.964	flask	slime	dime	2.0
43.44	4.93	O-P-	1	1.222	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	1.473	crook	sneeze	stout	n/a
57.3	4.85	control	1	1.288	300	500	700	n/a
62.15	4.85	control	1	1.603	500	700	300	n/a
67.0	4.85	control	0	1.512	300	500	300	1.0
71.85	4.85	control	1	1.56	700	300	500	n/a
76.7	4.85	control	1	1.468	500	300	300	2.0
81.55	4.85	control	1	1.148	700	500	700	1.0
86.4	4.85	control	1	1.093	700	300	700	1.0
91.25	4.85	control	1	1.19	300	700	700	2.0
96.1	4.85	control	1	1.205	500	700	700	2.0
100.95	4.85	control	1	1.88	500	300	700	n/a
109.8	4.93	O-P+	1	1.064	tying	cursed	thirst	2.0
114.73	4.93	O-P+	1	1.243	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	1.325	crude	damp	cops	n/a
124.59	4.93	O-P-	1	1.825	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.158	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	1.085	yours	shame	tube	n/a
139.38	4.93	O-P-	1	1.234	blank	heap	odds	n/a
144.31	4.93	O-P+	1	0.992	force	judge	source	1.0
149.24	4.93	O+P+	0	1.3	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	0	1.268	crutch	chuckle	clutch	1.0
163.1	4.85	control	1	1.138	300	700	300	1.0
167.95	4.85	control	0	1.272	300	500	500	2.0
172.8	4.85	control	1	1.379	300	700	500	n/a
177.65	4.85	control	0	2.547	500	300	500	1.0
182.5	4.85	control	1	1.112	500	700	500	1.0
187.35	4.85	control	1	1.507	700	500	300	n/a
192.2	4.85	control	0	1.508	700	500	500	2.0
197.05	4.85	control	1	1.031	700	300	500	n/a
201.9	4.85	control	1	1.169	500	300	700	n/a
206.75	4.85	control	1	1.568	700	300	300	2.0
215.6	4.93	O+P+	1	2.151	bees	clothe	fees	1.0
220.53	4.93	O-P+	1	1.036	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	1.85	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	1.18	ring	move	prove	2.0
235.32	4.93	O+P+	1	1.077	scald	ceased	greased	2.0
240.25	4.93	O-P+	1	1.057	news	beyond	whose	1.0
245.18	4.93	O-P-	1	1.471	sand	catch	truck	n/a
250.11	4.93	O-P-	1	1.314	chick	peas	drier	n/a
255.04	4.93	O-P+	1	0.901	milk	proud	crowd	2.0
259.97	4.93	O-P-	1	1.039	just	front	then	n/a
268.9	4.85	control	1	1.098	700	500	700	1.0
273.75	4.85	control	1	1.28	700	300	500	n/a
278.6	4.85	control	0	0.86	500	300	700	n/a
283.45	4.85	control	1	1.23	500	300	300	2.0
288.3	4.85	control	1	1.39	500	700	700	2.0
293.15	4.85	control	0	1.253	300	500	700	n/a
298.0	4.85	control	0	n/a	300	500	300	1.0
302.85	4.85	control	1	1.306	500	700	300	n/a
307.7	4.85	control	1	1.378	300	700	700	2.0
312.55	4.85	control	0	n/a	700	300	700	1.0
321.4	4.93	O-P-	0	0.74	deed	thaw	lamb	n/a
326.33	4.93	O-P+	1	0.73	tense	drunk	monk	2.0
331.26	4.93	O+P+	1	1.826	haze	scold	fold	2.0
336.19	4.93	O+P+	1	0.859	bite	hump	kite	1.0
341.12	4.93	O-P-	1	1.587	thug	crossed	surf	n/a
346.05	4.93	O+P+	0	n/a	food	golf	mood	1.0
350.98	4.93	O-P+	1	1.247	lace	shrink	vase	1.0
355.91	4.93	O-P+	0	1.205	poodle	lame	maim	2.0
360.84	4.93	O-P-	0	1.501	goods	core	hill	n/a
365.77	4.93	O-P-	0	0.997	fleet	loyal	urge	n/a
374.7	4.85	control	1	1.209	300	500	500	2.0
379.55	4.85	control	1	1.833	500	300	700	n/a
384.4	4.85	control	1	1.075	700	300	300	2.0
389.25	4.85	control	1	0.816	700	500	300	n/a
394.1	4.85	control	1	1.812	500	300	500	1.0
398.95	4.85	control	1	1.317	700	500	500	2.0
403.8	4.85	control	1	1.509	300	700	300	1.0
408.65	4.85	control	0	1.632	500	700	500	1.0
413.5	4.85	control	1	1.105	300	700	500	n/a
418.35	4.85	control	1	1.265	700	300	500	n/a
427.2	4.93	O-P+	1	1.147	worn	state	freight	2.0
432.13	4.93	O+P+	0	1.797	slip	draft	craft	2.0
437.06	4.93	O-P-	1	1.102	jungle	drift	mess	n/a
441.99	4.93	O+P+	0	1.195	pulse	gloss	moss	2.0
446.92	4.93	O-P+	1	0.995	chart	farm	heart	1.0
451.85	4.93	O-P-	0	n/a	crib	spine	zest	n/a
456.78	4.93	O-P+	1	1.421	perch	wilt	birch	1.0
461.71	4.93	O-P-	1	1.425	stews	toot	hark	n/a
466.64	4.93	O+P+	1	1.532	test	choice	rest	1.0
471.57	4.93	O-P-	1	1.717	teach	fund	edge	n/a
480.5	4.85	control	1	1.172	700	500	700	1.0
485.35	4.85	control	1	1.214	300	500	300	1.0
490.2	4.85	control	1	1.261	300	700	700	2.0
495.05	4.85	control	0	2.002	300	500	700	n/a
499.9	4.85	control	0	1.52	500	700	700	2.0
504.75	4.85	control	1	1.294	700	300	500	n/a
509.6	4.85	control	1	1.443	500	300	700	n/a
514.45	4.85	control	1	1.036	700	300	700	1.0
519.3	4.85	control	1	1.26	500	300	300	2.0
524.15	4.85	control	1	1.639	500	700	300	n/a
