onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	Unrelated	1	1.418	gravel	pants	turkey	n/a
8.91	4.91	Related	1	1.22	driver	silent	quiet	2.0
13.82	4.91	Related	1	0.766	tag	sock	shoe	2.0
18.73	4.91	Unrelated	1	1.269	able	mother	party	n/a
23.64	4.91	Related	1	1.653	throw	weapon	catch	1.0
28.55	4.91	Related	1	0.909	tablet	seafood	shrimp	2.0
33.46	4.91	Related	1	1.145	question	behind	answer	1.0
38.37	4.91	Unrelated	1	2.088	club	paid	thinking	n/a
43.28	4.91	Related	1	0.958	syrup	flown	pancakes	1.0
48.19	4.91	Unrelated	1	1.303	nursery	curtain	roar	n/a
57.1	4.91	control	0	1.16	\ /	/ \	\ /	1.0
62.01	4.91	control	0	1.583	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.79	\ \	\ /	/ \	n/a
71.83	4.91	control	1	0.859	/ /	/ \	/ /	1.0
76.74	4.91	control	0	n/a	\ /	/ \	/ /	n/a
81.65	4.91	control	0	0.963	/ \	/ /	\ /	n/a
86.56	4.91	control	1	0.555	\ \	\ /	\ \	1.0
91.47	4.91	control	1	0.866	/ /	/ \	\ \	n/a
96.38	4.91	control	1	1.014	/ /	/ \	/ \	2.0
101.29	4.91	control	0	1.461	\ \	\ /	\ /	2.0
110.2	4.91	Related	1	1.49	dog	vote	cat	1.0
115.11	4.91	Related	1	1.161	razor	drag	blade	1.0
120.02	4.91	Unrelated	1	1.044	choppy	bandit	thorn	n/a
124.93	4.91	Related	0	0.708	finish	recall	end	1.0
129.84	4.91	Unrelated	1	1.465	chunk	hoof	stitch	n/a
134.75	4.91	Unrelated	1	1.33	roller	kettle	chalk	n/a
139.66	4.91	Related	1	1.845	peanut	oyster	clam	2.0
144.57	4.91	Unrelated	1	1.424	stream	guy	rear	n/a
149.48	4.91	Related	0	1.095	priest	sketch	draw	2.0
154.39	4.91	Related	1	1.47	stinging	washer	dryer	2.0
163.3	4.91	control	1	0.77	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.815	\ /	\ \	\ \	2.0
173.12	4.91	control	0	0.895	\ /	\ \	\ /	1.0
178.03	4.91	control	1	0.838	/ /	\ \	\ /	n/a
182.94	4.91	control	1	0.869	/ /	\ \	\ \	2.0
187.85	4.91	control	1	0.805	/ \	/ /	/ /	2.0
192.76	4.91	control	1	1.056	/ /	\ \	/ /	1.0
197.67	4.91	control	1	0.601	/ \	/ /	/ \	1.0
202.58	4.91	control	1	0.952	/ \	\ \	/ /	n/a
207.49	4.91	control	0	0.895	\ /	/ /	/ \	n/a
216.4	4.91	Related	1	2.49	tenth	circus	clown	2.0
221.31	4.91	Unrelated	1	1.624	blanket	cried	split	n/a
226.22	4.91	Related	1	1.216	dipping	smudge	smear	2.0
231.13	4.91	Unrelated	1	1.211	wing	hunter	lemon	n/a
236.04	4.91	Related	1	1.44	rib	jello	pudding	2.0
240.95	4.91	Related	1	1.327	server	flashy	waiter	1.0
245.86	4.91	Related	1	0.937	dime	fuss	nickel	1.0
250.77	4.91	Unrelated	1	1.244	pillow	bounce	grinding	n/a
255.68	4.91	Related	1	2.604	left	got	right	1.0
260.59	4.91	Unrelated	0	1.11	cream	pipe	grip	n/a
269.5	4.91	control	1	0.964	/ \	\ \	\ \	2.0
274.41	4.91	control	1	1.119	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.832	/ /	/ \	\ \	n/a
284.23	4.91	control	1	1.049	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.901	\ \	/ /	/ /	2.0
294.05	4.91	control	1	1.08	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.818	\ /	/ \	/ /	n/a
303.87	4.91	control	1	1.125	/ \	\ \	/ \	1.0
308.78	4.91	control	0	1.553	/ /	\ /	/ /	1.0
313.69	4.91	control	1	1.378	\ \	/ \	/ /	n/a
322.6	4.91	Related	1	1.146	yours	arrive	mine	1.0
327.51	4.91	Unrelated	1	1.389	took	system	head	n/a
332.42	4.91	Related	1	1.238	how	little	big	2.0
337.33	4.91	Unrelated	1	2.237	scar	mister	tunnel	n/a
342.24	4.91	Unrelated	1	1.136	rich	store	pointed	n/a
347.15	4.91	Related	0	0.892	angle	achieve	goal	2.0
352.06	4.91	Related	0	0.395	racket	stealth	tennis	1.0
356.97	4.91	Unrelated	1	1.213	tangle	pretend	barker	n/a
361.88	4.91	Related	1	1.445	glue	lifting	sticky	1.0
366.79	4.91	Related	1	1.283	bush	thunder	lightning	2.0
375.7	4.91	control	0	n/a	\ \	\ /	/ \	n/a
380.61	4.91	control	0	n/a	/ \	\ /	\ /	2.0
385.52	4.91	control	0	0.957	/ \	/ /	\ /	n/a
390.43	4.91	control	1	0.699	\ /	/ /	\ /	1.0
395.34	4.91	control	1	0.953	\ \	/ \	/ \	2.0
