onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	0.745	spies	rasp	drown	n/a
8.91	4.91	O-P-	0	1.126	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	1.185	slave	hard	yard	2.0
18.73	4.91	O-P+	1	0.887	click	psalm	prom	n/a
23.64	4.91	O-P+	1	0.991	white	guilt	height	n/a
28.55	4.91	O+P+	1	0.769	temple	spend	tend	2.0
33.46	4.91	O-P-	1	0.839	lust	junk	bats	n/a
38.37	4.91	O+P+	1	1.527	team	pure	dream	1.0
43.28	4.91	O-P-	1	1.024	stack	castle	mint	n/a
48.19	4.91	O-P+	1	1.342	half	flag	graph	n/a
57.1	4.91	control	1	0.84	\ \	\ /	\ /	2.0
62.01	4.91	control	1	0.763	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.754	/ /	/ \	\ \	n/a
71.83	4.91	control	1	0.66	/ /	/ \	/ /	1.0
76.74	4.91	control	1	0.715	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.736	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.854	\ /	/ \	/ /	n/a
91.47	4.91	control	1	0.676	/ /	/ \	/ \	2.0
96.38	4.91	control	0	0.985	/ \	/ /	\ /	n/a
101.29	4.91	control	1	1.037	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	0.797	dung	squirm	cramp	n/a
115.11	4.91	O+P+	1	0.72	fool	cash	tool	1.0
120.02	4.91	O-P+	0	1.045	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.192	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.129	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	0.833	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	0.87	mold	twice	jack	n/a
144.57	4.91	O+P+	1	1.014	start	mind	part	1.0
149.48	4.91	O-P-	1	0.927	cracked	bunch	boots	n/a
154.39	4.91	O-P+	1	1.637	check	prize	rise	n/a
163.3	4.91	control	1	0.73	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.832	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.685	/ /	\ \	\ /	n/a
178.03	4.91	control	0	1.426	\ /	/ /	/ \	n/a
182.94	4.91	control	1	1.396	/ /	\ \	\ \	2.0
187.85	4.91	control	1	0.715	\ /	\ \	\ /	1.0
192.76	4.91	control	1	0.707	/ \	\ \	/ /	n/a
197.67	4.91	control	1	1.115	/ /	\ \	/ /	1.0
202.58	4.91	control	1	0.738	/ \	/ /	/ /	2.0
207.49	4.91	control	1	0.82	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	1	0.926	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	1.001	skim	blur	gym	n/a
226.22	4.91	O+P+	1	1.07	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	0.693	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	0.774	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	1.975	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	1	0.837	trust	blame	wind	n/a
250.77	4.91	O+P+	1	1.39	harm	lift	swift	2.0
255.68	4.91	O-P+	1	1.168	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	0.868	racks	skit	tripe	n/a
269.5	4.91	control	1	0.67	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.739	/ /	\ /	/ \	n/a
279.32	4.91	control	1	0.795	/ /	/ \	\ \	n/a
284.23	4.91	control	1	0.639	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.677	\ /	/ \	/ /	n/a
294.05	4.91	control	1	0.682	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.773	/ /	\ /	/ /	1.0
303.87	4.91	control	1	0.748	\ \	/ \	/ /	n/a
308.78	4.91	control	1	0.831	\ \	/ /	/ /	2.0
313.69	4.91	control	0	1.197	/ \	\ \	/ \	1.0
