onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.004	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.272	ready	trade	square	n/a
13.86	4.93	Related	1	0.674	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.126	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.447	forgave	glide	maiden	n/a
28.65	4.93	Related	1	1.158	quack	ivy	duck	1.0
33.58	4.93	Related	1	1.424	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.216	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	0.79	weep	charcoal	dice	n/a
48.37	4.93	Related	1	0.59	fit	murder	kill	2.0
57.3	4.85	control	0	1.978	700	500	700	1.0
62.15	4.85	control	1	0.889	500	700	700	2.0
67.0	4.85	control	1	0.903	500	700	300	n/a
71.85	4.85	control	1	0.625	300	500	300	1.0
76.7	4.85	control	1	0.73	700	300	500	n/a
81.55	4.85	control	1	0.843	500	300	700	n/a
86.4	4.85	control	1	1.245	700	300	700	1.0
91.25	4.85	control	1	0.975	300	500	700	n/a
96.1	4.85	control	1	0.733	300	700	700	2.0
100.95	4.85	control	1	0.84	500	300	300	2.0
109.8	4.93	Unrelated	1	1.739	dessert	stir	bony	n/a
114.73	4.93	Related	1	0.753	ape	beaver	monkey	1.0
119.66	4.93	Related	1	0.931	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	1.174	lion	steam	gap	n/a
129.52	4.93	Related	1	0.716	turn	love	hate	2.0
134.45	4.93	Unrelated	1	1.504	plug	select	belly	n/a
139.38	4.93	Related	1	0.776	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.445	june	lord	oil	n/a
149.24	4.93	Related	1	1.395	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	1.063	cooling	teach	learn	2.0
163.1	4.85	control	1	0.748	500	300	700	n/a
167.95	4.85	control	1	0.753	300	500	500	2.0
172.8	4.85	control	0	2.194	500	300	500	1.0
177.65	4.85	control	1	0.888	700	500	300	n/a
182.5	4.85	control	1	0.945	700	500	500	2.0
187.35	4.85	control	1	0.915	700	300	300	2.0
192.2	4.85	control	1	1.767	500	700	500	1.0
197.05	4.85	control	1	1.004	300	700	300	1.0
201.9	4.85	control	1	1.04	700	300	500	n/a
206.75	4.85	control	1	1.767	300	700	500	n/a
215.6	4.93	Unrelated	1	0.99	flow	warm	teaching	n/a
220.53	4.93	Related	1	1.27	earth	sat	ground	1.0
225.46	4.93	Unrelated	1	0.904	drinking	suit	poem	n/a
230.39	4.93	Unrelated	1	0.99	flood	spell	dim	n/a
235.32	4.93	Related	1	1.194	awful	fuel	gas	2.0
240.25	4.93	Related	1	1.361	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.18	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.643	web	explode	spider	1.0
255.04	4.93	Related	1	1.111	trash	hive	garbage	1.0
259.97	4.93	Related	1	0.982	law	human	person	2.0
268.9	4.85	control	1	0.783	500	300	300	2.0
273.75	4.85	control	1	0.849	300	500	700	n/a
278.6	4.85	control	1	1.066	700	300	500	n/a
283.45	4.85	control	1	1.217	300	500	300	1.0
288.3	4.85	control	1	0.847	300	700	700	2.0
