onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Grammatical	1	1.242	sheep	are	counted	n/a
8.93	4.93	Ungrammatical	1	1.25	athlete	are	stretch	n/a
13.86	4.93	Ungrammatical	1	0.87	foxes	had	clever	n/a
18.79	4.93	Grammatical	1	0.7	shopper	is	jealous	n/a
23.72	4.93	Grammatical	0	1.782	bulls	were	huffing	n/a
28.65	4.93	Ungrammatical	1	0.929	brides	was	return	n/a
33.58	4.93	Grammatical	1	0.691	knights	were	fighting	n/a
38.51	4.93	Ungrammatical	1	0.831	customer	has	guessing	n/a
43.44	4.93	Grammatical	1	1.002	visitors	have	gathered	n/a
48.37	4.93	Grammatical	1	1.094	singer	is	praised	n/a
57.3	4.85	control	1	0.83	500	700	700	2.0
62.15	4.85	control	1	0.792	700	300	700	1.0
67.0	4.85	control	1	0.738	500	700	300	n/a
71.85	4.85	control	1	1.73	300	500	700	n/a
76.7	4.85	control	1	0.869	300	700	700	2.0
81.55	4.85	control	1	1.033	700	500	700	1.0
86.4	4.85	control	1	0.82	700	300	500	n/a
91.25	4.85	control	1	0.907	300	500	300	1.0
96.1	4.85	control	1	0.671	500	300	700	n/a
100.95	4.85	control	1	0.861	500	300	300	2.0
109.8	4.93	Ungrammatical	1	1.096	police	can	searched	n/a
114.73	4.93	Grammatical	1	0.871	principals	have	agreed	n/a
119.66	4.93	Ungrammatical	1	1.098	rabbits	could	hopped	n/a
124.59	4.93	Grammatical	1	0.901	player	has	changed	n/a
129.52	4.93	Grammatical	1	0.795	scientists	are	trained	n/a
134.45	4.93	Grammatical	1	0.866	general	had	tripped	n/a
139.38	4.93	Ungrammatical	1	0.824	directors	is	watched	n/a
144.31	4.93	Grammatical	1	0.825	runner	could	jog	n/a
149.24	4.93	Grammatical	1	0.956	librarian	is	accused	n/a
154.17	4.93	Ungrammatical	1	1.1	painters	could	phoning	n/a
163.1	4.85	control	1	0.809	700	500	500	2.0
167.95	4.85	control	1	1.123	300	700	300	1.0
172.8	4.85	control	1	0.921	300	500	500	2.0
177.65	4.85	control	1	0.887	700	500	300	n/a
182.5	4.85	control	1	1.539	500	700	500	1.0
187.35	4.85	control	1	0.924	700	300	300	2.0
192.2	4.85	control	1	0.633	700	300	500	n/a
197.05	4.85	control	1	0.927	500	300	500	1.0
201.9	4.85	control	1	0.967	300	700	500	n/a
206.75	4.85	control	1	1.228	500	300	700	n/a
215.6	4.93	Grammatical	1	0.813	partners	were	afraid	n/a
220.53	4.93	Grammatical	1	1.01	hero	was	struggling	n/a
225.46	4.93	Ungrammatical	1	1.005	musicians	have	tuning	n/a
230.39	4.93	Ungrammatical	1	1.291	toads	was	jumping	n/a
235.32	4.93	Grammatical	1	1.234	mother	was	answering	n/a
240.25	4.93	Ungrammatical	1	0.84	lions	can	chaining	n/a
245.18	4.93	Grammatical	1	0.941	bullies	had	argued	n/a
250.11	4.93	Grammatical	1	0.921	ranger	can	wrestle	n/a
255.04	4.93	Grammatical	1	0.957	people	are	grouped	n/a
259.97	4.93	Ungrammatical	1	0.596	lady	have	help	n/a
268.9	4.85	control	1	0.705	300	700	700	2.0
273.75	4.85	control	1	0.801	700	300	500	n/a
278.6	4.85	control	1	0.854	300	500	700	n/a
283.45	4.85	control	1	1.149	700	500	700	1.0
288.3	4.85	control	0	1.318	700	300	700	1.0
293.15	4.85	control	1	0.889	500	700	700	2.0
298.0	4.85	control	1	0.964	500	300	300	2.0
302.85	4.85	control	1	1.254	500	700	300	n/a
307.7	4.85	control	1	1.038	300	500	300	1.0
312.55	4.85	control	1	0.875	500	300	700	n/a
321.4	4.93	Ungrammatical	1	0.97	janitors	can	sweeping	n/a
326.33	4.93	Grammatical	1	0.957	champions	can	stay	n/a
331.26	4.93	Grammatical	1	1.288	wives	were	creative	n/a
336.19	4.93	Ungrammatical	1	0.933	banker	can	laughing	n/a
341.12	4.93	Ungrammatical	1	0.749	senators	has	stood	n/a
346.05	4.93	Grammatical	1	0.726	queens	are	beautiful	n/a
350.98	4.93	Ungrammatical	1	1.509	frogs	were	tease	n/a
355.91	4.93	Grammatical	1	1.069	students	could	study	n/a
360.84	4.93	Grammatical	1	0.965	bears	could	remain	n/a
365.77	4.93	Grammatical	1	1.069	mayor	could	move	n/a
374.7	4.85	control	1	0.799	500	300	700	n/a
379.55	4.85	control	0	0.856	500	700	500	1.0
384.4	4.85	control	1	0.827	300	500	500	2.0
389.25	4.85	control	1	1.075	300	700	300	1.0
394.1	4.85	control	1	0.947	700	300	300	2.0
398.95	4.85	control	1	1.008	300	700	500	n/a
403.8	4.85	control	1	1.296	700	500	300	n/a
408.65	4.85	control	0	1.376	700	500	500	2.0
413.5	4.85	control	1	1.345	500	300	500	1.0
418.35	4.85	control	1	1.195	700	300	500	n/a
427.2	4.93	Ungrammatical	1	1.424	cowboys	had	walk	n/a
432.13	4.93	Ungrammatical	1	0.676	weaver	were	knitting	n/a
437.06	4.93	Grammatical	1	0.84	prince	had	forgotten	n/a
441.99	4.93	Grammatical	1	0.819	pigeons	are	noisy	n/a
446.92	4.93	Grammatical	1	1.092	thief	was	shaking	n/a
451.85	4.93	Ungrammatical	1	1.323	nurse	had	encouraging	n/a
456.78	4.93	Grammatical	1	1.035	groom	was	nervous	n/a
461.71	4.93	Grammatical	1	1.076	ducks	are	quacking	n/a
466.64	4.93	Ungrammatical	1	1.444	goats	could	petting	n/a
471.57	4.93	Grammatical	1	0.827	uncles	can	learn	n/a
480.5	4.85	control	1	0.787	700	500	700	1.0
485.35	4.85	control	1	0.837	700	300	500	n/a
490.2	4.85	control	1	0.885	300	500	300	1.0
495.05	4.85	control	1	1.029	500	300	300	2.0
499.9	4.85	control	1	0.844	700	300	700	1.0
504.75	4.85	control	1	1.109	500	700	700	2.0
509.6	4.85	control	1	1.198	300	500	700	n/a
514.45	4.85	control	1	1.077	500	300	700	n/a
519.3	4.85	control	1	0.926	300	700	700	2.0
524.15	4.85	control	1	0.788	500	700	300	n/a
