onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Grammatical	1	0.957	sheep	are	counted	n/a
8.93	4.93	Ungrammatical	1	0.506	athlete	are	stretch	n/a
13.86	4.93	Ungrammatical	1	0.789	foxes	had	clever	n/a
18.79	4.93	Grammatical	1	0.57	shopper	is	jealous	n/a
23.72	4.93	Grammatical	1	0.749	bulls	were	huffing	n/a
28.65	4.93	Ungrammatical	1	0.612	brides	was	return	n/a
33.58	4.93	Grammatical	1	0.561	knights	were	fighting	n/a
38.51	4.93	Ungrammatical	1	0.846	customer	has	guessing	n/a
43.44	4.93	Grammatical	1	0.693	visitors	have	gathered	n/a
48.37	4.93	Grammatical	1	0.878	singer	is	praised	n/a
57.3	4.85	control	1	0.624	500	700	700	2.0
62.15	4.85	control	1	0.695	700	300	700	1.0
67.0	4.85	control	1	0.65	500	700	300	n/a
71.85	4.85	control	1	0.861	300	500	700	n/a
76.7	4.85	control	1	0.809	300	700	700	2.0
81.55	4.85	control	1	0.582	700	500	700	1.0
86.4	4.85	control	1	0.651	700	300	500	n/a
91.25	4.85	control	1	0.988	300	500	300	1.0
96.1	4.85	control	1	0.751	500	300	700	n/a
100.95	4.85	control	1	0.775	500	300	300	2.0
109.8	4.93	Ungrammatical	0	0.861	police	can	searched	n/a
114.73	4.93	Grammatical	1	0.835	principals	have	agreed	n/a
119.66	4.93	Ungrammatical	1	1.06	rabbits	could	hopped	n/a
124.59	4.93	Grammatical	1	0.918	player	has	changed	n/a
129.52	4.93	Grammatical	1	0.794	scientists	are	trained	n/a
134.45	4.93	Grammatical	1	0.925	general	had	tripped	n/a
139.38	4.93	Ungrammatical	1	0.446	directors	is	watched	n/a
144.31	4.93	Grammatical	1	0.673	runner	could	jog	n/a
149.24	4.93	Grammatical	1	0.766	librarian	is	accused	n/a
154.17	4.93	Ungrammatical	1	0.891	painters	could	phoning	n/a
163.1	4.85	control	1	0.757	700	500	500	2.0
167.95	4.85	control	1	0.6	300	700	300	1.0
172.8	4.85	control	1	0.847	300	500	500	2.0
177.65	4.85	control	1	0.605	700	500	300	n/a
182.5	4.85	control	1	1.04	500	700	500	1.0
187.35	4.85	control	1	0.754	700	300	300	2.0
192.2	4.85	control	1	0.664	700	300	500	n/a
197.05	4.85	control	1	0.704	500	300	500	1.0
201.9	4.85	control	1	0.728	300	700	500	n/a
206.75	4.85	control	1	0.74	500	300	700	n/a
215.6	4.93	Grammatical	1	0.639	partners	were	afraid	n/a
220.53	4.93	Grammatical	1	0.858	hero	was	struggling	n/a
225.46	4.93	Ungrammatical	1	1.009	musicians	have	tuning	n/a
230.39	4.93	Ungrammatical	1	0.805	toads	was	jumping	n/a
235.32	4.93	Grammatical	1	0.799	mother	was	answering	n/a
240.25	4.93	Ungrammatical	1	0.913	lions	can	chaining	n/a
245.18	4.93	Grammatical	1	0.811	bullies	had	argued	n/a
250.11	4.93	Grammatical	1	0.822	ranger	can	wrestle	n/a
255.04	4.93	Grammatical	1	1.006	people	are	grouped	n/a
259.97	4.93	Ungrammatical	1	0.556	lady	have	help	n/a
268.9	4.85	control	1	0.725	300	700	700	2.0
273.75	4.85	control	1	0.767	700	300	500	n/a
278.6	4.85	control	1	0.774	300	500	700	n/a
283.45	4.85	control	1	0.649	700	500	700	1.0
288.3	4.85	control	1	0.713	700	300	700	1.0
293.15	4.85	control	1	0.624	500	700	700	2.0
298.0	4.85	control	1	0.675	500	300	300	2.0
302.85	4.85	control	1	0.812	500	700	300	n/a
307.7	4.85	control	1	0.736	300	500	300	1.0
312.55	4.85	control	1	0.801	500	300	700	n/a
321.4	4.93	Ungrammatical	1	0.889	janitors	can	sweeping	n/a
326.33	4.93	Grammatical	1	0.867	champions	can	stay	n/a
331.26	4.93	Grammatical	1	1.209	wives	were	creative	n/a
336.19	4.93	Ungrammatical	1	0.751	banker	can	laughing	n/a
341.12	4.93	Ungrammatical	1	0.577	senators	has	stood	n/a
346.05	4.93	Grammatical	1	0.736	queens	are	beautiful	n/a
350.98	4.93	Ungrammatical	1	1.024	frogs	were	tease	n/a
355.91	4.93	Grammatical	1	0.618	students	could	study	n/a
360.84	4.93	Grammatical	1	0.816	bears	could	remain	n/a
365.77	4.93	Grammatical	1	0.722	mayor	could	move	n/a
374.7	4.85	control	1	0.728	500	300	700	n/a
379.55	4.85	control	1	1.063	500	700	500	1.0
384.4	4.85	control	1	0.548	300	500	500	2.0
389.25	4.85	control	1	0.793	300	700	300	1.0
394.1	4.85	control	1	0.782	700	300	300	2.0
398.95	4.85	control	1	0.465	300	700	500	n/a
403.8	4.85	control	1	0.689	700	500	300	n/a
408.65	4.85	control	1	0.658	700	500	500	2.0
413.5	4.85	control	1	1.022	500	300	500	1.0
418.35	4.85	control	1	0.96	700	300	500	n/a
427.2	4.93	Ungrammatical	1	1.009	cowboys	had	walk	n/a
432.13	4.93	Ungrammatical	1	0.626	weaver	were	knitting	n/a
437.06	4.93	Grammatical	1	0.701	prince	had	forgotten	n/a
441.99	4.93	Grammatical	1	0.655	pigeons	are	noisy	n/a
446.92	4.93	Grammatical	1	0.806	thief	was	shaking	n/a
451.85	4.93	Ungrammatical	1	1.183	nurse	had	encouraging	n/a
456.78	4.93	Grammatical	1	0.796	groom	was	nervous	n/a
461.71	4.93	Grammatical	1	0.558	ducks	are	quacking	n/a
466.64	4.93	Ungrammatical	1	0.699	goats	could	petting	n/a
471.57	4.93	Grammatical	1	0.724	uncles	can	learn	n/a
480.5	4.85	control	1	0.821	700	500	700	1.0
485.35	4.85	control	1	0.665	700	300	500	n/a
490.2	4.85	control	1	0.779	300	500	300	1.0
495.05	4.85	control	1	0.515	500	300	300	2.0
499.9	4.85	control	1	0.575	700	300	700	1.0
