onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Related	1	1.106	unfit	checkers	chess	2.0
8.93	4.93	Unrelated	1	1.74	ready	trade	square	n/a
13.86	4.93	Related	1	1.09	mom	saturn	dad	1.0
18.79	4.93	Related	1	1.467	thankful	algae	fungus	2.0
23.72	4.93	Unrelated	1	1.501	forgave	glide	maiden	n/a
28.65	4.93	Related	1	1.072	quack	ivy	duck	1.0
33.58	4.93	Related	0	1.526	skunk	cuff	stink	1.0
38.51	4.93	Unrelated	1	1.62	gently	tube	ceiling	n/a
43.44	4.93	Unrelated	1	1.354	weep	charcoal	dice	n/a
48.37	4.93	Related	1	0.97	fit	murder	kill	2.0
57.3	4.85	control	1	1.68	700	500	700	1.0
62.15	4.85	control	1	1.316	500	700	700	2.0
67.0	4.85	control	1	1.161	500	700	300	n/a
71.85	4.85	control	1	0.991	300	500	300	1.0
76.7	4.85	control	1	1.18	700	300	500	n/a
81.55	4.85	control	1	1.538	500	300	700	n/a
86.4	4.85	control	1	1.77	700	300	700	1.0
91.25	4.85	control	1	1.154	300	500	700	n/a
96.1	4.85	control	1	1.564	300	700	700	2.0
100.95	4.85	control	0	1.413	500	300	300	2.0
109.8	4.93	Unrelated	0	1.4	dessert	stir	bony	n/a
114.73	4.93	Related	1	1.093	ape	beaver	monkey	1.0
119.66	4.93	Related	1	1.134	rack	cologne	perfume	2.0
124.59	4.93	Unrelated	1	1.129	lion	steam	gap	n/a
129.52	4.93	Related	1	1.163	turn	love	hate	2.0
134.45	4.93	Unrelated	1	1.41	plug	select	belly	n/a
139.38	4.93	Related	1	1.454	dish	fancy	plate	1.0
144.31	4.93	Unrelated	1	1.485	june	lord	oil	n/a
149.24	4.93	Related	1	1.046	sunny	pepper	cloudy	1.0
154.17	4.93	Related	1	1.344	cooling	teach	learn	2.0
163.1	4.85	control	1	1.932	500	300	700	n/a
167.95	4.85	control	1	0.759	300	500	500	2.0
172.8	4.85	control	1	1.177	500	300	500	1.0
177.65	4.85	control	1	1.226	700	500	300	n/a
182.5	4.85	control	1	1.737	700	500	500	2.0
187.35	4.85	control	1	1.009	700	300	300	2.0
192.2	4.85	control	1	1.418	500	700	500	1.0
197.05	4.85	control	1	1.305	300	700	300	1.0
201.9	4.85	control	1	0.905	700	300	500	n/a
206.75	4.85	control	1	1.215	300	700	500	n/a
215.6	4.93	Unrelated	1	1.362	flow	warm	teaching	n/a
220.53	4.93	Related	0	1.322	earth	sat	ground	1.0
225.46	4.93	Unrelated	0	2.019	drinking	suit	poem	n/a
230.39	4.93	Unrelated	0	2.158	flood	spell	dim	n/a
235.32	4.93	Related	1	1.387	awful	fuel	gas	2.0
240.25	4.93	Related	1	2.084	without	again	repeat	2.0
245.18	4.93	Unrelated	1	1.265	standard	heavy	wish	n/a
250.11	4.93	Related	1	1.255	web	explode	spider	1.0
255.04	4.93	Related	1	1.208	trash	hive	garbage	1.0
259.97	4.93	Related	1	1.368	law	human	person	2.0
268.9	4.85	control	1	0.984	500	300	300	2.0
273.75	4.85	control	1	0.875	300	500	700	n/a
278.6	4.85	control	1	1.2	700	300	500	n/a
283.45	4.85	control	1	1.25	300	500	300	1.0
288.3	4.85	control	0	1.429	300	700	700	2.0
293.15	4.85	control	1	1.556	500	700	700	2.0
298.0	4.85	control	1	1.226	500	700	300	n/a
302.85	4.85	control	1	1.011	700	300	700	1.0
307.7	4.85	control	1	1.849	500	300	700	n/a
312.55	4.85	control	1	1.099	700	500	700	1.0
321.4	4.93	Related	1	1.18	loud	awake	asleep	2.0
326.33	4.93	Unrelated	0	1.531	pirate	shorten	bandage	n/a
331.26	4.93	Related	1	1.969	gather	alike	collect	1.0
336.19	4.93	Related	1	1.869	spread	ship	boat	2.0
341.12	4.93	Unrelated	1	1.605	winking	soak	invent	n/a
346.05	4.93	Unrelated	0	1.707	mop	swan	tug	n/a
350.98	4.93	Related	1	1.579	gang	hide	seek	2.0
355.91	4.93	Related	1	1.649	backbone	loaf	spine	1.0
360.84	4.93	Unrelated	1	1.333	fur	youngest	compass	n/a
365.77	4.93	Related	1	1.144	film	giving	movie	1.0
374.7	4.85	control	1	1.263	500	300	700	n/a
379.55	4.85	control	1	1.148	300	500	500	2.0
384.4	4.85	control	0	1.719	300	700	500	n/a
389.25	4.85	control	1	1.322	300	700	300	1.0
394.1	4.85	control	1	1.514	700	500	500	2.0
398.95	4.85	control	1	0.823	700	500	300	n/a
403.8	4.85	control	1	1.209	500	700	500	1.0
408.65	4.85	control	1	1.099	500	300	500	1.0
413.5	4.85	control	1	1.281	700	300	300	2.0
418.35	4.85	control	1	0.962	700	300	500	n/a
427.2	4.93	Unrelated	0	1.352	sunset	creek	arrow	n/a
432.13	4.93	Related	1	1.107	cactus	veal	prickly	1.0
437.06	4.93	Related	1	1.291	spoon	canoe	fork	1.0
441.99	4.93	Unrelated	1	1.309	tackle	bacon	wipe	n/a
446.92	4.93	Related	1	1.071	founder	dig	shovel	2.0
451.85	4.93	Related	1	0.978	aim	supper	dinner	2.0
456.78	4.93	Related	1	1.019	gloom	purse	wallet	2.0
461.71	4.93	Unrelated	1	1.429	chest	handle	depth	n/a
466.64	4.93	Related	1	1.138	summer	trial	winter	1.0
471.57	4.93	Unrelated	1	1.673	joke	wealth	chart	n/a
480.5	4.85	control	1	1.52	500	700	700	2.0
485.35	4.85	control	0	1.378	700	300	500	n/a
490.2	4.85	control	1	0.944	300	700	700	2.0
495.05	4.85	control	1	1.267	700	500	700	1.0
499.9	4.85	control	1	1.019	500	300	300	2.0
504.75	4.85	control	1	1.472	500	300	700	n/a
509.6	4.85	control	1	1.338	500	700	300	n/a
514.45	4.85	control	1	1.195	700	300	700	1.0
519.3	4.85	control	1	1.185	300	500	300	1.0
524.15	4.85	control	1	1.347	300	500	700	n/a
