onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.976	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	1.789	june	term	firm	n/a
13.86	4.93	O+P+	1	1.441	hold	plant	cold	1.0
18.79	4.93	O-P-	1	0.944	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.562	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.391	fight	look	show	n/a
33.58	4.93	O-P-	1	1.302	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.908	wife	west	best	2.0
43.44	4.93	O-P-	1	1.471	flown	weave	latch	n/a
48.37	4.93	O-P+	0	2.018	beak	lance	sleek	n/a
57.3	4.85	control	1	0.932	500	700	700	2.0
62.15	4.85	control	1	1.137	300	700	700	2.0
67.0	4.85	control	1	1.112	300	500	700	n/a
71.85	4.85	control	1	0.831	300	500	300	1.0
76.7	4.85	control	1	1.201	500	300	700	n/a
81.55	4.85	control	1	1.172	700	300	700	1.0
86.4	4.85	control	1	1.96	500	700	300	n/a
91.25	4.85	control	1	1.022	500	300	300	2.0
96.1	4.85	control	1	1.178	700	300	500	n/a
100.95	4.85	control	1	1.028	700	500	700	1.0
109.8	4.93	O-P+	0	1.5	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.442	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.227	park	corn	born	2.0
124.59	4.93	O-P+	1	1.935	snug	froze	blows	n/a
129.52	4.93	O-P-	1	2.006	healed	reek	fling	n/a
134.45	4.93	O+P+	1	2.172	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	1	1.372	slab	stew	glue	n/a
144.31	4.93	O+P+	1	2.046	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.759	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	1.13	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.195	700	500	300	n/a
167.95	4.85	control	1	1.284	700	300	300	2.0
172.8	4.85	control	1	1.746	500	300	700	n/a
