onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
468.08	4.91	O-P-	1	1.222	stark	hoot	bounce	n/a
472.99	4.91	O-P+	1	1.065	budge	lurk	jerk	2.0
481.9	4.91	control	1	0.626	/ /	/ \	/ /	1.0
486.81	4.91	control	1	0.796	\ \	\ /	\ \	1.0
491.72	4.91	control	1	0.766	\ \	/ \	/ \	2.0
496.63	4.91	control	1	1.374	/ /	\ /	\ \	n/a
501.54	4.91	control	1	0.729	/ \	/ /	/ /	2.0
506.45	4.91	control	1	0.724	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.869	\ /	/ /	\ \	n/a
516.27	4.91	control	1	0.692	/ \	\ \	/ \	1.0
521.18	4.91	control	1	0.693	\ /	\ \	\ \	2.0
526.09	4.91	control	1	1.733	/ \	\ \	/ /	n/a
