onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P-	1	0.792	spies	rasp	drown	n/a
8.91	4.91	O-P-	1	1.456	harp	cruised	runt	n/a
13.82	4.91	O+P+	1	0.981	slave	hard	yard	2.0
18.73	4.91	O-P+	1	1.449	click	psalm	prom	n/a
23.64	4.91	O-P+	0	1.39	white	guilt	height	n/a
28.55	4.91	O+P+	1	1.826	temple	spend	tend	2.0
33.46	4.91	O-P-	1	1.082	lust	junk	bats	n/a
38.37	4.91	O+P+	1	0.996	team	pure	dream	1.0
43.28	4.91	O-P-	1	0.94	stack	castle	mint	n/a
48.19	4.91	O-P+	0	1.319	half	flag	graph	n/a
57.1	4.91	control	1	0.76	\ \	\ /	\ /	2.0
62.01	4.91	control	1	0.845	\ /	/ \	/ \	2.0
66.92	4.91	control	1	0.998	/ /	/ \	\ \	n/a
71.83	4.91	control	1	0.759	/ /	/ \	/ /	1.0
76.74	4.91	control	1	0.887	\ \	\ /	/ \	n/a
81.65	4.91	control	1	0.83	\ /	/ \	\ /	1.0
86.56	4.91	control	1	0.822	\ /	/ \	/ /	n/a
91.47	4.91	control	1	1.167	/ /	/ \	/ \	2.0
96.38	4.91	control	1	2.004	/ \	/ /	\ /	n/a
101.29	4.91	control	1	0.585	\ \	\ /	\ \	1.0
110.2	4.91	O-P-	1	1.067	dung	squirm	cramp	n/a
115.11	4.91	O+P+	0	1.476	fool	cash	tool	1.0
120.02	4.91	O-P+	0	1.209	dense	crowned	hound	n/a
124.93	4.91	O-P+	1	1.301	mime	smash	rhyme	n/a
129.84	4.91	O+P+	1	1.532	ample	purse	nurse	2.0
134.75	4.91	O-P-	1	1.676	smooth	beard	uncle	n/a
139.66	4.91	O-P-	1	1.139	mold	twice	jack	n/a
144.57	4.91	O+P+	1	2.414	start	mind	part	1.0
149.48	4.91	O-P-	1	1.259	cracked	bunch	boots	n/a
154.39	4.91	O-P+	0	1.911	check	prize	rise	n/a
163.3	4.91	control	1	0.926	\ \	/ /	/ \	n/a
168.21	4.91	control	1	0.867	\ /	\ \	\ \	2.0
173.12	4.91	control	1	0.789	/ /	\ \	\ /	n/a
178.03	4.91	control	1	1.841	\ /	/ /	/ \	n/a
182.94	4.91	control	1	0.692	/ /	\ \	\ \	2.0
187.85	4.91	control	1	0.68	\ /	\ \	\ /	1.0
192.76	4.91	control	1	0.765	/ \	\ \	/ /	n/a
197.67	4.91	control	1	0.842	/ /	\ \	/ /	1.0
202.58	4.91	control	1	0.746	/ \	/ /	/ /	2.0
207.49	4.91	control	1	0.648	/ \	/ /	/ \	1.0
216.4	4.91	O-P+	0	1.902	duct	fused	bruised	n/a
221.31	4.91	O-P+	1	1.288	skim	blur	gym	n/a
226.22	4.91	O+P+	1	0.862	sawed	puke	flawed	1.0
231.13	4.91	O-P-	1	1.2	slash	zoos	snag	n/a
236.04	4.91	O-P-	1	0.926	groove	dwarf	lint	n/a
240.95	4.91	O+P+	1	1.806	stamp	glaze	blaze	2.0
245.86	4.91	O-P-	1	1.912	trust	blame	wind	n/a
250.77	4.91	O+P+	1	1.288	harm	lift	swift	2.0
255.68	4.91	O-P+	1	1.574	planned	sludge	bland	n/a
260.59	4.91	O-P-	1	1.551	racks	skit	tripe	n/a
269.5	4.91	control	1	0.632	/ \	\ \	\ \	2.0
274.41	4.91	control	1	0.852	/ /	\ /	/ \	n/a
279.32	4.91	control	1	1.03	/ /	/ \	\ \	n/a
284.23	4.91	control	0	1.394	\ \	/ /	\ \	1.0
289.14	4.91	control	1	0.947	\ /	/ \	/ /	n/a
