onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	0	2.848	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.451	june	term	firm	n/a
13.86	4.93	O+P+	1	1.874	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.833	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.273	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.78	fight	look	show	n/a
33.58	4.93	O-P-	1	1.854	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.125	wife	west	best	2.0
43.44	4.93	O-P-	1	1.228	flown	weave	latch	n/a
48.37	4.93	O-P+	1	2.098	beak	lance	sleek	n/a
57.3	4.85	control	1	1.012	500	700	700	2.0
62.15	4.85	control	1	1.03	300	700	700	2.0
67.0	4.85	control	1	0.945	300	500	700	n/a
71.85	4.85	control	1	0.846	300	500	300	1.0
76.7	4.85	control	1	1.025	500	300	700	n/a
81.55	4.85	control	1	1.65	700	300	700	1.0
86.4	4.85	control	1	1.226	500	700	300	n/a
91.25	4.85	control	1	1.402	500	300	300	2.0
96.1	4.85	control	1	2.422	700	300	500	n/a
100.95	4.85	control	1	0.949	700	500	700	1.0
109.8	4.93	O-P+	1	1.397	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.646	layer	scream	snap	n/a
119.66	4.93	O+P+	1	1.118	park	corn	born	2.0
124.59	4.93	O-P+	1	1.746	snug	froze	blows	n/a
129.52	4.93	O-P-	1	2.032	healed	reek	fling	n/a
134.45	4.93	O+P+	1	1.756	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	1	2.038	slab	stew	glue	n/a
144.31	4.93	O+P+	1	1.212	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.641	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	2.532	toil	shrunk	hoist	n/a
163.1	4.85	control	1	0.973	700	500	300	n/a
167.95	4.85	control	1	2.002	700	300	300	2.0
172.8	4.85	control	1	1.22	500	300	700	n/a
177.65	4.85	control	1	1.168	700	300	500	n/a
182.5	4.85	control	0	n/a	300	500	500	2.0
187.35	4.85	control	1	1.307	300	700	300	1.0
192.2	4.85	control	1	1.11	300	700	500	n/a
197.05	4.85	control	1	1.065	500	300	500	1.0
201.9	4.85	control	1	0.992	700	500	500	2.0
206.75	4.85	control	1	1.326	500	700	500	1.0
215.6	4.93	O-P-	1	1.569	plum	wince	hick	n/a
220.53	4.93	O-P+	1	2.597	left	style	while	n/a
225.46	4.93	O+P+	1	1.286	thud	boom	stud	1.0
230.39	4.93	O-P+	0	2.221	lord	rush	ward	n/a
235.32	4.93	O-P+	0	2.502	line	fast	sign	n/a
240.25	4.93	O+P+	1	2.022	built	vote	note	2.0
245.18	4.93	O-P-	1	1.317	whim	skies	plush	n/a
250.11	4.93	O-P-	1	1.861	vents	swum	grail	n/a
255.04	4.93	O+P+	1	2.386	thank	gift	shift	2.0
259.97	4.93	O-P-	1	1.88	mine	stop	single	n/a
268.9	4.85	control	1	1.264	500	700	700	2.0
273.75	4.85	control	1	1.205	300	500	700	n/a
278.6	4.85	control	1	1.333	700	300	500	n/a
283.45	4.85	control	1	1.291	700	300	700	1.0
288.3	4.85	control	1	1.382	500	300	300	2.0
293.15	4.85	control	1	1.439	500	300	700	n/a
298.0	4.85	control	1	1.609	300	500	300	1.0
302.85	4.85	control	1	2.844	500	700	300	n/a
307.7	4.85	control	1	0.954	300	700	700	2.0
312.55	4.85	control	1	0.73	700	500	700	1.0
321.4	4.93	O-P-	1	1.276	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	1	1.607	twin	moat	goat	2.0
331.26	4.93	O-P+	0	n/a	stub	coughed	loft	n/a
336.19	4.93	O-P+	1	1.228	clerk	house	work	n/a
