onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	Grammatical	1	2.135	sheep	are	counted	n/a
8.93	4.93	Ungrammatical	1	1.623	athlete	are	stretch	n/a
13.86	4.93	Ungrammatical	1	2.149	foxes	had	clever	n/a
18.79	4.93	Grammatical	1	1.645	shopper	is	jealous	n/a
23.72	4.93	Grammatical	0	1.942	bulls	were	huffing	n/a
28.65	4.93	Ungrammatical	1	1.0	brides	was	return	n/a
33.58	4.93	Grammatical	1	1.018	knights	were	fighting	n/a
38.51	4.93	Ungrammatical	1	1.458	customer	has	guessing	n/a
43.44	4.93	Grammatical	1	1.139	visitors	have	gathered	n/a
48.37	4.93	Grammatical	1	1.625	singer	is	praised	n/a
57.3	4.85	control	1	0.739	500	700	700	2.0
62.15	4.85	control	1	1.243	700	300	700	1.0
67.0	4.85	control	1	1.267	500	700	300	n/a
71.85	4.85	control	0	0.999	300	500	700	n/a
76.7	4.85	control	1	1.617	300	700	700	2.0
81.55	4.85	control	1	1.386	700	500	700	1.0
86.4	4.85	control	1	1.602	700	300	500	n/a
91.25	4.85	control	1	1.008	300	500	300	1.0
96.1	4.85	control	1	1.205	500	300	700	n/a
100.95	4.85	control	1	1.229	500	300	300	2.0
109.8	4.93	Ungrammatical	1	2.041	police	can	searched	n/a
114.73	4.93	Grammatical	1	1.341	principals	have	agreed	n/a
119.66	4.93	Ungrammatical	1	1.392	rabbits	could	hopped	n/a
124.59	4.93	Grammatical	1	2.148	player	has	changed	n/a
129.52	4.93	Grammatical	1	1.053	scientists	are	trained	n/a
134.45	4.93	Grammatical	1	2.108	general	had	tripped	n/a
139.38	4.93	Ungrammatical	1	2.192	directors	is	watched	n/a
144.31	4.93	Grammatical	1	1.554	runner	could	jog	n/a
149.24	4.93	Grammatical	1	1.359	librarian	is	accused	n/a
154.17	4.93	Ungrammatical	1	2.268	painters	could	phoning	n/a
163.1	4.85	control	0	n/a	700	500	500	2.0
167.95	4.85	control	1	1.281	300	700	300	1.0
172.8	4.85	control	1	1.43	300	500	500	2.0
177.65	4.85	control	1	1.838	700	500	300	n/a
182.5	4.85	control	1	2.698	500	700	500	1.0
187.35	4.85	control	1	1.285	700	300	300	2.0
192.2	4.85	control	1	1.346	700	300	500	n/a
197.05	4.85	control	1	1.369	500	300	500	1.0
201.9	4.85	control	1	1.326	300	700	500	n/a
206.75	4.85	control	1	2.114	500	300	700	n/a
215.6	4.93	Grammatical	1	1.135	partners	were	afraid	n/a
220.53	4.93	Grammatical	1	1.338	hero	was	struggling	n/a
225.46	4.93	Ungrammatical	1	1.755	musicians	have	tuning	n/a
230.39	4.93	Ungrammatical	1	1.74	toads	was	jumping	n/a
235.32	4.93	Grammatical	1	1.262	mother	was	answering	n/a
240.25	4.93	Ungrammatical	1	1.204	lions	can	chaining	n/a
245.18	4.93	Grammatical	1	1.182	bullies	had	argued	n/a
250.11	4.93	Grammatical	1	1.433	ranger	can	wrestle	n/a
255.04	4.93	Grammatical	1	1.271	people	are	grouped	n/a
259.97	4.93	Ungrammatical	1	2.295	lady	have	help	n/a
268.9	4.85	control	0	n/a	300	700	700	2.0
273.75	4.85	control	1	1.686	700	300	500	n/a
278.6	4.85	control	1	1.314	300	500	700	n/a
283.45	4.85	control	1	1.153	700	500	700	1.0
288.3	4.85	control	1	1.28	700	300	700	1.0
293.15	4.85	control	1	1.217	500	700	700	2.0
298.0	4.85	control	1	1.067	500	300	300	2.0
302.85	4.85	control	1	1.653	500	700	300	n/a
307.7	4.85	control	0	n/a	300	500	300	1.0
312.55	4.85	control	1	1.646	500	300	700	n/a
321.4	4.93	Ungrammatical	1	1.337	janitors	can	sweeping	n/a
326.33	4.93	Grammatical	1	1.463	champions	can	stay	n/a
331.26	4.93	Grammatical	1	1.917	wives	were	creative	n/a
336.19	4.93	Ungrammatical	1	1.513	banker	can	laughing	n/a
341.12	4.93	Ungrammatical	1	1.537	senators	has	stood	n/a
346.05	4.93	Grammatical	1	1.741	queens	are	beautiful	n/a
