onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.172	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.117	june	term	firm	n/a
13.86	4.93	O+P+	1	0.913	hold	plant	cold	1.0
18.79	4.93	O-P-	1	0.666	client	flung	trick	n/a
23.72	4.93	O+P+	0	1.259	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.335	fight	look	show	n/a
33.58	4.93	O-P-	1	1.185	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	0.747	wife	west	best	2.0
43.44	4.93	O-P-	1	1.503	flown	weave	latch	n/a
48.37	4.93	O-P+	1	2.148	beak	lance	sleek	n/a
57.3	4.85	control	1	0.904	500	700	700	2.0
62.15	4.85	control	1	1.129	300	700	700	2.0
67.0	4.85	control	1	0.815	300	500	700	n/a
71.85	4.85	control	1	1.158	300	500	300	1.0
76.7	4.85	control	1	0.706	500	300	700	n/a
81.55	4.85	control	1	1.032	700	300	700	1.0
86.4	4.85	control	1	0.882	500	700	300	n/a
91.25	4.85	control	1	0.842	500	300	300	2.0
96.1	4.85	control	1	0.756	700	300	500	n/a
100.95	4.85	control	1	0.784	700	500	700	1.0
109.8	4.93	O-P+	1	1.63	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.079	layer	scream	snap	n/a
119.66	4.93	O+P+	1	0.886	park	corn	born	2.0
124.59	4.93	O-P+	1	1.321	snug	froze	blows	n/a
129.52	4.93	O-P-	1	0.804	healed	reek	fling	n/a
134.45	4.93	O+P+	0	1.631	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	0.712	slab	stew	glue	n/a
144.31	4.93	O+P+	1	1.69	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	0.77	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	0.79	toil	shrunk	hoist	n/a
163.1	4.85	control	1	0.681	700	500	300	n/a
167.95	4.85	control	1	0.72	700	300	300	2.0
172.8	4.85	control	1	1.474	500	300	700	n/a
177.65	4.85	control	1	0.721	700	300	500	n/a
182.5	4.85	control	1	0.608	300	500	500	2.0
187.35	4.85	control	0	0.572	300	700	300	1.0
192.2	4.85	control	1	0.736	300	700	500	n/a
197.05	4.85	control	1	1.094	500	300	500	1.0
201.9	4.85	control	1	0.684	700	500	500	2.0
206.75	4.85	control	0	1.468	500	700	500	1.0
215.6	4.93	O-P-	1	0.855	plum	wince	hick	n/a
220.53	4.93	O-P+	1	1.837	left	style	while	n/a
225.46	4.93	O+P+	1	2.158	thud	boom	stud	1.0
230.39	4.93	O-P+	1	1.402	lord	rush	ward	n/a
235.32	4.93	O-P+	1	1.64	line	fast	sign	n/a
240.25	4.93	O+P+	1	0.682	built	vote	note	2.0
245.18	4.93	O-P-	1	0.708	whim	skies	plush	n/a
250.11	4.93	O-P-	1	0.921	vents	swum	grail	n/a
255.04	4.93	O+P+	1	1.222	thank	gift	shift	2.0
259.97	4.93	O-P-	1	1.046	mine	stop	single	n/a
268.9	4.85	control	1	0.547	500	700	700	2.0
273.75	4.85	control	1	0.73	300	500	700	n/a
278.6	4.85	control	1	0.674	700	300	500	n/a
283.45	4.85	control	1	0.823	700	300	700	1.0
288.3	4.85	control	1	0.584	500	300	300	2.0
293.15	4.85	control	1	0.774	500	300	700	n/a
298.0	4.85	control	1	1.44	300	500	300	1.0
302.85	4.85	control	1	0.859	500	700	300	n/a
307.7	4.85	control	1	0.659	300	700	700	2.0
312.55	4.85	control	1	1.314	700	500	700	1.0
321.4	4.93	O-P-	1	1.077	lunge	tack	twelfth	n/a
326.33	4.93	O+P+	1	1.886	twin	moat	goat	2.0
331.26	4.93	O-P+	1	1.741	stub	coughed	loft	n/a
336.19	4.93	O-P+	1	1.317	clerk	house	work	n/a
341.12	4.93	O+P+	1	1.049	jeep	crown	sheep	1.0
346.05	4.93	O-P-	1	0.785	idle	dumb	grey	n/a
350.98	4.93	O-P-	1	1.01	scoff	bribe	splice	n/a
355.91	4.93	O+P+	1	1.546	squeeze	lump	freeze	1.0
360.84	4.93	O-P+	1	1.069	join	school	rule	n/a
365.77	4.93	O-P-	1	0.777	shrine	sting	probe	n/a
374.7	4.85	control	1	0.793	700	500	300	n/a
379.55	4.85	control	1	0.754	700	300	500	n/a
384.4	4.85	control	1	0.698	300	500	500	2.0
389.25	4.85	control	1	0.663	700	500	500	2.0
394.1	4.85	control	1	0.523	500	300	700	n/a
398.95	4.85	control	1	0.944	500	300	500	1.0
403.8	4.85	control	0	0.672	500	700	500	1.0
408.65	4.85	control	1	0.571	700	300	300	2.0
413.5	4.85	control	1	0.628	300	700	500	n/a
418.35	4.85	control	1	0.916	300	700	300	1.0
427.2	4.93	O-P-	1	0.668	baffle	whacked	grit	n/a
432.13	4.93	O-P+	1	1.712	strung	snort	quart	n/a
437.06	4.93	O-P-	1	0.792	storm	wire	guess	n/a
441.99	4.93	O+P+	1	1.247	loud	eighth	cloud	1.0
446.92	4.93	O-P-	1	0.77	lend	pill	quart	n/a
451.85	4.93	O+P+	1	0.739	glum	licked	kicked	2.0
456.78	4.93	O-P+	1	1.381	rough	vague	stuff	n/a
461.71	4.93	O-P-	1	0.96	foot	snake	thin	n/a
466.64	4.93	O+P+	1	1.246	soil	slow	grow	2.0
471.57	4.93	O-P+	1	0.947	hope	colt	soap	n/a
480.5	4.85	control	1	0.66	700	300	500	n/a
485.35	4.85	control	1	0.509	300	700	700	2.0
490.2	4.85	control	1	0.549	300	500	700	n/a
