onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.784	youth	bridge	truth	n/a
8.93	4.93	O-P+	1	2.363	june	term	firm	n/a
13.86	4.93	O+P+	1	1.686	hold	plant	cold	1.0
18.79	4.93	O-P-	1	1.33	client	flung	trick	n/a
23.72	4.93	O+P+	1	1.405	slept	cone	bone	2.0
28.65	4.93	O-P-	1	1.418	fight	look	show	n/a
33.58	4.93	O-P-	0	n/a	yelp	stirred	hilt	n/a
38.51	4.93	O+P+	1	1.592	wife	west	best	2.0
43.44	4.93	O-P-	1	1.256	flown	weave	latch	n/a
48.37	4.93	O-P+	0	1.718	beak	lance	sleek	n/a
57.3	4.85	control	1	1.243	500	700	700	2.0
62.15	4.85	control	1	1.777	300	700	700	2.0
67.0	4.85	control	1	1.642	300	500	700	n/a
71.85	4.85	control	0	n/a	300	500	300	1.0
76.7	4.85	control	0	n/a	500	300	700	n/a
81.55	4.85	control	0	n/a	700	300	700	1.0
86.4	4.85	control	0	n/a	500	700	300	n/a
91.25	4.85	control	0	n/a	500	300	300	2.0
96.1	4.85	control	1	2.603	700	300	500	n/a
100.95	4.85	control	1	1.842	700	500	700	1.0
109.8	4.93	O-P+	0	2.825	toys	lore	poise	n/a
114.73	4.93	O-P-	1	1.379	layer	scream	snap	n/a
119.66	4.93	O+P+	1	2.1	park	corn	born	2.0
124.59	4.93	O-P+	0	n/a	snug	froze	blows	n/a
129.52	4.93	O-P-	1	1.983	healed	reek	fling	n/a
134.45	4.93	O+P+	1	1.749	scanned	brisk	tanned	1.0
139.38	4.93	O-P+	0	n/a	slab	stew	glue	n/a
144.31	4.93	O+P+	0	n/a	hurled	slouch	curled	1.0
149.24	4.93	O-P-	1	1.871	strayed	pawn	carve	n/a
154.17	4.93	O-P-	1	2.551	toil	shrunk	hoist	n/a
163.1	4.85	control	1	1.907	700	500	300	n/a
167.95	4.85	control	1	1.336	700	300	300	2.0
172.8	4.85	control	1	1.34	500	300	700	n/a
177.65	4.85	control	1	1.542	700	300	500	n/a
182.5	4.85	control	1	1.534	300	500	500	2.0
187.35	4.85	control	1	1.559	300	700	300	1.0
192.2	4.85	control	1	1.436	300	700	500	n/a
197.05	4.85	control	1	1.946	500	300	500	1.0
201.9	4.85	control	0	1.65	700	500	500	2.0
206.75	4.85	control	1	2.618	500	700	500	1.0
215.6	4.93	O-P-	1	1.819	plum	wince	hick	n/a
220.53	4.93	O-P+	0	1.924	left	style	while	n/a
225.46	4.93	O+P+	0	n/a	thud	boom	stud	1.0
230.39	4.93	O-P+	0	1.909	lord	rush	ward	n/a
235.32	4.93	O-P+	0	n/a	line	fast	sign	n/a
240.25	4.93	O+P+	0	n/a	built	vote	note	2.0
245.18	4.93	O-P-	0	n/a	whim	skies	plush	n/a
250.11	4.93	O-P-	0	n/a	vents	swum	grail	n/a
255.04	4.93	O+P+	1	2.003	thank	gift	shift	2.0
