onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.91	O-P+	0	2.264	stressed	spittle	jest	1.0
8.91	4.91	O-P-	1	2.216	shows	seep	pledge	n/a
13.82	4.91	O+P+	1	1.547	huddle	stung	rung	2.0
18.73	4.91	O-P-	1	1.525	bath	cope	leads	n/a
23.64	4.91	O-P+	1	1.469	quote	shut	throat	1.0
28.55	4.91	O-P+	1	1.671	dance	curve	serve	2.0
33.46	4.91	O-P-	1	1.68	ought	pace	king	n/a
38.37	4.91	O+P+	1	1.697	free	took	three	1.0
43.28	4.91	O+P+	1	2.143	hoop	weave	heave	2.0
48.19	4.91	O-P-	1	1.607	debt	gaze	grill	n/a
57.1	4.91	control	1	1.089	/ /	/ \	\ \	n/a
62.01	4.91	control	1	1.596	\ \	\ /	/ \	n/a
66.92	4.91	control	1	1.279	/ /	/ \	/ /	1.0
71.83	4.91	control	1	1.964	\ /	/ \	/ /	n/a
76.74	4.91	control	1	1.241	\ \	\ /	\ /	2.0
81.65	4.91	control	1	1.314	\ /	/ \	\ /	1.0
86.56	4.91	control	1	1.552	\ \	\ /	\ \	1.0
91.47	4.91	control	1	1.71	/ /	/ \	/ \	2.0
96.38	4.91	control	1	1.941	\ /	/ \	/ \	2.0
101.29	4.91	control	0	2.294	/ \	/ /	\ /	n/a
110.2	4.91	O+P+	1	2.031	blooms	prank	grooms	1.0
115.11	4.91	O-P-	1	1.227	mild	weep	drag	n/a
120.02	4.91	O-P-	1	1.83	people	girl	what	n/a
124.93	4.91	O+P+	1	1.517	wrong	round	ground	2.0
129.84	4.91	O-P+	1	2.864	clip	weed	plead	2.0
134.75	4.91	O-P-	1	2.04	shine	skip	cute	n/a
139.66	4.91	O-P-	1	1.99	town	gain	five	n/a
144.57	4.91	O-P+	1	1.821	throats	startle	quotes	1.0
149.48	4.91	O+P+	1	1.632	malt	coin	halt	1.0
154.39	4.91	O-P+	1	2.088	broth	sneer	smear	2.0
163.3	4.91	control	1	1.823	/ \	/ /	/ \	1.0
168.21	4.91	control	1	1.549	\ /	\ \	\ \	2.0
173.12	4.91	control	1	1.577	\ /	\ \	\ /	1.0
178.03	4.91	control	1	1.538	/ \	\ \	/ /	n/a
182.94	4.91	control	1	1.253	/ /	\ \	/ /	1.0
187.85	4.91	control	1	1.814	/ /	\ \	\ /	n/a
192.76	4.91	control	1	1.538	/ /	\ \	\ \	2.0
197.67	4.91	control	0	1.866	\ /	/ /	/ \	n/a
202.58	4.91	control	1	2.241	\ \	/ /	/ \	n/a
207.49	4.91	control	1	1.506	/ \	/ /	/ /	2.0
216.4	4.91	O+P+	1	1.639	squash	stacked	hacked	2.0
221.31	4.91	O-P-	1	1.606	wharf	gleam	dell	n/a
226.22	4.91	O+P+	1	1.626	black	fish	track	1.0
231.13	4.91	O+P+	1	1.952	book	floor	door	2.0
236.04	4.91	O-P+	1	2.251	clause	geese	niece	2.0
240.95	4.91	O-P-	1	1.595	blitz	vault	dump	n/a
245.86	4.91	O-P-	1	2.053	trait	vine	trance	n/a
250.77	4.91	O-P+	1	1.628	swirl	knit	pearl	1.0
255.68	4.91	O-P+	0	2.201	touch	than	such	1.0
260.59	4.91	O-P-	0	2.42	glade	clips	scrape	n/a
269.5	4.91	control	1	1.537	/ /	\ /	/ /	1.0
274.41	4.91	control	1	1.697	/ /	/ \	\ \	n/a
279.32	4.91	control	1	1.386	\ \	/ \	/ /	n/a
284.23	4.91	control	1	1.28	/ \	\ \	\ \	2.0
289.14	4.91	control	1	1.463	/ /	\ /	\ /	2.0
294.05	4.91	control	1	1.56	/ /	\ /	/ \	n/a
298.96	4.91	control	1	1.432	\ \	/ /	\ \	1.0
303.87	4.91	control	1	1.502	\ /	/ \	/ /	n/a
308.78	4.91	control	1	1.427	\ \	/ /	/ /	2.0
313.69	4.91	control	1	1.336	/ \	\ \	/ \	1.0
322.6	4.91	O-P-	1	2.655	crop	stall	gulf	n/a
327.51	4.91	O+P+	1	1.517	knee	grass	tree	1.0
332.42	4.91	O+P+	1	1.475	dull	since	prince	2.0
337.33	4.91	O-P-	1	1.739	bleak	mice	dusk	n/a
342.24	4.91	O-P-	1	1.746	math	verb	spire	n/a
347.15	4.91	O+P+	1	1.432	knob	swan	blob	1.0
352.06	4.91	O-P-	1	2.072	pound	path	drop	n/a
356.97	4.91	O-P+	1	1.625	streak	sigh	meek	1.0
361.88	4.91	O-P+	1	1.855	wasp	rinse	mince	2.0
366.79	4.91	O-P+	1	2.172	want	caught	thought	2.0
375.7	4.91	control	1	1.559	/ \	\ /	\ /	2.0
380.61	4.91	control	0	2.795	\ \	\ /	/ \	n/a
