onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
4.0	4.93	O-P+	1	1.619	guide	folk	smoke	2.0
8.93	4.93	O-P-	1	1.46	belt	wave	struck	n/a
13.86	4.93	O-P+	1	1.27	clone	trash	moan	1.0
18.79	4.93	O+P+	1	1.352	bench	lean	dean	2.0
23.72	4.93	O-P+	1	1.394	type	globe	ripe	1.0
28.65	4.93	O-P-	1	1.402	shacks	hinge	tong	n/a
33.58	4.93	O+P+	1	1.647	bond	brass	pond	1.0
38.51	4.93	O+P+	1	1.485	flask	slime	dime	2.0
43.44	4.93	O-P-	1	1.728	hike	lurch	loaf	n/a
48.37	4.93	O-P-	1	1.932	crook	sneeze	stout	n/a
57.3	4.85	control	1	2.078	300	500	700	n/a
62.15	4.85	control	0	n/a	500	700	300	n/a
67.0	4.85	control	1	1.222	300	500	300	1.0
71.85	4.85	control	1	1.734	700	300	500	n/a
76.7	4.85	control	0	2.574	500	300	300	2.0
81.55	4.85	control	1	1.249	700	500	700	1.0
86.4	4.85	control	1	2.258	700	300	700	1.0
91.25	4.85	control	0	n/a	300	700	700	2.0
96.1	4.85	control	0	n/a	500	700	700	2.0
100.95	4.85	control	1	1.718	500	300	700	n/a
109.8	4.93	O-P+	1	1.665	tying	cursed	thirst	2.0
114.73	4.93	O-P+	1	1.755	coil	stomp	swamp	2.0
119.66	4.93	O-P-	1	1.742	crude	damp	cops	n/a
124.59	4.93	O-P-	1	1.527	bound	roof	mark	n/a
129.52	4.93	O+P+	1	1.795	mumble	dressed	messed	2.0
134.45	4.93	O-P-	1	1.585	yours	shame	tube	n/a
139.38	4.93	O-P-	1	2.239	blank	heap	odds	n/a
144.31	4.93	O-P+	1	1.925	force	judge	source	1.0
149.24	4.93	O+P+	1	2.656	stripe	spoil	swipe	1.0
154.17	4.93	O+P+	0	2.653	crutch	chuckle	clutch	1.0
163.1	4.85	control	1	2.121	300	700	300	1.0
167.95	4.85	control	1	1.719	300	500	500	2.0
172.8	4.85	control	0	1.678	300	700	500	n/a
177.65	4.85	control	0	n/a	500	300	500	1.0
182.5	4.85	control	0	1.789	500	700	500	1.0
187.35	4.85	control	1	1.962	700	500	300	n/a
192.2	4.85	control	1	1.871	700	500	500	2.0
197.05	4.85	control	1	2.876	700	300	500	n/a
201.9	4.85	control	0	n/a	500	300	700	n/a
206.75	4.85	control	1	1.908	700	300	300	2.0
215.6	4.93	O+P+	1	1.998	bees	clothe	fees	1.0
220.53	4.93	O-P+	0	n/a	spaced	dangle	chased	1.0
225.46	4.93	O-P-	1	1.641	bull	dice	chuck	n/a
230.39	4.93	O+P+	1	1.701	ring	move	prove	2.0
235.32	4.93	O+P+	1	1.534	scald	ceased	greased	2.0
240.25	4.93	O-P+	1	1.536	news	beyond	whose	1.0
245.18	4.93	O-P-	1	1.908	sand	catch	truck	n/a
250.11	4.93	O-P-	1	2.026	chick	peas	drier	n/a
255.04	4.93	O-P+	1	1.424	milk	proud	crowd	2.0
259.97	4.93	O-P-	1	1.66	just	front	then	n/a
268.9	4.85	control	0	1.732	700	500	700	1.0
273.75	4.85	control	1	1.912	700	300	500	n/a
278.6	4.85	control	0	2.369	500	300	700	n/a
283.45	4.85	control	1	1.409	500	300	300	2.0
288.3	4.85	control	0	1.998	500	700	700	2.0
293.15	4.85	control	0	1.106	300	500	700	n/a
298.0	4.85	control	0	n/a	300	500	300	1.0
302.85	4.85	control	1	1.925	500	700	300	n/a
307.7	4.85	control	1	1.337	300	700	700	2.0
312.55	4.85	control	1	1.326	700	300	700	1.0
321.4	4.93	O-P-	1	1.458	deed	thaw	lamb	n/a
326.33	4.93	O-P+	1	1.449	tense	drunk	monk	2.0
331.26	4.93	O+P+	1	1.21	haze	scold	fold	2.0
336.19	4.93	O+P+	1	1.002	bite	hump	kite	1.0
341.12	4.93	O-P-	1	1.701	thug	crossed	surf	n/a
346.05	4.93	O+P+	1	1.546	food	golf	mood	1.0
350.98	4.93	O-P+	1	2.851	lace	shrink	vase	1.0
355.91	4.93	O-P+	1	2.414	poodle	lame	maim	2.0
360.84	4.93	O-P-	1	1.671	goods	core	hill	n/a
365.77	4.93	O-P-	1	1.648	fleet	loyal	urge	n/a
374.7	4.85	control	0	2.207	300	500	500	2.0
379.55	4.85	control	0	2.578	500	300	700	n/a
384.4	4.85	control	1	1.548	700	300	300	2.0
389.25	4.85	control	1	2.308	700	500	300	n/a
394.1	4.85	control	1	1.344	500	300	500	1.0
398.95	4.85	control	1	2.259	700	500	500	2.0
403.8	4.85	control	0	n/a	300	700	300	1.0
408.65	4.85	control	0	n/a	500	700	500	1.0
413.5	4.85	control	1	1.652	300	700	500	n/a
418.35	4.85	control	0	1.711	700	300	500	n/a
427.2	4.93	O-P+	1	2.316	worn	state	freight	2.0
432.13	4.93	O+P+	1	1.439	slip	draft	craft	2.0
437.06	4.93	O-P-	0	n/a	jungle	drift	mess	n/a
441.99	4.93	O+P+	1	2.235	pulse	gloss	moss	2.0
446.92	4.93	O-P+	0	n/a	chart	farm	heart	1.0
451.85	4.93	O-P-	0	n/a	crib	spine	zest	n/a
456.78	4.93	O-P+	0	n/a	perch	wilt	birch	1.0
461.71	4.93	O-P-	0	n/a	stews	toot	hark	n/a
466.64	4.93	O+P+	0	n/a	test	choice	rest	1.0
471.57	4.93	O-P-	1	1.595	teach	fund	edge	n/a
480.5	4.85	control	1	2.077	700	500	700	1.0
485.35	4.85	control	1	2.737	300	500	300	1.0
490.2	4.85	control	1	1.805	300	700	700	2.0
495.05	4.85	control	1	2.329	300	500	700	n/a
499.9	4.85	control	1	1.667	500	700	700	2.0
504.75	4.85	control	0	n/a	700	300	500	n/a
509.6	4.85	control	0	n/a	500	300	700	n/a
514.45	4.85	control	0	n/a	700	300	700	1.0
519.3	4.85	control	1	1.437	500	300	300	2.0
524.15	4.85	control	1	1.434	500	700	300	n/a
